"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14538-9524","PG","Stephen","Curry","47.7","43","11300","DAL@GS","GS","DAL","","","",""
"14538-9644","SG","James","Harden","45.5","47","10600","HOU@SA","HOU","SA","","","",""
"14538-9642","PG","Russell","Westbrook","48.5","47","10500","OKC@MIN","OKC","MIN","","","",""
"14538-9646","SF","Kevin","Durant","44.7","40","10200","OKC@MIN","OKC","MIN","","","",""
"14538-9623","PG","Chris","Paul","39.5","40","10100","LAC@ATL","LAC","ATL","","","",""
"14538-9488","SF","LeBron","James","44","42","9900","PHO@CLE","CLE","PHO","","","",""
"14538-15860","PF","Draymond","Green","39.6","44","9300","DAL@GS","GS","DAL","","","",""
"14538-14507","PG","Kemba","Walker","36","45","9200","CHA@UTA","CHA","UTA","","","",""
"14538-9560","PF","Blake","Griffin","41.3","30","9000","LAC@ATL","LAC","ATL","O","Hand","",""
"14538-9729","PF","Paul","Millsap","38.4","45","8900","LAC@ATL","ATL","LAC","","","",""
"14538-14559","PG","Isaiah","Thomas","35.1","46","8300","DEN@BOS","BOS","DEN","","","",""
"14538-9660","C","Dwight","Howard","34","37","8300","HOU@SA","HOU","SA","GTD","Ankle","",""
"14538-12366","SF","Gordon","Hayward","31.7","44","8200","CHA@UTA","UTA","CHA","","","",""
"14538-15557","C","Andre","Drummond","40.8","45","8200","PHI@DET","DET","PHI","","","",""
"14538-58462","C","Karl-Anthony","Towns","32.6","46","8000","OKC@MIN","MIN","OKC","","","",""
"14538-9561","C","DeAndre","Jordan","33.8","43","7800","LAC@ATL","LAC","ATL","","","",""
"14538-9453","C","Al","Horford","31.5","46","7500","LAC@ATL","ATL","LAC","","","",""
"14538-14513","SF","Kawhi","Leonard","36.2","43","7500","HOU@SA","SA","HOU","","","",""
"14538-12351","PF","Derrick","Favors","32.8","27","7400","CHA@UTA","UTA","CHA","","","",""
"14538-40203","C","Rudy","Gobert","29.4","24","7200","CHA@UTA","UTA","CHA","","","",""
"14538-9874","PF","Kevin","Love","32.8","43","7000","PHO@CLE","CLE","PHO","","","",""
"14538-14523","PG","Reggie","Jackson","32.5","45","7000","PHI@DET","DET","PHI","","","",""
"14538-12511","PG","Ishmael","Smith","33","15","6900","PHI@DET","PHI","DET","","","",""
"14538-9637","SF","Danilo","Gallinari","30.5","39","6900","DEN@BOS","DEN","BOS","","","",""
"14538-9500","PF","Dirk","Nowitzki","29.6","43","6800","DAL@GS","DAL","GS","","","",""
"14538-49116","SG","Andrew","Wiggins","28.7","45","6800","OKC@MIN","MIN","OKC","","","",""
"14538-14496","PG","Ricky","Rubio","30","40","6800","OKC@MIN","MIN","OKC","","","",""
"14538-14498","PG","Kyrie","Irving","25.4","17","6800","PHO@CLE","CLE","PHO","","","",""
"14538-14509","SG","Klay","Thompson","29.1","43","6600","DAL@GS","GS","DAL","","","",""
"14538-9688","PF","LaMarcus","Aldridge","29.2","41","6600","HOU@SA","SA","HOU","","","",""
"14538-9809","SF","Nicolas","Batum","30.5","37","6500","CHA@UTA","CHA","UTA","GTD","Toe","",""
"14538-14506","PG","Brandon","Knight","31.6","42","6500","PHO@CLE","PHO","CLE","O","Groin","",""
"14538-15800","SF","Jae","Crowder","26.7","46","6400","DEN@BOS","BOS","DEN","","","",""
"14538-23825","PF","Nerlens","Noel","26.3","40","6400","PHI@DET","PHI","DET","","","",""
"14538-58083","C","Jahlil","Okafor","28.9","41","6400","PHI@DET","PHI","DET","O","Illness","",""
"14538-14537","SF","Chandler","Parsons","20.5","39","6400","DAL@GS","DAL","GS","","","",""
"14538-9454","C","Zaza","Pachulia","27","43","6200","DAL@GS","DAL","GS","GTD","Leg","",""
"14538-17333","SG","Will","Barton","27.6","45","6200","DEN@BOS","DEN","BOS","","","",""
"14538-14521","PF","Kenneth","Faried","26.1","38","6100","DEN@BOS","DEN","BOS","","","",""
"14538-9538","SF","Trevor","Ariza","23.4","46","5900","HOU@SA","HOU","SA","","","",""
"14538-9722","PG","Deron","Williams","26","39","5900","DAL@GS","DAL","GS","","","",""
"14538-15636","SG","Kentavious","Caldwell-Pope","24.3","45","5800","PHI@DET","DET","PHI","","","",""
"14538-9957","PF","Serge","Ibaka","26.4","47","5800","OKC@MIN","OKC","MIN","","","",""
"14538-9710","C","Tim","Duncan","25.1","37","5800","HOU@SA","SA","HOU","O","Knee","",""
"14538-9598","PF","Ersan","Ilyasova","21.4","45","5700","PHI@DET","DET","PHI","","","",""
"14538-16008","PF","Jared","Sullinger","25.4","45","5600","DEN@BOS","BOS","DEN","","","",""
"14538-15904","SG","Rodney","Hood","22.2","42","5600","CHA@UTA","UTA","CHA","","","",""
"14538-9446","PG","Jeff","Teague","26.3","43","5500","LAC@ATL","ATL","LAC","","","",""
"14538-23670","PG","Marcus","Smart","22.1","25","5500","DEN@BOS","BOS","DEN","","","",""
"14538-12334","SG","Avery","Bradley","23.2","41","5500","DEN@BOS","BOS","DEN","","","",""
"14538-9702","PG","Tony","Parker","23.7","41","5500","HOU@SA","SA","HOU","","","",""
"14538-12443","SG","Jeremy","Lin","22.2","43","5400","CHA@UTA","CHA","UTA","","","",""
"14538-9451","PF","Marvin","Williams","22.4","45","5300","CHA@UTA","CHA","UTA","","","",""
"14538-55062","C","Nikola","Jokic","19.8","43","5300","DEN@BOS","DEN","BOS","","","",""
"14538-40201","PG","Dennis","Schroder","21.6","44","5300","LAC@ATL","ATL","LAC","","","",""
"14538-19781","SG","Kent","Bazemore","23.7","41","5200","LAC@ATL","ATL","LAC","","","",""
"14538-9655","SG","J.J.","Redick","20.8","41","5200","LAC@ATL","LAC","ATL","","","",""
"14538-63124","PG","Emmanuel","Mudiay","23","31","5100","DEN@BOS","DEN","BOS","","","",""
"14538-9799","SG","Wesley","Matthews","20.8","43","5100","DAL@GS","DAL","GS","","","",""
"14538-14512","SF","Marcus","Morris","23.9","44","5100","PHI@DET","DET","PHI","","","",""
"14538-9652","PG","Jameer","Nelson","19.3","36","5100","DEN@BOS","DEN","BOS","GTD","Wrist","",""
"14538-20491","SF","Robert","Covington","22.4","37","5100","PHI@DET","PHI","DET","","","",""
"14538-12359","SF","Evan","Turner","20.9","46","5000","DEN@BOS","BOS","DEN","","","",""
"14538-9506","SG","J.R.","Smith","20.2","39","5000","PHO@CLE","CLE","PHO","","","",""
"14538-9862","PF","Amir","Johnson","20.5","43","4900","DEN@BOS","BOS","DEN","","","",""
"14538-9473","C","Tyson","Chandler","17.9","37","4800","PHO@CLE","PHO","CLE","","","",""
"14538-22541","C","Kelly","Olynyk","19.5","45","4800","DEN@BOS","BOS","DEN","","","",""
"14538-15771","C","Gorgui","Dieng","20.2","46","4700","OKC@MIN","MIN","OKC","","","",""
"14538-15843","PG","Trey","Burke","19","44","4700","CHA@UTA","UTA","CHA","","","",""
"14538-15814","C","Alex","Len","16.9","43","4700","PHO@CLE","PHO","CLE","","","",""
"14538-24544","SG","Gary","Harris","18.5","39","4700","DEN@BOS","DEN","BOS","","","",""
"14538-14516","C","Enes","Kanter","21.2","47","4700","OKC@MIN","OKC","MIN","","","",""
"14538-55059","PF","Clint","Capela","20.4","46","4700","HOU@SA","HOU","SA","","","",""
"14538-9704","SG","Manu","Ginobili","19.8","39","4700","HOU@SA","SA","HOU","","","",""
"14538-15691","PF","Cody","Zeller","19.6","40","4600","CHA@UTA","CHA","UTA","O","Shoulder","",""
"14538-14511","PF","Markieff","Morris","18.7","29","4600","PHO@CLE","PHO","CLE","","","",""
"14538-14501","PF","Tristan","Thompson","20.9","43","4600","PHO@CLE","CLE","PHO","","","",""
"14538-23407","SF","P.J.","Tucker","17.8","46","4500","PHO@CLE","PHO","CLE","","","",""
"14538-9629","PF","David","West","15.6","44","4500","HOU@SA","SA","HOU","","","",""
"14538-15946","SF","Harrison","Barnes","21.4","29","4500","DAL@GS","GS","DAL","","","",""
"14538-58460","SG","Devin","Booker","13.6","40","4500","PHO@CLE","PHO","CLE","","","",""
"14538-16448","PF","Frank","Kaminsky","16","44","4400","CHA@UTA","CHA","UTA","","","",""
"14538-12474","PG","Patrick","Beverley","17.9","36","4400","HOU@SA","HOU","SA","","","",""
"14538-9664","SF","Andre","Iguodala","19.9","45","4400","DAL@GS","GS","DAL","","","",""
"14538-9601","C","Andrew","Bogut","19.8","38","4300","DAL@GS","GS","DAL","","","",""
"14538-23169","C","Steven","Adams","18.1","45","4300","OKC@MIN","OKC","MIN","","","",""
"14538-9647","SF","Thabo","Sefolosha","17.7","40","4300","LAC@ATL","ATL","LAC","","","",""
"14538-20064","PG","Matthew","Dellavedova","18.8","42","4200","PHO@CLE","CLE","PHO","","","",""
"14538-15757","PF","Terrence","Jones","18.3","41","4200","HOU@SA","HOU","SA","","","",""
"14538-23831","PF","Jerami","Grant","19.7","44","4200","PHI@DET","PHI","DET","","","",""
"14538-9465","PG","Raymond","Felton","18.5","46","4200","DAL@GS","DAL","GS","","","",""
"14538-14539","PF","Jon","Leuer","18.6","41","4200","PHO@CLE","PHO","CLE","GTD","Back","",""
"14538-9593","PG","Brandon","Jennings","14.5","14","4200","PHI@DET","DET","PHI","","","",""
"14538-15559","SG","Jeremy","Lamb","19.6","38","4200","CHA@UTA","CHA","UTA","GTD","Toe","",""
"14538-40783","SG","Zach","LaVine","20.1","46","4200","OKC@MIN","MIN","OKC","","","",""
"14538-23717","SF","Shabazz","Muhammad","14","46","4200","OKC@MIN","MIN","OKC","","","",""
"14538-23824","PG","Archie","Goodwin","12.8","26","4100","PHO@CLE","PHO","CLE","","","",""
"14538-20805","SG","Troy","Daniels","7.8","23","4100","CHA@UTA","CHA","UTA","","","",""
"14538-12354","C","Cole","Aldrich","13.5","23","4100","LAC@ATL","LAC","ATL","","","",""
"14538-9580","PF","Darrell","Arthur","16.2","42","4100","DEN@BOS","DEN","BOS","","","",""
"14538-9638","PF","David","Lee","15.4","30","4100","DEN@BOS","BOS","DEN","","","",""
"14538-9870","SG","Kyle","Korver","18","44","4000","LAC@ATL","ATL","LAC","","","",""
"14538-9449","PF","Josh","Smith","22.3","3","4000","HOU@SA","HOU","SA","","","",""
"14538-9448","SG","Jamal","Crawford","17.2","45","4000","LAC@ATL","LAC","ATL","","","",""
"14538-9491","PF","J.J.","Hickson","16.3","18","4000","DEN@BOS","DEN","BOS","","","",""
"14538-23120","SF","T.J.","Warren","17.7","45","4000","PHO@CLE","PHO","CLE","","","",""
"14538-12350","PF","Trevor","Booker","16.6","42","4000","CHA@UTA","UTA","CHA","","","",""
"14538-9700","C","Spencer","Hawes","14.4","39","4000","CHA@UTA","CHA","UTA","","","",""
"14538-37931","C","Aron","Baynes","12.5","44","3900","PHI@DET","DET","PHI","","","",""
"14538-64017","C","Salah","Mejri","10.1","9","3900","DAL@GS","DAL","GS","","","",""
"14538-16220","SG","Dion","Waiters","16.8","47","3900","OKC@MIN","OKC","MIN","","","",""
"14538-9459","SF","Paul","Pierce","11.3","42","3900","LAC@ATL","LAC","ATL","","","",""
"14538-12348","SF","Wesley","Johnson","12.5","45","3900","LAC@ATL","LAC","ATL","","","",""
"14538-23178","PF","Mirza","Teletovic","15.4","45","3900","PHO@CLE","PHO","CLE","","","",""
"14538-58461","PF","Trey","Lyles","11.4","42","3900","CHA@UTA","UTA","CHA","","","",""
"14538-9739","C","JaVale","McGee","12.5","26","3800","DAL@GS","DAL","GS","","","",""
"14538-9758","SG","Danny","Green","15.8","45","3800","HOU@SA","SA","HOU","","","",""
"14538-19456","PG","Isaiah","Canaan","16.1","45","3800","PHI@DET","PHI","DET","GTD","Ankle","",""
"14538-18393","PG","T.J.","McConnell","18.8","46","3800","PHI@DET","PHI","DET","","","",""
"14538-14519","PF","Donatas","Motiejunas","9","14","3800","HOU@SA","HOU","SA","O","Back","",""
"14538-9606","SF","Corey","Brewer","13.8","47","3800","HOU@SA","HOU","SA","","","",""
"14538-58350","SF","Stanley","Johnson","15.3","45","3700","PHI@DET","DET","PHI","","","",""
"14538-15736","C","Jeff","Withey","13.6","36","3700","CHA@UTA","UTA","CHA","","","",""
"14538-9471","PF","Boris","Diaw","14.7","45","3700","HOU@SA","SA","HOU","","","",""
"14538-48567","PG","Cameron","Payne","11.3","31","3700","OKC@MIN","OKC","MIN","","","",""
"14538-63826","C","Boban","Marjanovic","11.3","27","3700","HOU@SA","SA","HOU","","","",""
"14538-9671","PF","Marreese","Speights","10.6","36","3700","DAL@GS","GS","DAL","","","",""
"14538-9723","PG","Ronnie","Price","9.8","34","3700","PHO@CLE","PHO","CLE","O","Foot","",""
"14538-59318","SF","Joe","Ingles","8.2","43","3600","CHA@UTA","UTA","CHA","","","",""
"14538-16331","C","Festus","Ezeli","18.1","40","3600","DAL@GS","GS","DAL","GTD","Knee","",""
"14538-16368","SF","Mike","Scott","11.5","40","3600","LAC@ATL","ATL","LAC","","","",""
"14538-23447","PF","Richaun","Holmes","11.8","34","3600","PHI@DET","PHI","DET","","","",""
"14538-9964","PG","Ty","Lawson","15.2","40","3600","HOU@SA","HOU","SA","","","",""
"14538-9968","SG","Jodie","Meeks","1.7","2","3600","PHI@DET","DET","PHI","O","Foot","",""
"14538-9920","PF","Anthony","Tolliver","11.8","44","3600","PHI@DET","DET","PHI","","","",""
"14538-9549","SG","Brandon","Rush","10.6","36","3600","DAL@GS","GS","DAL","","","",""
"14538-23801","SG","Nik","Stauskas","13.6","40","3600","PHI@DET","PHI","DET","","","",""
"14538-9643","PG","Shaun","Livingston","13.6","42","3600","DAL@GS","GS","DAL","","","",""
"14538-55057","C","Jusuf","Nurkic","14.9","8","3600","DEN@BOS","DEN","BOS","","","",""
"14538-15961","C","Tyler","Zeller","7.9","29","3600","DEN@BOS","BOS","DEN","","","",""
"14538-9785","SF","James","Jones","5.9","34","3500","PHO@CLE","CLE","PHO","","","",""
"14538-9783","C","Joel","Anthony","3.2","12","3500","PHI@DET","DET","PHI","","","",""
"14538-9734","SF","Mike","Miller","4.8","33","3500","DEN@BOS","DEN","BOS","","","",""
"14538-9733","SG","Randy","Foye","11.8","45","3500","DEN@BOS","DEN","BOS","","","",""
"14538-15846","SG","Tim","Hardaway Jr.","7.6","15","3500","LAC@ATL","ATL","LAC","","","",""
"14538-16335","SG","John","Jenkins","5","19","3500","DAL@GS","DAL","GS","","","",""
"14538-16604","SG","Justin","Holiday","5.2","25","3500","LAC@ATL","ATL","LAC","","","",""
"14538-16348","SG","Darrun","Hilliard","3.8","14","3500","PHI@DET","DET","PHI","","","",""
"14538-15864","PF","Adreian","Payne","6.4","30","3500","OKC@MIN","MIN","OKC","","","",""
"14538-55376","SF","Damjan","Rudez","3.1","17","3500","OKC@MIN","MIN","OKC","","","",""
"14538-9796","SF","Luc Richard","Mbah a Moute","7.2","43","3500","LAC@ATL","LAC","ATL","","","",""
"14538-16378","SG","Erick","Green","0.9","3","3500","CHA@UTA","UTA","CHA","","","",""
"14538-9895","SF","Steve","Novak","2.9","5","3500","OKC@MIN","OKC","MIN","","","",""
"14538-15631","SF","Hollis","Thompson","14.7","44","3500","PHI@DET","PHI","DET","","","",""
"14538-16183","SF","Jakarr","Sampson","9.9","44","3500","PHI@DET","PHI","DET","O","Illness","",""
"14538-9955","SG","Marcus","Thornton","16.1","40","3500","HOU@SA","HOU","SA","","","",""
"14538-9962","PF","Jonas","Jerebko","8.8","45","3500","DEN@BOS","BOS","DEN","","","",""
"14538-16196","PF","Dwight","Powell","15.1","45","3500","DAL@GS","DAL","GS","","","",""
"14538-9928","SF","Sonny","Weems","5.3","24","3500","PHO@CLE","PHO","CLE","","","",""
"14538-9939","PG","Patrick","Mills","14.4","45","3500","HOU@SA","SA","HOU","","","",""
"14538-9461","PF","Kevin","Garnett","12","38","3500","OKC@MIN","MIN","OKC","O","Knee","",""
"14538-9941","PF","Jeff","Ayres","4.7","1","3500","LAC@ATL","LAC","ATL","","","",""
"14538-17462","SG","Chris","Johnson","6.9","35","3500","CHA@UTA","UTA","CHA","","","",""
"14538-9466","PG","D.J.","Augustin","8.5","32","3500","OKC@MIN","OKC","MIN","","","",""
"14538-9496","PG","Jason","Terry","10.3","39","3500","HOU@SA","HOU","SA","","","",""
"14538-12391","PF","Jeremy","Evans","5.6","26","3500","DAL@GS","DAL","GS","","","",""
"14538-58081","PG","Tyus","Jones","7.6","9","3500","OKC@MIN","MIN","OKC","","","",""
"14538-15542","PG","Spencer","Dinwiddie","7.7","9","3500","PHI@DET","DET","PHI","","","",""
"14538-9490","C","Anderson","Varejao","6.8","26","3500","PHO@CLE","CLE","PHO","","","",""
"14538-15548","SG","Andre","Roberson","12.6","45","3500","OKC@MIN","OKC","MIN","O","Knee","",""
"14538-9495","PG","Jose Juan","Barea","17.1","41","3500","DAL@GS","DAL","GS","","","",""
"14538-15520","SG","Sean","Kilpatrick","5.6","6","3500","DEN@BOS","DEN","BOS","","","",""
"14538-9484","PG","Mo","Williams","17","28","3500","PHO@CLE","CLE","PHO","","","",""
"14538-15532","SF","K.J.","McDaniels","3.2","15","3500","HOU@SA","HOU","SA","","","",""
"14538-9529","SG","Anthony","Morrow","8.3","41","3500","OKC@MIN","OKC","MIN","","","",""
"14538-12353","C","Tibor","Pleiss","3.9","11","3500","CHA@UTA","UTA","CHA","","","",""
"14538-23098","SF","Kostas","Papanikolaou","5.9","26","3500","DEN@BOS","DEN","BOS","","","",""
"14538-41063","PF","Jordan","Mickey","4.7","3","3500","DEN@BOS","BOS","DEN","","","",""
"14538-9520","PF","Charlie","Villanueva","10.2","38","3500","DAL@GS","DAL","GS","","","",""
"14538-16059","SG","Jared","Cunningham","5.2","34","3500","PHO@CLE","CLE","PHO","","","",""
"14538-9518","SF","Tayshaun","Prince","8","46","3500","OKC@MIN","MIN","OKC","","","",""
"14538-12368","SF","Nemanja","Bjelica","11.6","40","3500","OKC@MIN","MIN","OKC","","","",""
"14538-12369","SG","Lance","Stephenson","9.1","36","3500","LAC@ATL","LAC","ATL","","","",""
"14538-17894","PF","Mike","Muscala","7.6","32","3500","LAC@ATL","ATL","LAC","","","",""
"14538-14532","SF","Kyle","Singler","5.9","36","3500","OKC@MIN","OKC","MIN","","","",""
"14538-14533","PG","Shelvin","Mack","8.2","19","3500","LAC@ATL","ATL","LAC","","","",""
"14538-18352","PG","Ray","McCallum","6","19","3500","HOU@SA","SA","HOU","","","",""
"14538-22647","SF","J.J.","O'Brien","1.6","2","3500","CHA@UTA","UTA","CHA","","","",""
"14538-9559","SF","Rasual","Butler","6.5","29","3500","HOU@SA","SA","HOU","","","",""
"14538-14515","SG","Iman","Shumpert","14.5","21","3500","PHO@CLE","CLE","PHO","","","",""
"14538-16089","SG","Lamar","Patterson","6.4","30","3500","LAC@ATL","ATL","LAC","","","",""
"14538-9551","PF","Tyler","Hansbrough","5.6","25","3500","CHA@UTA","CHA","UTA","","","",""
"14538-12828","SF","Elijah","Millsap","5.9","20","3500","CHA@UTA","UTA","CHA","","","",""
"14538-15592","PG","Austin","Rivers","12.7","42","3500","LAC@ATL","LAC","ATL","","","",""
"14538-9539","PF","Carl","Landry","12.5","11","3500","PHI@DET","PHI","DET","","","",""
"14538-16100","PG","Bryce","Cotton","3.2","3","3500","PHO@CLE","PHO","CLE","","","",""
"14538-42671","SF","James","Young","3.8","18","3500","DEN@BOS","BOS","DEN","","","",""
"14538-23799","PF","Mitch","McGary","2.5","13","3500","OKC@MIN","OKC","MIN","","","",""
"14538-42664","PG","Aaron","Harrison","1.8","11","3500","CHA@UTA","CHA","UTA","","","",""
"14538-17747","SG","Ian","Clark","7.6","39","3500","DAL@GS","GS","DAL","","","",""
"14538-18821","SG","Jonathon","Simmons","9.8","31","3500","HOU@SA","SA","HOU","","","",""
"14538-23776","PF","Montrezl","Harrell","6.6","25","3500","HOU@SA","HOU","SA","","","",""
"14538-42677","PG","Terry","Rozier","3.4","18","3500","DEN@BOS","BOS","DEN","","","",""
"14538-9613","SG","Devin","Harris","14.4","40","3500","DAL@GS","DAL","GS","GTD","Toe","",""
"14538-9649","PF","Nick","Collison","7.4","39","3500","OKC@MIN","OKC","MIN","","","",""
"14538-15925","PG","Phil (Flip)","Pressey","11.2","14","3500","PHI@DET","PHI","DET","","","",""
"14538-23744","SF","Justin","Anderson","4.5","25","3500","DAL@GS","DAL","GS","","","",""
"14538-23757","PG","Brian","Roberts","6.8","25","3500","CHA@UTA","CHA","UTA","","","",""
"14538-12459","C","Nikola","Pekovic","8.3","9","3500","OKC@MIN","MIN","OKC","","","",""
"14538-55063","C","Walter","Tavares","6","8","3500","LAC@ATL","ATL","LAC","","","",""
"14538-9682","PG","Andre","Miller","8.1","20","3500","OKC@MIN","MIN","OKC","","","",""
"14538-15964","PG","Lorenzo","Brown","6","7","3500","PHO@CLE","PHO","CLE","","","",""
"14538-9683","PG","Steve","Blake","10.5","29","3500","PHI@DET","DET","PHI","","","",""
"14538-15954","PG","Kendall","Marshall","8.9","12","3500","PHI@DET","PHI","DET","","","",""
"14538-15955","PF","James Michael","McAdoo","5","25","3500","DAL@GS","GS","DAL","O","Toe","",""
"14538-9694","SG","Kevin","Martin","15.6","35","3500","OKC@MIN","MIN","OKC","O","Wrist","",""
"14538-23248","SG","RJ","Hunter","6.1","23","3500","DEN@BOS","BOS","DEN","","","",""
"14538-15475","PF","Cory","Jefferson","5.1","7","3500","PHO@CLE","PHO","CLE","","","",""
"14538-15947","SF","Reggie","Bullock","1.2","17","3500","PHI@DET","DET","PHI","","","",""
"14538-9668","PF","Elton","Brand","0","0","3500","PHI@DET","PHI","DET","","","",""
"14538-23716","SF","Kyle","Anderson","9","42","3500","HOU@SA","SA","HOU","","","",""
"14538-42202","PF","Christian","Wood","8","14","3500","PHI@DET","PHI","DET","","","",""
"14538-15951","SF","P.J.","Hairston","11.6","42","3500","CHA@UTA","CHA","UTA","","","",""
"14538-23234","PG","Pablo","Prigioni","9.1","25","3500","LAC@ATL","LAC","ATL","","","",""
"14538-9674","SG","Leandro","Barbosa","11.3","32","3500","DAL@GS","GS","DAL","","","",""
"14538-12424","C","Timofey","Mozgov","13.2","40","3500","PHO@CLE","CLE","PHO","","","",""
"14538-23282","SF","Sam","Dekker","1.1","3","3500","HOU@SA","HOU","SA","O","Back","",""
"14538-12421","C","Tiago","Splitter","11.9","33","3500","LAC@ATL","ATL","LAC","","","",""
"14538-40208","PG","Raul","Neto","11.4","43","3500","CHA@UTA","UTA","CHA","GTD","Concussion","",""
"14538-66520","C","Sasha","Kaun","2.8","9","3500","PHO@CLE","CLE","PHO","","","",""
