"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14895-9448","SG","Jamal","Crawford","19.201639344262293","61","4800","LAC@DAL","LAC","DAL","","","",""
"14895-9601","C","Andrew","Bogut","20.91509433962264","53","4800","ORL@GS","GS","ORL","","","",""
"14895-9655","SG","J.J.","Redick","20.903508771929825","57","4700","LAC@DAL","LAC","DAL","","","",""
"14895-9657","SF","Matt","Barnes","20.260344827586206","58","4700","MEM@CLE","MEM","CLE","O","Hamstring","",""
"14895-9506","SG","J.R.","Smith","20.359649122807017","57","4600","MEM@CLE","CLE","MEM","","","",""
"14895-14501","PF","Tristan","Thompson","21.139344262295083","61","4600","MEM@CLE","CLE","MEM","","","",""
"14895-9960","SF","Omri","Casspi","21.96909090909091","55","4500","SAC@NO","SAC","NO","","","",""
"14895-9465","PG","Raymond","Felton","19.193548387096776","62","4500","LAC@DAL","DAL","LAC","","","",""
"14895-9598","PF","Ersan","Ilyasova","20.5327868852459","61","4500","ORL@GS","ORL","GS","","","",""
"14895-9638","PF","David","Lee","17.480555555555554","36","4500","LAC@DAL","DAL","LAC","","","",""
"14895-15946","SF","Harrison","Barnes","20.764444444444443","45","4500","ORL@GS","GS","ORL","","","",""
"14895-9704","SG","Manu","Ginobili","19.50227272727273","44","4500","SA@IND","SA","IND","","","",""
"14895-9799","SG","Wesley","Matthews","20.337288135593223","59","4400","LAC@DAL","DAL","LAC","","","",""
"14895-9758","SG","Danny","Green","17.281967213114754","61","4300","SA@IND","SA","IND","","","",""
"14895-12348","SF","Wesley","Johnson","14.6","61","4300","LAC@DAL","LAC","DAL","","","",""
"14895-42156","PF","Bobby","Portis","15.54390243902439","41","4300","MIL@CHI","CHI","MIL","","","",""
"14895-9939","PG","Patrick","Mills","16.087096774193547","62","4200","SA@IND","SA","IND","","","",""
"14895-23717","SF","Shabazz","Muhammad","15.076190476190476","63","4200","MIN@CHA","MIN","CHA","","","",""
"14895-12443","SG","Jeremy","Lin","20.860344827586207","58","4200","MIN@CHA","CHA","MIN","","","",""
"14895-9752","C","Jordan","Hill","19.81864406779661","59","4100","SA@IND","IND","SA","","","",""
