"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14770-12362","C","DeMarcus","Cousins","46.89555555555556","45","10900","SAC@DEN","SAC","DEN","GTD","Tailbone","",""
"14770-9644","SG","James","Harden","46.353571428571435","56","10900","HOU@UTA","HOU","UTA","","","",""
"14770-15755","PF","Anthony","Davis","44.183673469387756","49","10300","NO@WAS","NO","WAS","","","",""
"14770-12332","PG","John","Wall","41.614814814814814","54","9800","NO@WAS","WAS","NO","","","",""
"14770-20848","PG","Damian","Lillard","40.44489795918367","49","9500","BKN@POR","POR","BKN","","","",""
"14770-9455","PG","Rajon","Rondo","37.89038461538461","52","9200","SAC@DEN","SAC","DEN","GTD","Toe","",""
"14770-9621","C","Brook","Lopez","35.81071428571429","56","8600","BKN@POR","BKN","POR","","","",""
"14770-14514","C","Nikola","Vucevic","34.358823529411765","51","8300","ORL@PHI","ORL","PHI","","","",""
"14770-9660","C","Dwight","Howard","33.528888888888886","45","7900","HOU@UTA","HOU","UTA","","","",""
"14770-9663","PG","Jrue","Holiday","28.408163265306122","49","7800","NO@WAS","NO","WAS","","","",""
"14770-12366","SF","Gordon","Hayward","31.856363636363636","55","7600","HOU@UTA","UTA","HOU","","","",""
"14770-19067","SG","C.J.","McCollum","32.13703703703704","54","7400","BKN@POR","POR","BKN","","","",""
"14770-12351","PF","Derrick","Favors","32.652631578947364","38","7400","HOU@UTA","UTA","HOU","","","",""
"14770-40203","C","Rudy","Gobert","30.585714285714285","35","7300","HOU@UTA","UTA","HOU","","","",""
"14770-9577","SF","Rudy","Gay","30.682978723404254","47","7100","SAC@DEN","SAC","DEN","","","",""
"14770-9661","C","Marcin","Gortat","30.297916666666666","48","7100","NO@WAS","WAS","NO","","","",""
"14770-9637","SF","Danilo","Gallinari","30.91","50","7100","SAC@DEN","DEN","SAC","","","",""
"14770-9666","PF","Thaddeus","Young","30.387499999999996","56","6900","BKN@POR","BKN","POR","","","",""
