"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14702-8594","C","Sidney","Crosby","4.00188679245283","53","9900","PIT@FLA","PIT","FLA","","","",""
"14702-8273","G","Corey","Crawford","5.675000000000001","48","9800","TOR@CHI","CHI","TOR","","","",""
"14702-8612","G","Marc-Andre","Fleury","4.965000000000001","40","9200","PIT@FLA","PIT","FLA","","","",""
"14702-8986","LW","Jamie","Benn","4.691964285714286","56","9100","DAL@NSH","DAL","NSH","","","",""
"14702-8595","C","Evgeni","Malkin","4.076530612244898","49","9100","PIT@FLA","PIT","FLA","O","Knee","",""
"14702-8712","G","Roberto","Luongo","5.031818181818182","44","8900","PIT@FLA","FLA","PIT","","","",""
"14702-11133","G","Carter","Hutton","5.444444444444445","9","8700","DAL@NSH","NSH","DAL","","","",""
"14702-8262","RW","Patrick","Kane","5.294915254237288","59","8600","TOR@CHI","CHI","TOR","","","",""
"14702-8172","G","Kari","Lehtonen","4.423076923076923","26","8300","DAL@NSH","DAL","NSH","","","",""
"14702-8958","G","Jeff","Zatkoff","4.266666666666667","12","8300","PIT@FLA","PIT","FLA","","","",""
"14702-12417","C","Tyler","Seguin","4.742857142857143","56","8300","DAL@NSH","DAL","NSH","DTD","Arm","",""
"14702-8212","G","Ryan","Miller","4.108108108108108","37","8200","MIN@VAN","VAN","MIN","","","",""
"14702-8254","C","Jonathan","Toews","3.206896551724138","58","8100","TOR@CHI","CHI","TOR","","","",""
"14702-42709","G","Scott","Darling","3.6857142857142864","14","8000","TOR@CHI","CHI","TOR","","","",""
"14702-12592","C","Ryan","Johansen","3.1083333333333334","54","7600","DAL@NSH","NSH","DAL","","","",""
"14702-14466","G","Darcy","Kuemper","3.773333333333334","15","7600","MIN@VAN","MIN","VAN","","","",""
"14702-8432","G","Niklas","Backstrom","0","0","7500","MIN@VAN","MIN","VAN","","","",""
"14702-8478","LW","Zach","Parise","3.2065217391304346","46","7500","MIN@VAN","MIN","VAN","","","",""
"14702-8593","G","Al","Montoya","4.413333333333333","15","7500","PIT@FLA","FLA","PIT","","","",""
"14702-9288","G","Antti","Niemi","4.144444444444445","36","7400","DAL@NSH","DAL","NSH","","","",""
"14702-8920","G","Devan","Dubnyk","4.269767441860465","43","7300","MIN@VAN","MIN","VAN","","","",""
"14702-8698","LW","Daniel","Sedin","3.8545454545454545","55","7300","MIN@VAN","VAN","MIN","","","",""
"14702-8682","RW","Phil","Kessel","2.9722222222222223","54","7300","PIT@FLA","PIT","FLA","","","",""
"14702-9052","G","James","Reimer","4.372413793103449","29","7200","TOR@CHI","TOR","CHI","","","",""
"14702-8472","G","Pekka","Rinne","3.5217391304347827","46","7200","DAL@NSH","NSH","DAL","","","",""
"14702-12093","G","Ben","Scrivens","3.4250000000000007","8","7200","MON@ARI","MON","ARI","","","",""
"14702-8797","LW","James","van Riemsdyk","3.315","40","7100","TOR@CHI","TOR","CHI","IR","Foot","",""
"14702-8672","G","Mike","Smith","3.6727272727272733","22","7100","MON@ARI","ARI","MON","IR","Lower body","",""
"14702-39253","LW","Filip","Forsberg","2.8892857142857147","56","7100","DAL@NSH","NSH","DAL","","","",""
"14702-8441","LW","Max","Pacioretty","3.330357142857143","56","7000","MON@ARI","MON","ARI","","","",""
"14702-11184","G","Richard","Bachman","5.6000000000000005","1","7000","MIN@VAN","VAN","MIN","","","",""
"14702-8780","G","Jonathan","Bernier","3.2083333333333335","24","6900","TOR@CHI","TOR","CHI","","","",""
"14702-8319","RW","James","Neal","3.5955357142857145","56","6900","DAL@NSH","NSH","DAL","","","",""
"14702-14483","G","Louis","Domingue","4.4","22","6900","MON@ARI","ARI","MON","","","",""
"14702-8608","D","Kris","Letang","3.4454545454545453","44","6900","PIT@FLA","PIT","FLA","","","",""
"14702-12283","G","Jacob","Markstrom","4.37","20","6800","MIN@VAN","VAN","MIN","","","",""
"14702-39844","G","Mike","Condon","3.111111111111111","36","6700","MON@ARI","MON","ARI","","","",""
"14702-9107","D","P.K.","Subban","3.34375","56","6600","MON@ARI","MON","ARI","","","",""
"14702-8741","C","Nazem","Kadri","2.997115384615385","52","6500","TOR@CHI","TOR","CHI","DTD","Lower body","",""
"14702-8598","LW","Chris","Kunitz","2.4615384615384617","52","6500","PIT@FLA","PIT","FLA","","","",""
"14702-12240","G","Edward","Pasquale","0","0","6400","MON@ARI","MON","ARI","","","",""
"14702-8258","RW","Patrick","Sharp","3.2044642857142853","56","6200","DAL@NSH","DAL","NSH","","","",""
"14702-8765","RW","Patric","Hornqvist","2.8018518518518523","54","6200","PIT@FLA","PIT","FLA","","","",""
"14702-8906","G","Leland","Irving","0","0","6200","MIN@VAN","MIN","VAN","","","",""
"14702-15217","LW","Jonathan","Huberdeau","2.9232142857142853","56","6200","PIT@FLA","FLA","PIT","","","",""
"14702-62493","LW","Artemi","Panarin","3.4263157894736844","57","6200","TOR@CHI","CHI","TOR","","","",""
"14702-12262","D","Roman","Josi","2.9026785714285714","56","6200","DAL@NSH","NSH","DAL","","","",""
"14702-15283","C","Vincent","Trocheck","2.632142857142857","56","6100","PIT@FLA","FLA","PIT","","","",""
"14702-8436","C","Tomas","Plekanec","2.930357142857143","56","6100","MON@ARI","MON","ARI","","","",""
"14702-14457","D","John","Klingberg","3.2017857142857147","56","6100","DAL@NSH","DAL","NSH","","","",""
"14702-8263","RW","Marian","Hossa","2.7981481481481487","54","6000","TOR@CHI","CHI","TOR","IR","Leg","",""
"14702-66411","G","Juuse","Saros","1","1","6000","DAL@NSH","NSH","DAL","","","",""
"14702-8467","D","Shea","Weber","2.6785714285714284","56","5900","DAL@NSH","NSH","DAL","","","",""
"14702-12244","D","Oliver","Ekman-Larsson","3.274545454545455","55","5900","MON@ARI","ARI","MON","","","",""
"14702-8241","LW","Jussi","Jokinen","2.757142857142857","56","5800","PIT@FLA","FLA","PIT","","","",""
"14702-41393","C","Aleksander","Barkov","3.420930232558139","43","5800","PIT@FLA","FLA","PIT","IR","Upper body","",""
"14702-12252","G","Anders","Lindback","2.4842105263157896","19","5800","MON@ARI","ARI","MON","","","",""
"14702-15306","RW","Brendan","Gallagher","3.6076923076923073","39","5700","MON@ARI","MON","ARI","","","",""
"14702-8811","RW","Jannik","Hansen","2.5647058823529414","51","5600","MIN@VAN","VAN","MIN","","","",""
"14702-8266","D","Duncan","Keith","2.7612244897959184","49","5600","TOR@CHI","CHI","TOR","","","",""
"14702-8694","C","Henrik","Sedin","2.6612244897959183","49","5600","MIN@VAN","VAN","MIN","","","",""
"14702-8314","C","Mike","Ribeiro","2.1517857142857144","56","5500","DAL@NSH","NSH","DAL","","","",""
"14702-8534","C","Jason","Spezza","3.248076923076923","52","5500","DAL@NSH","DAL","NSH","IR","Upper body","",""
"14702-8578","RW","Shane","Doan","3.3978260869565218","46","5500","MON@ARI","ARI","MON","","","",""
"14702-8267","D","Brent","Seabrook","2.5796610169491525","59","5400","TOR@CHI","CHI","TOR","","","",""
"14702-8198","LW","Thomas","Vanek","2.394444444444445","54","5400","MIN@VAN","MIN","VAN","","","",""
"14702-14561","RW","Jaromir","Jagr","3.0452830188679245","53","5400","PIT@FLA","FLA","PIT","","","",""
"14702-15281","LW","Andrew","Shaw","2.2194915254237286","59","5300","TOR@CHI","CHI","TOR","","","",""
"14702-12682","C","Brandon","Pirri","2.1326923076923077","52","5300","PIT@FLA","FLA","PIT","O","Leg","",""
"14702-8464","LW","Colin","Wilson","1.8205128205128205","39","5300","DAL@NSH","NSH","DAL","","","",""
"14702-23233","LW","Alex","Galchenyuk","2.475","56","5200","MON@ARI","MON","ARI","","","",""
"14702-8516","C","Artem","Anisimov","2.286206896551724","58","5100","TOR@CHI","CHI","TOR","","","",""
"14702-15357","LW","Carl","Hagelin","2.6545454545454548","11","5000","PIT@FLA","PIT","FLA","","","",""
"14702-8414","C","Mikko","Koivu","2.4272727272727272","55","5000","MIN@VAN","MIN","VAN","","","",""
