"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14608-9644","SG","James","Harden","45.95294117647059","51","11000","HOU@PHO","HOU","PHO","","","",""
"14608-15755","PF","Anthony","Davis","43.421428571428564","42","10100","LAL@NO","NO","LAL","","","",""
"14608-9508","SF","Carmelo","Anthony","36.913333333333334","45","8900","NY@DET","NY","DET","","","",""
"14608-15557","C","Andre","Drummond","40.684","50","8700","NY@DET","DET","NY","","","",""
"14608-20848","PG","Damian","Lillard","39.169767441860465","43","8700","TOR@POR","POR","TOR","","","",""
"14608-9535","PG","Kyle","Lowry","38.63061224489796","49","8600","TOR@POR","TOR","POR","","","",""
"14608-9714","SG","DeMar","DeRozan","34.94285714285714","49","8100","TOR@POR","TOR","POR","","","",""
"14608-9660","C","Dwight","Howard","33.3","40","7800","HOU@PHO","HOU","PHO","","","",""
"14608-19067","SG","C.J.","McCollum","32.125","48","7600","TOR@POR","POR","TOR","","","",""
"14608-14523","PG","Reggie","Jackson","31.86","50","7000","NY@DET","DET","NY","","","",""
"14608-9663","PG","Jrue","Holiday","26.304761904761904","42","6800","LAL@NO","NO","LAL","","","",""
"14608-9692","SG","Tyreke","Evans","31.471999999999998","25","6700","LAL@NO","NO","LAL","GTD","Knee","",""
"14608-63122","PF","Kristaps","Porzingis","28.482","50","6500","NY@DET","NY","DET","","","",""
"14608-14506","PG","Brandon","Knight","31.592857142857145","42","6500","HOU@PHO","PHO","HOU","O","Groin","",""
"14608-9566","SG","Kobe","Bryant","26.626829268292685","41","6300","LAL@NO","LAL","NO","","","",""
"14608-14503","C","Jonas","Valanciunas","26.153125","32","6300","TOR@POR","TOR","POR","","","",""
"14608-9772","PF","Ryan","Anderson","26.69347826086957","46","6200","LAL@NO","NO","LAL","","","",""
"14608-42669","PF","Julius","Randle","25.478","50","6200","LAL@NO","LAL","NO","","","",""
"14608-9538","SF","Trevor","Ariza","23.568","50","5900","HOU@PHO","HOU","PHO","","","",""
"14608-15636","SG","Kentavious","Caldwell-Pope","24.046","50","5900","NY@DET","DET","NY","GTD","Groin","",""
"14608-9662","SG","Louis","Williams","23.770833333333332","48","5800","LAL@NO","LAL","NO","","","",""
"14608-15590","C","Mason","Plumlee","24.43","50","5700","TOR@POR","POR","TOR","","","",""
"14608-20640","PG","Jordan","Clarkson","24.089795918367347","49","5500","LAL@NO","LAL","NO","","","",""
"14608-9598","PF","Ersan","Ilyasova","21.146938775510204","49","5500","NY@DET","DET","NY","","","",""
"14608-9787","SF","DeMarre","Carroll","21.52173913043478","23","5400","TOR@POR","TOR","POR","O","Knee","",""
"14608-58460","SG","Devin","Booker","14.911363636363637","44","5400","HOU@PHO","PHO","HOU","","","",""
"14608-12342","SF","Al-Farouq","Aminu","22.18","50","5200","TOR@POR","POR","TOR","","","",""
"14608-14511","PF","Markieff","Morris","20.224242424242423","33","5200","HOU@PHO","PHO","HOU","","","",""
"14608-9873","C","Robin","Lopez","20.192156862745097","51","5200","NY@DET","NY","DET","","","",""
"14608-14512","SF","Marcus","Morris","23.8","49","5100","NY@DET","DET","NY","","","",""
"14608-23824","PG","Archie","Goodwin","13.583333333333334","30","5100","HOU@PHO","PHO","HOU","","","",""
"14608-14527","PG","Norris","Cole","18.516129032258064","31","5000","LAL@NO","NO","LAL","","","",""
"14608-9556","SG","Eric","Gordon","22.40487804878049","41","5000","LAL@NO","NO","LAL","O","Finger","",""
"14608-9507","SG","Arron","Afflalo","21.155813953488373","43","4900","NY@DET","NY","DET","","","",""
"14608-58312","PG","D'Angelo","Russell","21.577551020408162","49","4800","LAL@NO","LAL","NO","","","",""
"14608-23407","SF","P.J.","Tucker","18.168","50","4800","HOU@PHO","PHO","HOU","","","",""
"14608-12474","PG","Patrick","Beverley","18.57","40","4800","HOU@PHO","HOU","PHO","","","",""
"14608-9473","C","Tyson","Chandler","18.036585365853657","41","4600","HOU@PHO","PHO","HOU","","","",""
"14608-14500","PF","Derrick","Williams","15.664000000000001","50","4600","NY@DET","NY","DET","","","",""
"14608-17230","SG","Langston","Galloway","17.298039215686277","51","4500","NY@DET","NY","DET","","","",""
"14608-55059","PF","Clint","Capela","20.032653061224487","49","4400","HOU@PHO","HOU","PHO","GTD","Hip","",""
"14608-9712","PG","Jose","Calderon","18.22553191489362","47","4400","NY@DET","NY","DET","","","",""
"14608-15814","C","Alex","Len","16.56808510638298","47","4300","HOU@PHO","PHO","HOU","","","",""
"14608-16405","SG","Terrence","Ross","14.434883720930234","43","4300","TOR@POR","TOR","POR","","","",""
"14608-15501","SG","Allen","Crabbe","17.142","50","4200","TOR@POR","POR","TOR","","","",""
"14608-9449","PF","Josh","Smith","21.014285714285712","7","4200","HOU@PHO","HOU","PHO","","","",""
"14608-12365","PF","Ed","Davis","18.914285714285715","49","4100","TOR@POR","POR","TOR","","","",""
"14608-58350","SF","Stanley","Johnson","15.942","50","4000","NY@DET","DET","NY","","","",""
"14608-14505","C","Bismack","Biyombo","18.310204081632655","49","4000","TOR@POR","TOR","POR","","","",""
"14608-15669","C","Meyers","Leonard","16.993023255813956","43","4000","TOR@POR","POR","TOR","","","",""
"14608-14529","PG","Cory","Joseph","17.077551020408162","49","3900","TOR@POR","TOR","POR","","","",""
"14608-23120","SF","T.J.","Warren","17.68936170212766","47","3900","HOU@PHO","PHO","HOU","O","Foot","",""
"14608-11104","SF","Alonzo","Gee","11.039583333333333","48","3900","LAL@NO","NO","LAL","","","",""
"14608-12423","C","Omer","Asik","11.839024390243901","41","3900","LAL@NO","NO","LAL","","","",""
