"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14673-9642","PG","Russell","Westbrook","49.116981132075466","53","11000","NO@OKC","OKC","NO","","","",""
"14673-9646","SF","Kevin","Durant","45.48913043478261","46","10700","NO@OKC","OKC","NO","","","",""
"14673-12332","PG","John","Wall","41.926","50","10400","WAS@MIL","WAS","MIL","","","",""
"14673-15755","PF","Anthony","Davis","43.33695652173913","46","10200","NO@OKC","NO","OKC","","","",""
"14673-12337","C","Greg","Monroe","33.71176470588235","51","8200","WAS@MIL","MIL","WAS","","","",""
"14673-9663","PG","Jrue","Holiday","27.45","46","7400","NO@OKC","NO","OKC","","","",""
"14673-16261","SG","Khris","Middleton","28.826415094339623","53","7300","WAS@MIL","MIL","WAS","","","",""
"14673-40199","SF","Giannis","Antetokounmpo","30.33137254901961","51","7300","WAS@MIL","MIL","WAS","","","",""
"14673-9661","C","Marcin","Gortat","29.872727272727275","44","6900","WAS@MIL","WAS","MIL","","","",""
"14673-16201","PG","Michael","Carter-Williams","27.610416666666666","48","6300","WAS@MIL","MIL","WAS","","","",""
"14673-15595","SG","Brad","Beal","27.837931034482757","29","6300","WAS@MIL","WAS","MIL","","","",""
"14673-9772","PF","Ryan","Anderson","26.144000000000002","50","5900","NO@OKC","NO","OKC","","","",""
"14673-9957","PF","Serge","Ibaka","25.59245283018868","53","5500","NO@OKC","OKC","NO","","","",""
"14673-15628","SF","Otto","Porter","24.248837209302327","43","5300","WAS@MIL","WAS","MIL","","","",""
"14673-14527","PG","Norris","Cole","18.797142857142855","35","5100","NO@OKC","NO","OKC","","","",""
"14673-14516","C","Enes","Kanter","21.849056603773583","53","5100","NO@OKC","OKC","NO","","","",""
"14673-9556","SG","Eric","Gordon","22.40487804878049","41","5000","NO@OKC","NO","OKC","O","Finger","",""
"14673-42550","PF","Jabari","Parker","20.121276595744682","47","4700","WAS@MIL","MIL","WAS","","","",""
"14673-9677","PF","Jared","Dudley","17.877551020408163","49","4600","WAS@MIL","WAS","MIL","","","",""
"14673-23169","C","Steven","Adams","18.060784313725488","51","4300","NO@OKC","OKC","NO","","","",""
"14673-16220","SG","Dion","Waiters","17.169811320754718","53","4200","NO@OKC","OKC","NO","","","",""
"14673-9512","PF","Nene","Hilario","17.599999999999998","27","4100","WAS@MIL","WAS","MIL","","","",""
"14673-9810","PG","Jerryd","Bayless","19.48857142857143","35","4100","WAS@MIL","MIL","WAS","","","",""
"14673-11074","SG","Garrett","Temple","15.75","48","4000","WAS@MIL","WAS","MIL","","","",""
"14673-9605","PG","Ramon","Sessions","17.386","50","3900","WAS@MIL","WAS","MIL","","","",""
"14673-15952","PF","John","Henson","16.245238095238093","42","3800","WAS@MIL","MIL","WAS","O","Back","",""
"14673-12423","C","Omer","Asik","12.146666666666665","45","3800","NO@OKC","NO","OKC","","","",""
"14673-9574","SG","O.J.","Mayo","17.613333333333333","30","3800","WAS@MIL","MIL","WAS","","","",""
"14673-48567","PG","Cameron","Payne","11.511111111111111","36","3600","NO@OKC","OKC","NO","","","",""
"14673-12344","PG","Greivis","Vasquez","15.55625","16","3600","WAS@MIL","MIL","WAS","O","Ankle","",""
"14673-9895","SF","Steve","Novak","2.433333333333333","6","3500","NO@OKC","OKC","NO","","","",""
"14673-11104","SF","Alonzo","Gee","10.651923076923076","52","3500","NO@OKC","NO","OKC","","","",""
"14673-23799","PF","Mitch","McGary","2.3285714285714287","14","3500","NO@OKC","OKC","NO","","","",""
"14673-9501","PF","Kris","Humphries","12.714285714285714","28","3500","WAS@MIL","WAS","MIL","GTD","Illness","",""
"14673-9503","PF","Drew","Gooden","9.5","21","3500","WAS@MIL","WAS","MIL","GTD","Illness","",""
"14673-15548","SG","Andre","Roberson","12.573333333333332","45","3500","NO@OKC","OKC","NO","O","Knee","",""
"14673-15792","C","Johnny","O'Bryant","8.082978723404254","47","3500","WAS@MIL","MIL","WAS","","","",""
"14673-9529","SG","Anthony","Morrow","7.9787234042553195","47","3500","NO@OKC","OKC","NO","","","",""
"14673-9649","PF","Nick","Collison","7.286046511627906","43","3500","NO@OKC","OKC","NO","","","",""
"14673-23220","SF","Chris","Copeland","3.1875","24","3500","WAS@MIL","MIL","WAS","","","",""
"14673-58661","SG","Rashad","Vaughn","5.084444444444444","45","3500","WAS@MIL","MIL","WAS","","","",""
"14673-9751","PG","Toney","Douglas","11.538709677419355","31","3500","NO@OKC","NO","OKC","","","",""
"14673-14532","SF","Kyle","Singler","6.319047619047619","42","3500","NO@OKC","OKC","NO","","","",""
"14673-9952","C","DeJuan","Blair","5.389285714285713","28","3500","WAS@MIL","WAS","MIL","","","",""
"14673-55061","SF","Damien","Inglis","2.7249999999999996","8","3500","WAS@MIL","MIL","WAS","","","",""
"14673-21665","SG","Alan","Anderson","0","0","3500","WAS@MIL","WAS","MIL","O","Ankle","",""
"14673-58153","SF","Kelly","Oubre","7.354761904761904","42","3500","WAS@MIL","WAS","MIL","","","",""
"14673-15591","C","Miles","Plumlee","7.628125","32","3500","WAS@MIL","MIL","WAS","","","",""
"14673-12349","SF","Luke","Babbitt","7.28695652173913","23","3500","NO@OKC","NO","OKC","","","",""
"14673-9804","C","Alexis","Ajinca","11.1425","40","3500","NO@OKC","NO","OKC","","","",""
"14673-42689","PG","Tyler","Ennis","5.241666666666666","24","3500","WAS@MIL","MIL","WAS","","","",""
"14673-9463","C","Kendrick","Perkins","5.33","10","3500","NO@OKC","NO","OKC","","","",""
"14673-16375","SG","Jarell","Eddie","4.685714285714285","14","3500","WAS@MIL","WAS","MIL","","","",""
"14673-9940","PF","Dante","Cunningham","10.28","50","3500","NO@OKC","NO","OKC","","","",""
"14673-12445","SG","Gary","Neal","14.3275","40","3500","WAS@MIL","WAS","MIL","GTD","Leg","",""
"14673-9466","PG","D.J.","Augustin","8.605882352941178","34","3500","NO@OKC","OKC","NO","","","",""
"14673-16629","SG","Bryce","Jones","13.345454545454546","11","3500","NO@OKC","NO","OKC","O","Contract","",""
