C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,C,Jori Lehtera (6197374),Jori Lehtera,6197374,3500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Brett Connolly (6197492),Brett Connolly,6197492,3500,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,RW,Valeri Nichushkin (6197522),Valeri Nichushkin,6197522,3500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,C,Mattias Janmark (6197380),Mattias Janmark,6197380,3500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,C,Robby Fabbri (6197381),Robby Fabbri,6197381,3500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,C,Vincent Lecavalier (6197304),Vincent Lecavalier,6197304,3400,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,John-Michael Liles (6197565),John-Michael Liles,6197565,3400,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,D,Kevin Bieksa (6197644),Kevin Bieksa,6197644,3400,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,C,Trevor Lewis (6197310),Trevor Lewis,6197310,3400,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,Dmitry Orlov (6197561),Dmitry Orlov,6197561,3400,LA@Was 07:00PM ET,Was,
,,,,,,,,,,C,Andrej Nestrasil (6197325),Andrej Nestrasil,6197325,3400,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,LW,Tanner Pearson (6197411),Tanner Pearson,6197411,3400,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,Nate Schmidt (6197562),Nate Schmidt,6197562,3400,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Darnell Nurse (6197658),Darnell Nurse,6197658,3400,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Ron Hainsey (6197563),Ron Hainsey,6197563,3300,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,D,Zach Bogosian (6197602),Zach Bogosian,6197602,3300,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,D,Jason Garrison (6197617),Jason Garrison,6197617,3300,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Radko Gudas (6197541),Radko Gudas,6197541,3300,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,D,Kevan Miller (6197588),Kevan Miller,6197588,3300,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,D,Adam Larsson (6197542),Adam Larsson,6197542,3300,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,J.T. Brown (6197512),J.T. Brown,6197512,3300,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Noah Hanifin (6197577),Noah Hanifin,6197577,3300,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Andrew Cogliano (6197386),Andrew Cogliano,6197386,3200,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Cody Franson (6197599),Cody Franson,6197599,3200,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,C,Zack Smith (6197344),Zack Smith,6197344,3200,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,RW,Tom Wilson (6197478),Tom Wilson,6197478,3200,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Colin Miller (6197592),Colin Miller,6197592,3200,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,C,Melker Karlsson (6197365),Melker Karlsson,6197365,3200,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,C,Sam Gagner (6197293),Sam Gagner,6197293,3100,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,LW,Patrick Maroon (6197460),Patrick Maroon,6197460,3100,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,LW,Dwight King (6197408),Dwight King,6197408,3100,LA@Was 07:00PM ET,LA,
,,,,,,,,,,LW,Marcus Foligno (6197435),Marcus Foligno,6197435,3100,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,LW,Reid Boucher (6197400),Reid Boucher,6197400,3100,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Zemgus Girgensons (6197350),Zemgus Girgensons,6197350,3100,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,LW,Michael Raffl (6197402),Michael Raffl,6197402,3100,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,C,Shawn Horcoff (6197382),Shawn Horcoff,6197382,3000,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Nick Schultz (6197532),Nick Schultz,6197532,3000,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,D,Paul Martin (6197611),Paul Martin,6197611,3000,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,D,Josh Gorges (6197597),Josh Gorges,6197597,3000,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,D,Toby Enstrom (6197568),Toby Enstrom,6197568,3000,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,RW,Zack Kassian (6197527),Zack Kassian,6197527,3000,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Matt Calvert (6197426),Matt Calvert,6197426,3000,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Cody Goloubef (6197584),Cody Goloubef,6197584,3000,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,LW,Matt Nieto (6197443),Matt Nieto,6197443,3000,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,C,Jonathan Marchessault (6197362),Jonathan Marchessault,6197362,3000,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,LW,Phillip Di Giuseppe (6197419),Phillip Di Giuseppe,6197419,3000,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,D,Andy Greene (6197534),Andy Greene,6197534,2900,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Mark Letestu (6197387),Mark Letestu,6197387,2900,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Joakim Nordstrom (6197418),Joakim Nordstrom,6197418,2900,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,D,Brandon Davidson (6197650),Brandon Davidson,6197650,2900,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Zach Trotman (6197587),Zach Trotman,6197587,2900,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,D,Mark Fayne (6197651),Mark Fayne,6197651,2900,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Ryan Garbutt (6197390),Ryan Garbutt,6197390,2900,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,LW,Antoine Roussel (6197454),Antoine Roussel,6197454,2900,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Damon Severson (6197544),Damon Severson,6197544,2900,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,David Clarkson (6197489),David Clarkson,6197489,2800,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Adam McQuaid (6197582),Adam McQuaid,6197582,2800,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,LW,Matt Moulson (6197432),Matt Moulson,6197432,2800,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,C,Jay Beagle (6197311),Jay Beagle,6197311,2800,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Luke Schenn (6197554),Luke Schenn,6197554,2800,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,John Moore (6197538),John Moore,6197538,2800,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Simon Despres (6197646),Simon Despres,6197646,2800,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Eric Gelinas (6197539),Eric Gelinas,6197539,2800,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,Stanislav Galiev (6197477),Stanislav Galiev,6197477,2800,LA@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Jonathan Drouin (6197447),Jonathan Drouin,6197447,2800,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,RW,Curtis Lazar (6197502),Curtis Lazar,6197502,2800,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,LW,Kerby Rychel (6197428),Kerby Rychel,6197428,2800,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Brett Pesce (6197576),Brett Pesce,6197576,2800,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,David Legwand (6197341),David Legwand,6197341,2700,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,D,Braydon Coburn (6197612),Braydon Coburn,6197612,2700,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Clayton Stoner (6197643),Clayton Stoner,6197643,2700,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Andrew MacDonald (6197535),Andrew MacDonald,6197535,2700,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,C,Riley Nash (6197321),Riley Nash,6197321,2700,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Mike Santorelli (6197388),Mike Santorelli,6197388,2700,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,C,Jacob Josefson (6197296),Jacob Josefson,6197296,2700,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Patrick Wiercioch (6197604),Patrick Wiercioch,6197604,2700,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,D,Jon Merrill (6197540),Jon Merrill,6197540,2700,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Patrik Nemeth (6197636),Patrik Nemeth,6197636,2700,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Dalton Prout (6197586),Dalton Prout,6197586,2700,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Brayden McNabb (6197560),Brayden McNabb,6197560,2700,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,Brenden Dillon (6197620),Brenden Dillon,6197620,2700,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,C,William Karlsson (6197339),William Karlsson,6197339,2700,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Josh Manson (6197655),Josh Manson,6197655,2700,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Dylan DeMelo (6197622),Dylan DeMelo,6197622,2700,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,D,Chris Wideman (6197607),Chris Wideman,6197607,2700,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,D,Jake McCabe (6197609),Jake McCabe,6197609,2700,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,C,Vernon Fiddler (6197367),Vernon Fiddler,6197367,2600,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,C,R.J. Umberger (6197290),R.J. Umberger,6197290,2600,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,C,Gregory Campbell (6197331),Gregory Campbell,6197331,2600,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,C,Brian Boyle (6197355),Brian Boyle,6197355,2600,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Marc Methot (6197598),Marc Methot,6197598,2600,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,RW,Rene Bourque (6197488),Rene Bourque,6197488,2600,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,LW,Lauri Korpikoski (6197456),Lauri Korpikoski,6197456,2600,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,RW,Mike Brown (6197506),Mike Brown,6197506,2600,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,LW,Matt Hendricks (6197459),Matt Hendricks,6197459,2600,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Mike Weber (6197600),Mike Weber,6197600,2600,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,C,Colton Sceviour (6197373),Colton Sceviour,6197373,2600,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Jordie Benn (6197634),Jordie Benn,6197634,2600,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Eric Gryba (6197647),Eric Gryba,6197647,2600,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Dave Dziurzynski (6197438),Dave Dziurzynski,6197438,2600,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,D,Korbinian Holzer (6197648),Korbinian Holzer,6197648,2600,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,RW,Tyler Randell (6197494),Tyler Randell,6197494,2600,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,RW,Joel Armia (6197484),Joel Armia,6197484,2600,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,D,Joe Morrow (6197589),Joe Morrow,6197589,2600,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,D,Adam Clendening (6197654),Adam Clendening,6197654,2600,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Nick Cousins (6197301),Nick Cousins,6197301,2600,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,RW,Iiro Pakarinen (6197530),Iiro Pakarinen,6197530,2600,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Ryan Dzingel (6197349),Ryan Dzingel,6197349,2600,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,D,Matt Tennyson (6197623),Matt Tennyson,6197623,2600,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,D,Slater Koekkoek (6197624),Slater Koekkoek,6197624,2600,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,C,Radek Faksa (6197378),Radek Faksa,6197378,2600,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,C,Chris Tierney (6197363),Chris Tierney,6197363,2600,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,D,Evgeny Medvedev (6197547),Evgeny Medvedev,6197547,2600,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,LW,Nick Ritchie (6197462),Nick Ritchie,6197462,2600,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,LW,Joonas Kemppainen (6197429),Joonas Kemppainen,6197429,2600,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,C,Dainius Zubrus (6197353),Dainius Zubrus,6197353,2500,SJ@TB 07:30PM ET,SJ,
,,,,,,,,,,D,Chris Phillips (6197594),Chris Phillips,6197594,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,C,Olli Jokinen (6197366),Olli Jokinen,6197366,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,D,Andrew Ference (6197642),Andrew Ference,6197642,2500,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,RW,Chris Neil (6197497),Chris Neil,6197497,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,RW,Scottie Upshall (6197514),Scottie Upshall,6197514,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Jordin Tootoo (6197463),Jordin Tootoo,6197463,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Fedor Tyutin (6197580),Fedor Tyutin,6197580,2500,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,D,Carlo Colaiacovo (6197595),Carlo Colaiacovo,6197595,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,LW,Travis Moen (6197450),Travis Moen,6197450,2500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,C,Jay McClement (6197317),Jay McClement,6197317,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,LW,Tuomo Ruutu (6197397),Tuomo Ruutu,6197397,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Matt Greene (6197549),Matt Greene,6197549,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,C,Brooks Laich (6197305),Brooks Laich,6197305,2500,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Mark Stuart (6197564),Mark Stuart,6197564,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Mike Richards (6197307),Mike Richards,6197307,2500,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Matthew Carle (6197614),Matthew Carle,6197614,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,RW,Chris Thorburn (6197479),Chris Thorburn,6197479,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Max Talbot (6197333),Max Talbot,6197333,2500,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,LW,Ryane Clowe (6197398),Ryane Clowe,6197398,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Kyle Brodziak (6197369),Kyle Brodziak,6197369,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,C,Nate Thompson (6197385),Nate Thompson,6197385,2500,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Peter Harrold (6197627),Peter Harrold,6197627,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Tyler Kennedy (6197399),Tyler Kennedy,6197399,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,Mike Blunden (6197505),Mike Blunden,6197505,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,RW,Jiri Tlusty (6197465),Jiri Tlusty,6197465,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Adam Pardy (6197567),Adam Pardy,6197567,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Cal O'Reilly (6197342),Cal O'Reilly,6197342,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,RW,Jared Boll (6197490),Jared Boll,6197490,2500,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,RW,Ryan Reaves (6197518),Ryan Reaves,6197518,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Ryan White (6197467),Ryan White,6197467,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,D,Michael Kostka (6197601),Michael Kostka,6197601,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,LW,Nathan Gerbe (6197415),Nathan Gerbe,6197415,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,LW,Chris Terry (6197416),Chris Terry,6197416,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Stephen Gionta (6197294),Stephen Gionta,6197294,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Taylor Chorney (6197556),Taylor Chorney,6197556,2500,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Justin Falk (6197583),Justin Falk,6197583,2500,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,RW,Anthony Peluso (6197483),Anthony Peluso,6197483,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,D,Jamie McBain (6197557),Jamie McBain,6197557,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,Paul Postma (6197570),Paul Postma,6197570,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,D,Carl Gunnarsson (6197633),Carl Gunnarsson,6197633,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Magnus Paajarvi (6197452),Magnus Paajarvi,6197452,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Jordan Caron (6197519),Jordan Caron,6197519,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Erik Condra (6197508),Erik Condra,6197508,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,LW,Zac Rinaldo (6197425),Zac Rinaldo,6197425,2500,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,D,Robert Bortuzzo (6197635),Robert Bortuzzo,6197635,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Kyle Clifford (6197409),Kyle Clifford,6197409,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,C,Chris VandeVelde (6197297),Chris VandeVelde,6197297,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,C,Michael Latta (6197313),Michael Latta,6197313,2500,LA@Was 07:00PM ET,Was,
,,,,,,,,,,D,Michal Jordan (6197571),Michal Jordan,6197571,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Landon Ferraro (6197336),Landon Ferraro,6197336,2500,Bos@Cls 07:00PM ET,Bos,
,,,,,,,,,,D,Ben Chiarot (6197572),Ben Chiarot,6197572,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Jordan Nolan (6197314),Jordan Nolan,6197314,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,C,Alex Burmistrov (6197323),Alex Burmistrov,6197323,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,D,Mark Pysyk (6197605),Mark Pysyk,6197605,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,RW,Tyler Pitlick (6197528),Tyler Pitlick,6197528,2500,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Johan Larsson (6197439),Johan Larsson,6197439,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,C,Jordan Weal (6197298),Jordan Weal,6197298,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,D,Kevin Gravel (6197559),Kevin Gravel,6197559,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,C,Harry Zolnierczyk (6197389),Harry Zolnierczyk,6197389,2500,Anh@Edm 09:00PM ET,Anh,
,,,,,,,,,,D,Mark Borowiecki (6197606),Mark Borowiecki,6197606,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,C,Brad Malone (6197324),Brad Malone,6197324,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Anton Lander (6197391),Anton Lander,6197391,2500,Anh@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Nicolas Deslauriers (6197440),Nicolas Deslauriers,6197440,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,D,Jamie Oleksiak (6197638),Jamie Oleksiak,6197638,2500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,RW,Dmitrij Jaskin (6197521),Dmitrij Jaskin,6197521,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (6197639),Joel Edmundson,6197639,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Shane Prince (6197441),Shane Prince,6197441,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,C,Adam Lowry (6197328),Adam Lowry,6197328,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Daniel Catenacci (6197347),Daniel Catenacci,6197347,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,LW,Andy Andreoff (6197410),Andy Andreoff,6197410,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,C,Nick Shore (6197316),Nick Shore,6197316,2500,LA@Was 07:00PM ET,LA,
,,,,,,,,,,D,Nikita Nesterov (6197621),Nikita Nesterov,6197621,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Jyrki Jokipakka (6197640),Jyrki Jokipakka,6197640,2500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Brandon Manning (6197543),Brandon Manning,6197543,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,RW,Alex Chiasson (6197501),Alex Chiasson,6197501,2500,Buf@Ott 07:30PM ET,Ott,
,,,,,,,,,,C,Jeremy Welsh (6197377),Jeremy Welsh,6197377,2500,Dal@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Bobby Farnham (6197471),Bobby Farnham,6197471,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Scott Laughton (6197302),Scott Laughton,6197302,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,LW,Stefan Matteau (6197401),Stefan Matteau,6197401,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Brock McGinn (6197420),Brock McGinn,6197420,2500,Wpg@Car 07:00PM ET,Car,
,,,,,,,,,,C,Devin Shore (6197379),Devin Shore,6197379,2500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,RW,Josh Anderson (6197495),Josh Anderson,6197495,2500,Bos@Cls 07:00PM ET,Cls,
,,,,,,,,,,C,Cedric Paquette (6197364),Cedric Paquette,6197364,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,D,Andrej Sustr (6197625),Andrej Sustr,6197625,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,LW,Curtis McKenzie (6197455),Curtis McKenzie,6197455,2500,Dal@StL 08:00PM ET,Dal,
,,,,,,,,,,D,Seth Helgeson (6197546),Seth Helgeson,6197546,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,Justin Bailey (6197503),Justin Bailey,6197503,2500,Buf@Ott 07:30PM ET,Buf,
,,,,,,,,,,RW,J.C. Lipon (6197485),J.C. Lipon,6197485,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,C,Andrew Copp (6197330),Andrew Copp,6197330,2500,Wpg@Car 07:00PM ET,Wpg,
,,,,,,,,,,RW,Joel Vermin (6197513),Joel Vermin,6197513,2500,SJ@TB 07:30PM ET,TB,
,,,,,,,,,,LW,Pierre-Edouard Bellemare (6197403),Pierre-Edouard Bellemare,6197403,2500,Phi@NJ 07:00PM ET,Phi,
,,,,,,,,,,LW,Jakub Vrana (6197413),Jakub Vrana,6197413,2500,LA@Was 07:00PM ET,Was,
,,,,,,,,,,RW,Sergey Kalinin (6197472),Sergey Kalinin,6197472,2500,Phi@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Paul Bittner (6197430),Paul Bittner,6197430,2500,Bos@Cls 07:00PM ET,Cls,
