C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,D,Kevin Klein (6201562),Kevin Klein,6201562,3300,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,D,Erik Gustafsson (6201570),Erik Gustafsson,6201570,3300,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,LW,Micheal Ferland (6201535),Micheal Ferland,6201535,3200,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,RW,Jesper Fast (6201541),Jesper Fast,6201541,3200,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,LW,Tomas Fleischmann (6201520),Tomas Fleischmann,6201520,3100,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,Lars Eller (6201485),Lars Eller,6201485,3100,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,D,Nathan Beaulieu (6201587),Nathan Beaulieu,6201587,3100,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,Mikhail Grigorenko (6201493),Mikhail Grigorenko,6201493,3100,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,LW,Daniel Carr (6201527),Daniel Carr,6201527,3100,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,John Mitchell (6201483),John Mitchell,6201483,3000,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,C,Joe Colborne (6201500),Joe Colborne,6201500,3000,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,LW,Richard Panik (6201515),Richard Panik,6201515,3000,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Mike Reilly (6201602),Mike Reilly,6201602,3000,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,RW,Sven Andrighetto (6201550),Sven Andrighetto,6201550,3000,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,D,Viktor Svedberg (6201571),Viktor Svedberg,6201571,3000,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Marc Staal (6201563),Marc Staal,6201563,2900,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,RW,David Jones (6201554),David Jones,6201554,2900,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,LW,Viktor Stalberg (6201512),Viktor Stalberg,6201512,2900,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,LW,Lance Bouma (6201533),Lance Bouma,6201533,2900,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,C,Paul Byron (6201488),Paul Byron,6201488,2800,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,Markus Granlund (6201503),Markus Granlund,6201503,2800,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,C,Erik Haula (6201504),Erik Haula,6201504,2800,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,D,Michal Rozsival (6201558),Michal Rozsival,6201558,2700,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Tom Gilbert (6201576),Tom Gilbert,6201576,2700,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,D,Mark Barberio (6201583),Mark Barberio,6201583,2700,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,RW,Justin Fontaine (6201556),Justin Fontaine,6201556,2700,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,D,Alexei Emelin (6201586),Alexei Emelin,6201586,2700,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,Phillip Danault (6201479),Phillip Danault,6201479,2700,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Brad Stuart (6201573),Brad Stuart,6201573,2600,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,D,Deryk Engelland (6201591),Deryk Engelland,6201591,2600,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,RW,Torrey Mitchell (6201545),Torrey Mitchell,6201545,2600,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,LW,Brandon Mashinter (6201511),Brandon Mashinter,6201511,2600,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,LW,Brandon Bollig (6201532),Brandon Bollig,6201532,2600,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,C,Marcus Kruger (6201475),Marcus Kruger,6201475,2600,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Dylan McIlrath (6201569),Dylan McIlrath,6201569,2600,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,D,Zach Redmond (6201585),Zach Redmond,6201585,2600,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,D,Jonas Brodin (6201601),Jonas Brodin,6201601,2600,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,C,Brian Flynn (6201491),Brian Flynn,6201491,2600,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,LW,Jacob De La Rose (6201526),Jacob De La Rose,6201526,2600,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,D,Christian Folin (6201605),Christian Folin,6201605,2600,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,C,Jarret Stoll (6201495),Jarret Stoll,6201495,2500,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,LW,Daniel Paille (6201508),Daniel Paille,6201508,2500,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,D,Rob Scuderi (6201559),Rob Scuderi,6201559,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,C,Dominic Moore (6201471),Dominic Moore,6201471,2500,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,D,Nate Guenin (6201577),Nate Guenin,6201577,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,C,Matt Stajan (6201497),Matt Stajan,6201497,2500,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,D,Ladislav Smid (6201594),Ladislav Smid,6201594,2500,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,RW,Jack Skille (6201544),Jack Skille,6201544,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,C,Ryan Carter (6201498),Ryan Carter,6201498,2500,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,D,Kyle Cumiskey (6201566),Kyle Cumiskey,6201566,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,LW,Cody McLeod (6201522),Cody McLeod,6201522,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,LW,Tanner Glass (6201510),Tanner Glass,6201510,2500,Chi@NYR 08:00PM ET,NYR,
,,,,,,,,,,LW,Chris Porter (6201531),Chris Porter,6201531,2500,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,D,Andrew Bodnarchuk (6201579),Andrew Bodnarchuk,6201579,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,C,Jesse Winchester (6201486),Jesse Winchester,6201486,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,LW,Andrew Desjardins (6201513),Andrew Desjardins,6201513,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Nate Prosser (6201598),Nate Prosser,6201598,2500,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,RW,Devante Smith-Pelly (6201547),Devante Smith-Pelly,6201547,2500,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,RW,Chris Wagner (6201548),Chris Wagner,6201548,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,C,Ben Street (6201490),Ben Street,6201490,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,LW,Lucas Lessio (6201525),Lucas Lessio,6201525,2500,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,D,Greg Pateryn (6201588),Greg Pateryn,6201588,2500,Mon@Col 08:00PM ET,Mon,
,,,,,,,,,,C,Vincent Hinostroza (6201480),Vincent Hinostroza,6201480,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,D,Chris Bigras (6201589),Chris Bigras,6201589,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,D,Gustav Olofsson (6201604),Gustav Olofsson,6201604,2500,Min@Cgy 10:00PM ET,Min,
,,,,,,,,,,C,Josh Jooris (6201506),Josh Jooris,6201506,2500,Min@Cgy 10:00PM ET,Cgy,
,,,,,,,,,,C,Dennis Rasmussen (6201481),Dennis Rasmussen,6201481,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,LW,Jiri Sekac (6201517),Jiri Sekac,6201517,2500,Chi@NYR 08:00PM ET,Chi,
,,,,,,,,,,LW,Andreas Martinsen (6201528),Andreas Martinsen,6201528,2500,Mon@Col 08:00PM ET,Col,
,,,,,,,,,,D,Jakub Nakladal (6201606),Jakub Nakladal,6201606,2500,Min@Cgy 10:00PM ET,Cgy,
