"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14842-9642","PG","Russell","Westbrook","49.568333333333335","60","11000","OKC@LAC","OKC","LAC","","","",""
"14842-12362","C","DeMarcus","Cousins","47.275510204081634","49","10900","SAC@MEM","SAC","MEM","","","",""
"14842-9644","SG","James","Harden","46.57166666666667","60","10700","NO@HOU","HOU","NO","","","",""
"14842-9646","SF","Kevin","Durant","45.72641509433962","53","10600","OKC@LAC","OKC","LAC","","","",""
"14842-15755","PF","Anthony","Davis","44.19019607843137","51","10200","NO@HOU","NO","HOU","GTD","Toe","",""
"14842-9623","PG","Chris","Paul","41.035185185185185","54","10200","OKC@LAC","LAC","OKC","","","",""
"14842-12332","PG","John","Wall","42.14745762711864","59","10000","WAS@MIN","WAS","MIN","","","",""
"14842-20848","PG","Damian","Lillard","40.48490566037736","53","9300","POR@BOS","POR","BOS","","","",""
"14842-9570","C","Pau","Gasol","38.947272727272725","55","9300","CHI@ORL","CHI","ORL","","","",""
"14842-9455","PG","Rajon","Rondo","37.97636363636364","55","9000","SAC@MEM","SAC","MEM","","","",""
"14842-9535","PG","Kyle","Lowry","39.459649122807015","57","9000","UTA@TOR","TOR","UTA","","","",""
"14842-58462","C","Karl-Anthony","Towns","34.833333333333336","60","8900","WAS@MIN","MIN","WAS","","","",""
"14842-14528","SG","Jimmy","Butler","37.69375","48","8700","CHI@ORL","CHI","ORL","O","Knee","",""
"14842-12341","SF","Paul","George","38.82666666666667","60","8700","IND@MIL","IND","MIL","","","",""
"14842-15557","C","Andre","Drummond","40.40666666666666","60","8700","DET@SA","DET","SA","","","",""
"14842-40199","SF","Giannis","Antetokounmpo","32.09827586206896","58","8400","IND@MIL","MIL","IND","","","",""
"14842-14507","PG","Kemba","Walker","35.76491228070175","57","8200","CHA@PHI","CHA","PHI","","","",""
"14842-14514","C","Nikola","Vucevic","34.57636363636363","55","8100","CHI@ORL","ORL","CHI","","","",""
"14842-9660","C","Dwight","Howard","34.08163265306123","49","8100","NO@HOU","HOU","NO","","","",""
"14842-14513","SF","Kawhi","Leonard","36.16481481481482","54","8000","DET@SA","SA","DET","","","",""
"14842-16261","SG","Khris","Middleton","30.183333333333334","60","7900","IND@MIL","MIL","IND","","","",""
"14842-9561","C","DeAndre","Jordan","34.86140350877193","57","7900","OKC@LAC","LAC","OKC","","","",""
"14842-14559","PG","Isaiah","Thomas","34.806557377049174","61","7800","POR@BOS","BOS","POR","","","",""
"14842-12351","PF","Derrick","Favors","33.15","42","7700","UTA@TOR","UTA","TOR","","","",""
"14842-9663","PG","Jrue","Holiday","28.71923076923077","52","7700","NO@HOU","NO","HOU","","","",""
"14842-9714","SG","DeMar","DeRozan","34.8948275862069","58","7700","UTA@TOR","TOR","UTA","","","",""
"14842-12337","C","Greg","Monroe","33.18103448275862","58","7400","IND@MIL","MIL","IND","","","",""
"14842-12366","SF","Gordon","Hayward","31.877966101694913","59","7300","UTA@TOR","UTA","TOR","","","",""
"14842-9661","C","Marcin","Gortat","30.72830188679245","53","7300","WAS@MIN","WAS","MIN","","","",""
"14842-9688","PF","LaMarcus","Aldridge","30.70181818181818","55","7300","DET@SA","SA","DET","","","",""
"14842-9475","PG","Derrick","Rose","27.118750000000002","48","7200","CHI@ORL","CHI","ORL","","","",""
"14842-19067","SG","C.J.","McCollum","31.975862068965515","58","7100","POR@BOS","POR","BOS","","","",""
"14842-15684","SG","Victor","Oladipo","28.514814814814812","54","7000","CHI@ORL","ORL","CHI","","","",""
"14842-9577","SF","Rudy","Gay","30.764","50","7000","SAC@MEM","SAC","MEM","GTD","Shoulder","",""
"14842-14523","PG","Reggie","Jackson","31.749152542372883","59","6800","DET@SA","DET","SA","","","",""
"14842-9575","PG","Mike","Conley","29.364150943396226","53","6800","SAC@MEM","MEM","SAC","","","",""
"14842-40203","C","Rudy","Gobert","29.91025641025641","39","6800","UTA@TOR","UTA","TOR","","","",""
"14842-14496","PG","Ricky","Rubio","30.164814814814818","54","6700","WAS@MIN","MIN","WAS","","","",""
"14842-9637","SF","Danilo","Gallinari","30.579245283018867","53","6700","LAL@DEN","DEN","LAL","O","Ankle","",""
"14842-9579","PF","Zach","Randolph","26.703703703703702","54","6600","SAC@MEM","MEM","SAC","","","",""
"14842-12511","PG","Ishmael","Smith","26.619999999999997","55","6600","CHA@PHI","PHI","CHA","","","",""
"14842-41594","PF","Aaron","Gordon","20.6","57","6500","CHI@ORL","ORL","CHI","","","",""
"14842-9538","SF","Trevor","Ariza","24.73728813559322","59","6500","NO@HOU","HOU","NO","","","",""
"14842-15800","SF","Jae","Crowder","26.931147540983606","61","6400","POR@BOS","BOS","POR","","","",""
"14842-15771","PF","Gorgui","Dieng","23.096666666666668","60","6400","WAS@MIN","MIN","WAS","GTD","Personal","",""
"14842-49116","SG","Andrew","Wiggins","28.61864406779661","59","6400","WAS@MIN","MIN","WAS","","","",""
"14842-58083","C","Jahlil","Okafor","28.58679245283019","53","6300","CHA@PHI","PHI","CHA","GTD","Shin","",""
"14842-9526","SG","Monta","Ellis","27.116666666666667","60","6300","IND@MIL","IND","MIL","","","",""
