"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14865-23665","G","Buddy","Hield","35.48620689655172","29","9500","OKLA@TCU","OKLA","TCU","","","",""
"14865-23156","F","Georges","Niang","32.056666666666665","30","9400","IOWST@KANS","IOWST","KANS","","","",""
"14865-40396","G","Monte","Morris","32.190000000000005","30","8200","IOWST@KANS","IOWST","KANS","","","",""
"14865-40404","F","Devin","Williams","25.216666666666665","30","7700","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-23572","F","Taurean","Waller-Prince","26.948275862068964","29","7700","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-23664","G","Isaiah","Cousins","27.086206896551722","29","7600","OKLA@TCU","OKLA","TCU","","","",""
"14865-49114","G","Frank","Mason","26.49655172413793","29","7600","IOWST@KANS","KANS","IOWST","","","",""
"14865-58258","F","Zach","Smith","24.337931034482757","29","7600","KANST@TXTCH","TXTCH","KANST","","","",""
"14865-19204","G","Justin","Edwards","25.466666666666665","30","7500","KANST@TXTCH","KANST","TXTCH","","","",""
"14865-19726","F","Abdel","Nader","23.34333333333333","30","7500","IOWST@KANS","IOWST","KANS","","","",""
"14865-49349","G","Isaiah","Taylor","26.18","30","7400","TEX@OKST","TEX","OKST","","","",""
"14865-23619","F","Perry","Ellis","26.375862068965517","29","7300","IOWST@KANS","KANS","IOWST","","","",""
"14865-40555","F","Jameel","McKay","26.581481481481482","27","7200","IOWST@KANS","IOWST","KANS","","","",""
"14865-58515","G","Jeff","Newberry","22.209999999999997","30","7100","TEX@OKST","OKST","TEX","","","",""
"14865-48940","F","Wesley","Iwundu","23.096666666666668","30","7100","KANST@TXTCH","KANST","TXTCH","","","",""
"14865-19958","F","Jonathan","Holton","22.965384615384615","26","7100","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-18703","F","Ryan","Spangler","25.362068965517242","29","7000","OKLA@TCU","OKLA","TCU","","","",""
"14865-41597","F","Johnathan","Motley","20.586206896551722","29","7000","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-24341","F","Aaron","Ross","17.52758620689655","29","7000","KANST@TXTCH","TXTCH","KANST","","","",""
"14865-58262","G","Jaysean","Paige","22.353333333333335","30","6900","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-59431","G","Lester","Medford","24.051724137931036","29","6800","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-34540","F","D.J.","Johnson","17.06551724137931","29","6600","KANST@TXTCH","KANST","TXTCH","","","",""
"14865-68168","G","Malique","Trent","20.92962962962963","27","6400","OKLA@TCU","TCU","OKLA","","","",""
"14865-58263","G","Tarik","Phillip","18.316666666666666","30","6200","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-23569","F","Ricardo","Gathers","25.48888888888889","27","6200","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-58254","G","Keenan","Evans","17.044827586206896","29","6100","KANST@TXTCH","TXTCH","KANST","","","",""
"14865-58151","G","Devonte","Graham","21.282758620689656","29","6100","IOWST@KANS","KANS","IOWST","","","",""
"14865-16268","G","Toddrick","Gotcher","20.820689655172412","29","6000","KANST@TXTCH","TXTCH","KANST","","","",""
"14865-40397","G","Matt","Thomas","19.723333333333336","30","6000","IOWST@KANS","IOWST","KANS","","","",""
"14865-23620","F","Landen","Lucas","13.670370370370371","27","6000","IOWST@KANS","KANS","IOWST","","","",""
"14865-58248","G","Chauncey","Collins","17.951724137931034","29","6000","OKLA@TCU","TCU","OKLA","","","",""
"14865-40552","G","Deonte","Burton","18.257142857142856","21","6000","IOWST@KANS","IOWST","KANS","","","",""
"14865-41613","G","Jordan","Woodard","23.97241379310345","29","6000","OKLA@TCU","OKLA","TCU","","","",""
"14865-41598","F","Ish","Wainright","16.46206896551724","29","5800","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-23707","G","Javan","Felix","17.23","30","5700","TEX@OKST","TEX","OKST","","","",""
"14865-41617","F","Leyton","Hammonds","18.03846153846154","26","5500","TEX@OKST","OKST","TEX","O","Finger","",""
"14865-58255","F","Justin","Gray","16.160714285714285","28","5400","KANST@TXTCH","TXTCH","KANST","","","",""
"14865-58514","G","Tyree","Griffin","14.114285714285714","28","5300","TEX@OKST","OKST","TEX","","","",""
"14865-66100","G","Barry","Brown","15.703333333333335","30","5200","KANST@TXTCH","KANST","TXTCH","","","",""
"14865-41596","G","Allerik","Freeman","18.441379310344825","29","5200","WSTVA@BAYLR","BAYLR","WSTVA","","","",""
"14865-68167","F","JD","Miller","13.696666666666665","30","5200","OKLA@TCU","TCU","OKLA","","","",""
"14865-58516","F","Tavarius","Shine","12.343478260869563","23","5100","TEX@OKST","OKST","TEX","","","",""
"14865-40402","F","Nathan","Adrian","11.346666666666666","30","5100","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-49115","G","Wayne","Selden Jr.","20.920689655172417","29","5100","IOWST@KANS","KANS","IOWST","","","",""
"14865-23709","F","Prince","Ibeh","13.710344827586209","29","5100","TEX@OKST","TEX","OKST","","","",""
"14865-66102","F","Dean","Wade","18.83","30","5000","KANST@TXTCH","KANST","TXTCH","","","",""
"14865-66094","G","Kamau","Stokes","16.623809523809523","21","5000","KANST@TXTCH","KANST","TXTCH","GTD","Knee","",""
"14865-58234","F","Khadeem","Lattin","19.00344827586207","29","5000","OKLA@TCU","OKLA","TCU","","","",""
"14865-58260","G","Jevon","Carter","19.826666666666664","30","4900","WSTVA@BAYLR","WSTVA","BAYLR","","","",""
"14865-68169","F","Vladimir","Brodziansky","16.686666666666667","30","4900","OKLA@TCU","TCU","OKLA","","","",""
