C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,RW,Tobias Rieder (6215638),Tobias Rieder,6215638,4400,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Martin Hanzal (6215561),Martin Hanzal,6215561,4300,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Andrej Sekera (6215698),Andrej Sekera,6215698,4300,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,LW,Blake Comeau (6215611),Blake Comeau,6215611,4100,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,LW,Anthony Duclair (6215607),Anthony Duclair,6215607,4100,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Oscar Klefbom (6215707),Oscar Klefbom,6215707,4000,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,C,Antoine Vermette (6215557),Antoine Vermette,6215557,3900,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Teddy Purcell (6215641),Teddy Purcell,6215641,3800,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Nick Holden (6215700),Nick Holden,6215700,3800,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,RW,Nail Yakupov (6215647),Nail Yakupov,6215647,3700,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Jay Bouwmeester (6215678),Jay Bouwmeester,6215678,3600,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,C,Jori Lehtera (6215566),Jori Lehtera,6215566,3600,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Justin Schultz (6215709),Justin Schultz,6215709,3600,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,C,Patrik Berglund (6215563),Patrik Berglund,6215563,3500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,C,Robby Fabbri (6215569),Robby Fabbri,6215569,3500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,RW,Troy Brouwer (6215633),Troy Brouwer,6215633,3400,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Darnell Nurse (6215710),Darnell Nurse,6215710,3300,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,LW,Alex Tanguay (6215608),Alex Tanguay,6215608,3200,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Brad Richardson (6215560),Brad Richardson,6215560,3100,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Mikhail Grigorenko (6215578),Mikhail Grigorenko,6215578,3100,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,LW,Jordan Martinook (6215605),Jordan Martinook,6215605,3100,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,John Mitchell (6215570),John Mitchell,6215570,3000,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Mark Letestu (6215572),Mark Letestu,6215572,3000,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,RW,Zack Kassian (6215643),Zack Kassian,6215643,3000,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Zbynek Michalek (6215679),Zbynek Michalek,6215679,2900,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Brandon Davidson (6215703),Brandon Davidson,6215703,2900,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Mark Fayne (6215704),Mark Fayne,6215704,2800,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Connor Murphy (6215690),Connor Murphy,6215690,2800,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Lauri Korpikoski (6215609),Lauri Korpikoski,6215609,2700,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,C,Tyler Gaudet (6215568),Tyler Gaudet,6215568,2700,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Brad Stuart (6215695),Brad Stuart,6215695,2600,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Kyle Chipchura (6215559),Kyle Chipchura,6215559,2600,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Nicklas Grossmann (6215680),Nicklas Grossmann,6215680,2600,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Matt Hendricks (6215613),Matt Hendricks,6215613,2600,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Carl Gunnarsson (6215685),Carl Gunnarsson,6215685,2600,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Kevin Connauton (6215688),Kevin Connauton,6215688,2600,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Zach Redmond (6215706),Zach Redmond,6215706,2600,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,D,Adam Clendening (6215708),Adam Clendening,6215708,2600,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,C,Olli Jokinen (6215555),Olli Jokinen,6215555,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Andrew Ference (6215694),Andrew Ference,6215694,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,RW,Scottie Upshall (6215632),Scottie Upshall,6215632,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,C,Boyd Gordon (6215556),Boyd Gordon,6215556,2500,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Kyle Brodziak (6215558),Kyle Brodziak,6215558,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,RW,Jack Skille (6215640),Jack Skille,6215640,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,D,Peter Harrold (6215681),Peter Harrold,6215681,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,LW,Cody McLeod (6215612),Cody McLeod,6215612,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,RW,Ryan Reaves (6215634),Ryan Reaves,6215634,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Andrew Bodnarchuk (6215699),Andrew Bodnarchuk,6215699,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Jesse Winchester (6215573),Jesse Winchester,6215573,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,RW,Viktor Tikhonov (6215635),Viktor Tikhonov,6215635,2500,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Joe Vitale (6215565),Joe Vitale,6215565,2500,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Magnus Paajarvi (6215603),Magnus Paajarvi,6215603,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,RW,Jordan Caron (6215636),Jordan Caron,6215636,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Robert Bortuzzo (6215687),Robert Bortuzzo,6215687,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Eric Gryba (6215701),Eric Gryba,6215701,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Nikita Nikitin (6215702),Nikita Nikitin,6215702,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Jarred Tinordi (6215689),Jarred Tinordi,6215689,2500,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Tyler Pitlick (6215644),Tyler Pitlick,6215644,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,RW,Chris Wagner (6215645),Chris Wagner,6215645,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Ben Street (6215575),Ben Street,6215575,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,C,Anton Lander (6215576),Anton Lander,6215576,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,D,Joel Edmundson (6215691),Joel Edmundson,6215691,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Klas Dahlbeck (6215692),Klas Dahlbeck,6215692,2500,StL@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Iiro Pakarinen (6215646),Iiro Pakarinen,6215646,2500,Col@Edm 10:00PM ET,Edm,
,,,,,,,,,,C,Jeremy Welsh (6215567),Jeremy Welsh,6215567,2500,StL@Ari 09:00PM ET,StL,
,,,,,,,,,,D,Chris Bigras (6215711),Chris Bigras,6215711,2500,Col@Edm 10:00PM ET,Col,
,,,,,,,,,,LW,Andreas Martinsen (6215616),Andreas Martinsen,6215616,2500,Col@Edm 10:00PM ET,Col,
