"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14571-9524","PG","Stephen","Curry","47.2","45","11100","GS@NY","GS","NY","","","",""
"14571-9508","SF","Carmelo","Anthony","36.9","43","9000","GS@NY","NY","GS","","","",""
"14571-15860","PF","Draymond","Green","39","46","8800","GS@NY","GS","NY","","","",""
"14571-20848","PG","Damian","Lillard","39.3","41","8800","MIN@POR","POR","MIN","","","",""
"14571-14507","PG","Kemba","Walker","35.5","47","8600","CHA@LAL","CHA","LAL","","","",""
"14571-9729","PF","Paul","Millsap","37.8","47","8400","ATL@MIA","ATL","MIA","GTD","Ankle","",""
"14571-58462","C","Karl-Anthony","Towns","33.1","48","8400","MIN@POR","MIN","POR","","","",""
"14571-12363","C","Hassan","Whiteside","33","41","7900","ATL@MIA","MIA","ATL","GTD","Oblique","",""
"14571-14559","PG","Isaiah","Thomas","34.5","48","7800","BOS@ORL","BOS","ORL","","","",""
"14571-9585","SG","Dwyane","Wade","31.2","44","7800","ATL@MIA","MIA","ATL","","","",""
"14571-14514","C","Nikola","Vucevic","33.3","42","7700","BOS@ORL","ORL","BOS","","","",""
"14571-9718","PF","Chris","Bosh","33.6","47","7700","ATL@MIA","MIA","ATL","","","",""
"14571-19067","SG","C.J.","McCollum","32","46","7500","MIN@POR","POR","MIN","","","",""
"14571-9453","C","Al","Horford","31.6","48","7500","ATL@MIA","ATL","MIA","","","",""
"14571-14509","SG","Klay","Thompson","29.8","45","7000","GS@NY","GS","NY","","","",""
"14571-9500","PF","Dirk","Nowitzki","29.7","44","6800","PHO@DAL","DAL","PHO","","","",""
"14571-63122","PF","Kristaps","Porzingis","28.8","48","6800","GS@NY","NY","GS","","","",""
"14571-14537","SF","Chandler","Parsons","21.1","41","6700","PHO@DAL","DAL","PHO","","","",""
"14571-14506","PG","Brandon","Knight","31.6","42","6500","PHO@DAL","PHO","DAL","O","Groin","",""
"14571-14496","PG","Ricky","Rubio","29.7","42","6500","MIN@POR","MIN","POR","","","",""
"14571-15800","SF","Jae","Crowder","26.8","48","6400","BOS@ORL","BOS","ORL","","","",""
"14571-49116","SG","Andrew","Wiggins","28.2","47","6300","MIN@POR","MIN","POR","","","",""
"14571-9454","C","Zaza","Pachulia","27.1","44","6300","PHO@DAL","DAL","PHO","","","",""
"14571-9809","SF","Nicolas","Batum","29.9","39","6100","CHA@LAL","CHA","LAL","O","Toe","",""
"14571-42669","PF","Julius","Randle","25.4","48","6000","CHA@LAL","LAL","CHA","","","",""
"14571-15590","C","Mason","Plumlee","24.7","48","5900","MIN@POR","POR","MIN","","","",""
"14571-15684","SG","Victor","Oladipo","26.8","41","5900","BOS@ORL","ORL","BOS","","","",""
"14571-9662","SG","Louis","Williams","23.8","46","5800","CHA@LAL","LAL","CHA","GTD","Illness","",""
"14571-19138","PG","Elfrid","Payton","24.7","41","5800","BOS@ORL","ORL","BOS","","","",""
"14571-20640","PG","Jordan","Clarkson","24.3","47","5700","CHA@LAL","LAL","CHA","","","",""
"14571-16008","PF","Jared","Sullinger","25.4","47","5700","BOS@ORL","BOS","ORL","","","",""
"14571-14518","SF","Tobias","Harris","26.9","45","5700","BOS@ORL","ORL","BOS","","","",""
"14571-12334","SG","Avery","Bradley","23.3","43","5600","BOS@ORL","BOS","ORL","","","",""
"14571-9446","PG","Jeff","Teague","26.2","45","5600","ATL@MIA","ATL","MIA","","","",""
"14571-23670","PG","Marcus","Smart","22.2","27","5500","BOS@ORL","BOS","ORL","","","",""
"14571-15758","SF","Michael","Kidd-Gilchrist","20.9","1","5500","CHA@LAL","CHA","LAL","","","",""
"14571-9566","SG","Kobe","Bryant","25.6","39","5500","CHA@LAL","LAL","CHA","GTD","Shoulder","",""
"14571-9673","PG","Goran","Dragic","23.8","38","5500","ATL@MIA","MIA","ATL","","","",""
"14571-9722","PG","Deron","Williams","25.8","41","5500","PHO@DAL","DAL","PHO","","","",""
"14571-15771","C","Gorgui","Dieng","21","48","5400","MIN@POR","MIN","POR","","","",""
"14571-9451","PF","Marvin","Williams","22.5","47","5400","CHA@LAL","CHA","LAL","","","",""
"14571-12359","SF","Evan","Turner","21.3","48","5300","BOS@ORL","BOS","ORL","","","",""
"14571-9862","PF","Amir","Johnson","20.9","45","5200","BOS@ORL","BOS","ORL","","","",""
"14571-19781","SG","Kent","Bazemore","23.5","43","5100","ATL@MIA","ATL","MIA","","","",""
"14571-22541","C","Kelly","Olynyk","19.9","47","5100","BOS@ORL","BOS","ORL","","","",""
"14571-9507","SG","Arron","Afflalo","21.4","41","5100","GS@NY","NY","GS","","","",""
"14571-12342","SF","Al-Farouq","Aminu","22.1","48","5100","MIN@POR","POR","MIN","","","",""
"14571-12443","SG","Jeremy","Lin","21.9","44","5100","CHA@LAL","CHA","LAL","GTD","Ankle","",""
"14571-23407","SF","P.J.","Tucker","18.2","48","5000","PHO@DAL","PHO","DAL","","","",""
"14571-58460","SG","Devin","Booker","14.1","42","5000","PHO@DAL","PHO","DAL","","","",""
"14571-9873","C","Robin","Lopez","19.8","49","4900","GS@NY","NY","GS","","","",""
"14571-40201","PG","Dennis","Schroder","21.1","46","4900","ATL@MIA","ATL","MIA","","","",""
"14571-23096","SG","Evan","Fournier","22.3","45","4800","BOS@ORL","ORL","BOS","","","",""
"14571-58312","PG","D'Angelo","Russell","21.6","47","4800","CHA@LAL","LAL","CHA","","","",""
"14571-14500","PF","Derrick","Williams","15.7","48","4800","GS@NY","NY","GS","","","",""
"14571-23824","PG","Archie","Goodwin","13","28","4800","PHO@DAL","PHO","DAL","","","",""
"14571-9799","SG","Wesley","Matthews","20.5","45","4700","PHO@DAL","DAL","PHO","","","",""
"14571-9479","SF","Luol","Deng","19.6","40","4600","ATL@MIA","MIA","ATL","","","",""
"14571-14511","PF","Markieff","Morris","18.9","31","4600","PHO@DAL","PHO","DAL","","","",""
"14571-15814","C","Alex","Len","16.7","45","4600","PHO@DAL","PHO","DAL","","","",""
"14571-40783","SG","Zach","LaVine","20.6","48","4600","MIN@POR","MIN","POR","","","",""
"14571-15691","PF","Cody","Zeller","19.6","40","4600","CHA@LAL","CHA","LAL","O","Shoulder","",""
"14571-41594","PF","Aaron","Gordon","17.3","44","4500","BOS@ORL","ORL","BOS","","","",""
"14571-9473","C","Tyson","Chandler","17.9","39","4500","PHO@DAL","PHO","DAL","","","",""
"14571-15946","SF","Harrison","Barnes","21.5","31","4500","GS@NY","GS","NY","","","",""
"14571-17230","SG","Langston","Galloway","17.2","49","4500","GS@NY","NY","GS","","","",""
"14571-15501","SG","Allen","Crabbe","17.3","48","4400","MIN@POR","POR","MIN","","","",""
"14571-9664","SF","Andre","Iguodala","19.9","46","4400","GS@NY","GS","NY","","","",""
"14571-9712","PG","Jose","Calderon","18.2","47","4400","GS@NY","NY","GS","GTD","Groin","",""
"14571-9601","C","Andrew","Bogut","20.2","40","4300","GS@NY","GS","NY","","","",""
"14571-15559","SG","Jeremy","Lamb","19.6","38","4200","CHA@LAL","CHA","LAL","GTD","Toe","",""
"14571-9647","SF","Thabo","Sefolosha","17.6","42","4200","ATL@MIA","ATL","MIA","","","",""
"14571-58084","SF","Justise","Winslow","14.2","44","4100","ATL@MIA","MIA","ATL","","","",""
"14571-12365","PF","Ed","Davis","18.9","47","4100","MIN@POR","POR","MIN","","","",""
"14571-9553","C","Roy","Hibbert","18.5","49","4100","CHA@LAL","LAL","CHA","","","",""
"14571-9638","PF","David","Lee","15.4","30","4100","BOS@ORL","BOS","ORL","","","",""
"14571-23717","SF","Shabazz","Muhammad","14.1","48","4100","MIN@POR","MIN","POR","","","",""
"14571-9465","PG","Raymond","Felton","18.5","48","4100","PHO@DAL","DAL","PHO","","","",""
"14571-9495","PG","Jose Juan","Barea","17.4","43","4000","PHO@DAL","DAL","PHO","","","",""
"14571-14539","PF","Jon","Leuer","18.3","42","4000","PHO@DAL","PHO","DAL","","","",""
"14571-15669","C","Meyers","Leonard","17","41","4000","MIN@POR","POR","MIN","","","",""
"14571-9659","PF","Brandon","Bass","15.2","41","4000","CHA@LAL","LAL","CHA","","","",""
"14571-9870","SG","Kyle","Korver","18","46","4000","ATL@MIA","ATL","MIA","","","",""
"14571-18600","PG","Tyler","Johnson","16.5","36","4000","ATL@MIA","MIA","ATL","GTD","Shoulder","",""
"14571-9700","C","Spencer","Hawes","14.5","41","4000","CHA@LAL","CHA","LAL","","","",""
"14571-23120","SF","T.J.","Warren","17.7","47","3900","PHO@DAL","PHO","DAL","","","",""
"14571-9551","PF","Tyler","Hansbrough","6.8","27","3900","CHA@LAL","CHA","LAL","","","",""
"14571-16448","PF","Frank","Kaminsky","15.6","46","3900","CHA@LAL","CHA","LAL","","","",""
"14571-9680","PF","Amar'e","Stoudemire","10.7","19","3900","ATL@MIA","MIA","ATL","","","",""
"14571-15996","PG","Jerian","Grant","11.1","46","3900","GS@NY","NY","GS","","","",""
"14571-42661","PF","Noah","Vonleh","10.3","48","3800","MIN@POR","POR","MIN","","","",""
"14571-9567","SG","Sasha","Vujacic","7.8","32","3700","GS@NY","NY","GS","","","",""
"14571-17384","C","Kyle","O'Quinn","12.2","39","3700","GS@NY","NY","GS","","","",""
"14571-20992","PF","Larry","Nance Jr.","14.2","40","3700","CHA@LAL","LAL","CHA","","","",""
"14571-9962","PF","Jonas","Jerebko","9.1","47","3700","BOS@ORL","BOS","ORL","","","",""
"14571-9671","PF","Marreese","Speights","10.9","38","3700","GS@NY","GS","NY","","","",""
"14571-9723","PG","Ronnie","Price","9.8","34","3700","PHO@DAL","PHO","DAL","O","Foot","",""
"14571-9951","SG","Gerald","Henderson","11.4","39","3700","MIN@POR","POR","MIN","","","",""
"14571-9525","PG","C.J.","Watson","13.1","8","3600","BOS@ORL","ORL","BOS","O","Calf","",""
"14571-16859","SF","Lance","Thomas","12.9","46","3600","GS@NY","NY","GS","","","",""
"14571-64017","C","Salah","Mejri","9.7","11","3600","PHO@DAL","DAL","PHO","","","",""
"14571-16331","C","Festus","Ezeli","18.1","40","3600","GS@NY","GS","NY","GTD","Knee","",""
"14571-9849","SG","Gerald","Green","16","41","3600","ATL@MIA","MIA","ATL","","","",""
"14571-9549","SG","Brandon","Rush","10.6","38","3600","GS@NY","GS","NY","","","",""
"14571-15560","PG","Shabazz","Napier","8.8","39","3600","BOS@ORL","ORL","BOS","","","",""
"14571-23178","PF","Mirza","Teletovic","15.2","46","3600","PHO@DAL","PHO","DAL","","","",""
"14571-9643","PG","Shaun","Livingston","13.6","44","3600","GS@NY","GS","NY","","","",""
"14571-23757","PG","Brian","Roberts","7.5","27","3600","CHA@LAL","CHA","LAL","","","",""
"14571-9693","PG","Beno","Udrih","9.6","27","3600","ATL@MIA","MIA","ATL","","","",""
"14571-16233","SG","Josh","Richardson","5.5","21","3600","ATL@MIA","MIA","ATL","","","",""
"14571-12421","C","Tiago","Splitter","11.9","35","3600","ATL@MIA","ATL","MIA","","","",""
"14571-20805","SG","Troy","Daniels","7.3","25","3600","CHA@LAL","CHA","LAL","","","",""
"14571-12391","PF","Jeremy","Evans","5.8","27","3500","PHO@DAL","DAL","PHO","","","",""
"14571-58081","PG","Tyus","Jones","7.6","9","3500","MIN@POR","MIN","POR","","","",""
"14571-18702","C","Robert","Sacre","7.9","15","3500","CHA@LAL","LAL","CHA","","","",""
"14571-17332","C","Tarik","Black","9.2","15","3500","CHA@LAL","LAL","CHA","","","",""
"14571-63123","SF","Mario","Hezonja","7.6","42","3500","BOS@ORL","ORL","BOS","","","",""
"14571-9778","PF","Josh","McRoberts","9.9","21","3500","ATL@MIA","MIA","ATL","","","",""
"14571-9739","C","JaVale","McGee","12.2","27","3500","PHO@DAL","DAL","PHO","","","",""
"14571-9737","SG","Nick","Young","11.2","39","3500","CHA@LAL","LAL","CHA","","","",""
"14571-41063","PF","Jordan","Mickey","4.7","3","3500","BOS@ORL","BOS","ORL","","","",""
"14571-16301","C","Dewayne","Dedmon","9.2","28","3500","BOS@ORL","ORL","BOS","","","",""
"14571-9520","PF","Charlie","Villanueva","10.2","40","3500","PHO@DAL","DAL","PHO","","","",""
"14571-9513","C","Chris","Andersen","4.9","7","3500","ATL@MIA","MIA","ATL","GTD","Knee","",""
"14571-9518","SF","Tayshaun","Prince","8","48","3500","MIN@POR","MIN","POR","","","",""
"14571-12368","SF","Nemanja","Bjelica","11.5","42","3500","MIN@POR","MIN","POR","","","",""
"14571-17894","PF","Mike","Muscala","7.4","33","3500","ATL@MIA","ATL","MIA","","","",""
"14571-14533","PG","Shelvin","Mack","7.8","20","3500","ATL@MIA","ATL","MIA","","","",""
"14571-15846","SG","Tim","Hardaway Jr.","7.2","17","3500","ATL@MIA","ATL","MIA","","","",""
"14571-9563","C","Chris","Kaman","4.8","7","3500","MIN@POR","POR","MIN","","","",""
"14571-16089","SG","Lamar","Patterson","6.2","31","3500","ATL@MIA","ATL","MIA","","","",""
"14571-12335","PF","Kevin","Seraphin","9.4","30","3500","GS@NY","NY","GS","","","",""
"14571-16335","SG","John","Jenkins","4.7","20","3500","PHO@DAL","DAL","PHO","","","",""
"14571-16604","SG","Justin","Holiday","5.2","25","3500","ATL@MIA","ATL","MIA","","","",""
"14571-16071","PG","Tim","Frazier","4.9","31","3500","MIN@POR","POR","MIN","","","",""
"14571-15587","SF","Ryan","Kelly","11.8","18","3500","CHA@LAL","LAL","CHA","","","",""
"14571-15864","PF","Adreian","Payne","6.4","30","3500","MIN@POR","MIN","POR","","","",""
"14571-55376","SF","Damjan","Rudez","3.1","17","3500","MIN@POR","MIN","POR","","","",""
"14571-16363","SG","Joe","Harris","1.7","5","3500","BOS@ORL","ORL","BOS","O","Foot","",""
"14571-63477","SF","Luis","Montero","2.1","7","3500","MIN@POR","POR","MIN","","","",""
"14571-9589","PF","Udonis","Haslem","5.6","23","3500","ATL@MIA","MIA","ATL","","","",""
"14571-16368","SF","Mike","Scott","11.4","42","3500","ATL@MIA","ATL","MIA","","","",""
"14571-16100","PG","Bryce","Cotton","3.2","3","3500","PHO@DAL","PHO","DAL","","","",""
"14571-9568","SF","Metta","World Peace","11.1","19","3500","CHA@LAL","LAL","CHA","","","",""
"14571-42671","SF","James","Young","3.8","19","3500","BOS@ORL","BOS","ORL","","","",""
"14571-42664","PG","Aaron","Harrison","1.7","12","3500","CHA@LAL","CHA","LAL","","","",""
"14571-17747","SG","Ian","Clark","7.5","41","3500","GS@NY","GS","NY","","","",""
"14571-42677","PG","Terry","Rozier","3.4","18","3500","BOS@ORL","BOS","ORL","","","",""
"14571-9613","SG","Devin","Harris","14.4","40","3500","PHO@DAL","DAL","PHO","GTD","Toe","",""
"14571-23744","SF","Justin","Anderson","4.9","27","3500","PHO@DAL","DAL","PHO","","","",""
"14571-16188","SF","Anthony","Brown","8","24","3500","CHA@LAL","LAL","CHA","","","",""
"14571-16925","PF","Jarnell","Stokes","2.6","2","3500","ATL@MIA","MIA","ATL","","","",""
"14571-16178","SF","Maurice","Harkless","10.6","47","3500","MIN@POR","POR","MIN","","","",""
"14571-15961","C","Tyler","Zeller","7.5","31","3500","BOS@ORL","BOS","ORL","","","",""
"14571-12459","C","Nikola","Pekovic","7.7","11","3500","MIN@POR","MIN","POR","","","",""
"14571-55063","C","Walter","Tavares","6","8","3500","ATL@MIA","ATL","MIA","","","",""
"14571-15964","PG","Lorenzo","Brown","5.5","8","3500","PHO@DAL","PHO","DAL","","","",""
"14571-9682","PG","Andre","Miller","8.1","20","3500","MIN@POR","MIN","POR","","","",""
"14571-15955","PF","James Michael","McAdoo","5","25","3500","GS@NY","GS","NY","GTD","Toe","",""
"14571-9694","SG","Kevin","Martin","15.6","35","3500","MIN@POR","MIN","POR","GTD","Wrist","",""
"14571-23248","SG","RJ","Hunter","5.9","24","3500","BOS@ORL","BOS","ORL","","","",""
"14571-16196","PF","Dwight","Powell","14.8","47","3500","PHO@DAL","DAL","PHO","","","",""
"14571-15475","PF","Cory","Jefferson","5.4","8","3500","PHO@DAL","PHO","DAL","","","",""
"14571-9669","PF","Jason","Smith","11.2","40","3500","BOS@ORL","ORL","BOS","","","",""
"14571-15951","SF","P.J.","Hairston","11.3","44","3500","CHA@LAL","CHA","LAL","GTD","Elbow","",""
"14571-9679","PF","Louis","Amundson","5.6","20","3500","GS@NY","NY","GS","","","",""
"14571-9678","PF","Channing","Frye","12","40","3500","BOS@ORL","ORL","BOS","","","",""
"14571-58150","PF","Cliff","Alexander","3.2","7","3500","MIN@POR","POR","MIN","","","",""
