"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14666-9524","PG","Stephen","Curry","47.31836734693877","49","10800","GS@PHO","GS","PHO","","","",""
"14666-9644","SG","James","Harden","45.98148148148148","54","10700","HOU@POR","HOU","POR","","","",""
"14666-12362","C","DeMarcus","Cousins","46.334883720930236","43","10600","SAC@PHI","SAC","PHI","","","",""
"14666-15755","PF","Anthony","Davis","43.559999999999995","45","10200","UTA@NO","NO","UTA","","","",""
"14666-9488","SF","LeBron","James","44.228","50","10200","LAL@CLE","CLE","LAL","","","",""
"14666-9623","PG","Chris","Paul","39.257446808510636","47","9500","LAC@BOS","LAC","BOS","","","",""
"14666-15860","PF","Draymond","Green","39.096","50","9100","GS@PHO","GS","PHO","","","",""
"14666-9570","C","Pau","Gasol","38.24166666666667","48","9100","ATL@CHI","CHI","ATL","","","",""
"14666-20848","PG","Damian","Lillard","39.54130434782609","46","9000","HOU@POR","POR","HOU","","","",""
"14666-9535","PG","Kyle","Lowry","38.90588235294118","51","8900","TOR@MIN","TOR","MIN","","","",""
"14666-9455","PG","Rajon","Rondo","37.294000000000004","50","8800","SAC@PHI","SAC","PHI","","","",""
"14666-14528","SG","Jimmy","Butler","37.69375","48","8700","ATL@CHI","CHI","ATL","O","Knee","",""
"14666-14507","PG","Kemba","Walker","35.80196078431373","51","8700","CHA@IND","CHA","IND","","","",""
"14666-12341","SF","Paul","George","38.57692307692308","52","8700","CHA@IND","IND","CHA","","","",""
"14666-58462","C","Karl-Anthony","Towns","33.786792452830184","53","8700","TOR@MIN","MIN","TOR","","","",""
"14666-9561","C","DeAndre","Jordan","34.75","50","8500","LAC@BOS","LAC","BOS","","","",""
"14666-9621","C","Brook","Lopez","35.45283018867924","53","8400","MEM@BKN","BKN","MEM","","","",""
"14666-14514","C","Nikola","Vucevic","33.96875","48","8200","SA@ORL","ORL","SA","","","",""
"14666-15557","C","Andre","Drummond","40.08490566037736","53","8200","DEN@DET","DET","DEN","","","",""
"14666-9729","PF","Paul","Millsap","37.2188679245283","53","8100","ATL@CHI","ATL","CHI","","","",""
"14666-9714","SG","DeMar","DeRozan","35.03137254901961","51","8100","TOR@MIN","TOR","MIN","","","",""
