C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,LW,Mikkel Boedker (6205770),Mikkel Boedker,6205770,4500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Andrej Sekera (6205810),Andrej Sekera,6205810,4400,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Jason Zucker (6205767),Jason Zucker,6205767,4400,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,RW,Tobias Rieder (6205795),Tobias Rieder,6205795,4400,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Jason Pominville (6205782),Jason Pominville,6205782,4300,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,C,Brandon Sutter (6205752),Brandon Sutter,6205752,4200,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Michael Stone (6205830),Michael Stone,6205830,4200,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Hampus Lindholm (6205856),Hampus Lindholm,6205856,4200,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Patrick Eaves (6205793),Patrick Eaves,6205793,4100,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,C,Charlie Coyle (6205725),Charlie Coyle,6205725,4100,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Matt Dumba (6205821),Matt Dumba,6205821,4100,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,C,Martin Hanzal (6205737),Martin Hanzal,6205737,4000,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Chris Stewart (6205801),Chris Stewart,6205801,4000,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Jannik Hansen (6205802),Jannik Hansen,6205802,4000,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Marco Scandella (6205811),Marco Scandella,6205811,4000,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,C,Mikael Granlund (6205724),Mikael Granlund,6205724,4000,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Cam Fowler (6205853),Cam Fowler,6205853,4000,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,D,Oscar Klefbom (6205818),Oscar Klefbom,6205818,4000,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Jason Demers (6205831),Jason Demers,6205831,3900,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,RW,Nino Niederreiter (6205786),Nino Niederreiter,6205786,3900,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,C,Bo Horvat (6205758),Bo Horvat,6205758,3900,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,RW,Teddy Purcell (6205783),Teddy Purcell,6205783,3800,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Anthony Duclair (6205776),Anthony Duclair,6205776,3800,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Antoine Vermette (6205733),Antoine Vermette,6205733,3700,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Christopher Tanev (6205852),Christopher Tanev,6205852,3700,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Justin Schultz (6205822),Justin Schultz,6205822,3700,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,RW,Ales Hemsky (6205792),Ales Hemsky,6205792,3600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,C,Cody Eakin (6205740),Cody Eakin,6205740,3600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Ben Hutton (6205857),Ben Hutton,6205857,3600,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,C,Mattias Janmark (6205744),Mattias Janmark,6205744,3600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,RW,Nail Yakupov (6205790),Nail Yakupov,6205790,3500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,RW,Valeri Nichushkin (6205796),Valeri Nichushkin,6205796,3500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Kevin Bieksa (6205844),Kevin Bieksa,6205844,3400,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,D,Johnny Oduya (6205828),Johnny Oduya,6205828,3400,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Darnell Nurse (6205823),Darnell Nurse,6205823,3400,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Andrew Cogliano (6205751),Andrew Cogliano,6205751,3300,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Alexandre Burrows (6205799),Alexandre Burrows,6205799,3200,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,LW,Sven Baertschi (6205780),Sven Baertschi,6205780,3200,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,LW,Jordan Martinook (6205773),Jordan Martinook,6205773,3200,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Brad Richardson (6205736),Brad Richardson,6205736,3100,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Patrick Maroon (6205779),Patrick Maroon,6205779,3100,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,C,Shawn Horcoff (6205747),Shawn Horcoff,6205747,3000,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,C,Mark Letestu (6205723),Mark Letestu,6205723,3000,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Mike Santorelli (6205753),Mike Santorelli,6205753,3000,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Zack Kassian (6205785),Zack Kassian,6205785,3000,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Mike Reilly (6205820),Mike Reilly,6205820,3000,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Yannick Weber (6205847),Yannick Weber,6205847,2900,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Brandon Davidson (6205814),Brandon Davidson,6205814,2900,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Ryan Garbutt (6205756),Ryan Garbutt,6205756,2900,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,C,Erik Haula (6205728),Erik Haula,6205728,2900,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Zbynek Michalek (6205826),Zbynek Michalek,6205826,2800,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Dan Hamhuis (6205842),Dan Hamhuis,6205842,2800,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Simon Despres (6205848),Simon Despres,6205848,2800,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,D,Mark Fayne (6205815),Mark Fayne,6205815,2800,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,LW,Antoine Roussel (6205772),Antoine Roussel,6205772,2800,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Connor Murphy (6205839),Connor Murphy,6205839,2800,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Lauri Korpikoski (6205762),Lauri Korpikoski,6205762,2700,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Clayton Stoner (6205843),Clayton Stoner,6205843,2700,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,D,Patrik Nemeth (6205836),Patrik Nemeth,6205836,2700,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,RW,Justin Fontaine (6205788),Justin Fontaine,6205788,2700,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Josh Manson (6205855),Josh Manson,6205855,2700,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,C,Jared McCann (6205759),Jared McCann,6205759,2700,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,C,Kyle Chipchura (6205735),Kyle Chipchura,6205735,2600,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Nicklas Grossmann (6205827),Nicklas Grossmann,6205827,2600,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,LW,Matt Hendricks (6205764),Matt Hendricks,6205764,2600,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Luca Sbisa (6205846),Luca Sbisa,6205846,2600,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,C,Colton Sceviour (6205738),Colton Sceviour,6205738,2600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Jordie Benn (6205832),Jordie Benn,6205832,2600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Kevin Connauton (6205834),Kevin Connauton,6205834,2600,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Korbinian Holzer (6205851),Korbinian Holzer,6205851,2600,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Emerson Etem (6205804),Emerson Etem,6205804,2600,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,RW,Linden Vey (6205805),Linden Vey,6205805,2600,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Jonas Brodin (6205817),Jonas Brodin,6205817,2600,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Adam Clendening (6205819),Adam Clendening,6205819,2600,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Radek Faksa (6205742),Radek Faksa,6205742,2600,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,C,Tyler Gaudet (6205745),Tyler Gaudet,6205745,2600,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Christian Folin (6205825),Christian Folin,6205825,2600,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Andrew Ference (6205808),Andrew Ference,6205808,2500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Jarret Stoll (6205720),Jarret Stoll,6205720,2500,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,C,Boyd Gordon (6205731),Boyd Gordon,6205731,2500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Vernon Fiddler (6205732),Vernon Fiddler,6205732,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,LW,Travis Moen (6205769),Travis Moen,6205769,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,C,Nate Thompson (6205750),Nate Thompson,6205750,2500,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,RW,Adam Cracknell (6205800),Adam Cracknell,6205800,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,C,Ryan Carter (6205722),Ryan Carter,6205722,2500,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,RW,Derek Dorsett (6205803),Derek Dorsett,6205803,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,LW,Chris Porter (6205765),Chris Porter,6205765,2500,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,RW,Viktor Tikhonov (6205794),Viktor Tikhonov,6205794,2500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,C,Joe Vitale (6205739),Joe Vitale,6205739,2500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,D,Nate Prosser (6205812),Nate Prosser,6205812,2500,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,D,Eric Gryba (6205813),Eric Gryba,6205813,2500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Matt Bartkowski (6205849),Matt Bartkowski,6205849,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Alex Biega (6205850),Alex Biega,6205850,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,D,Jarred Tinordi (6205835),Jarred Tinordi,6205835,2500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Tyler Pitlick (6205787),Tyler Pitlick,6205787,2500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,C,Alex Friesen (6205754),Alex Friesen,6205754,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,C,Harry Zolnierczyk (6205755),Harry Zolnierczyk,6205755,2500,Anh@Van 10:00PM ET,Anh,
,,,,,,,,,,C,Anton Lander (6205726),Anton Lander,6205726,2500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Jamie Oleksiak (6205838),Jamie Oleksiak,6205838,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Klas Dahlbeck (6205840),Klas Dahlbeck,6205840,2500,Dal@Ari 09:00PM ET,Ari,
,,,,,,,,,,RW,Iiro Pakarinen (6205789),Iiro Pakarinen,6205789,2500,Min@Edm 09:00PM ET,Edm,
,,,,,,,,,,D,Jyrki Jokipakka (6205841),Jyrki Jokipakka,6205841,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,C,Devin Shore (6205743),Devin Shore,6205743,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,LW,Curtis McKenzie (6205774),Curtis McKenzie,6205774,2500,Dal@Ari 09:00PM ET,Dal,
,,,,,,,,,,D,Gustav Olofsson (6205824),Gustav Olofsson,6205824,2500,Min@Edm 09:00PM ET,Min,
,,,,,,,,,,RW,Jake Virtanen (6205807),Jake Virtanen,6205807,2500,Anh@Van 10:00PM ET,Van,
,,,,,,,,,,LW,Nick Ritchie (6205781),Nick Ritchie,6205781,2500,Anh@Van 10:00PM ET,Anh,
