"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14727-8494","C","John","Tavares","3.7132075471698114","53","9100","NYI@NJ","NYI","NJ","","","",""
"14727-8633","G","Thomas","Greiss","5.4","26","8900","NYI@NJ","NYI","NJ","","","",""
"14727-54514","LW","Johnny","Gaudreau","3.829090909090909","55","8800","VAN@CGY","CGY","VAN","","","",""
"14727-9302","G","Michal","Neuvirth","5.286956521739131","23","8700","PHI@MON","PHI","MON","","","",""
"14727-8781","G","Cory","Schneider","4.9750000000000005","48","8500","NYI@NJ","NJ","NYI","","","",""
"14727-9278","G","Martin","Jones","4.676595744680851","47","8400","SJ@CAR","SJ","CAR","","","",""
"14727-8212","G","Ryan","Miller","4.042105263157896","38","8200","VAN@CGY","VAN","CGY","","","",""
"14727-54065","G","Joonas","Korpisalo","4.7894736842105265","19","8200","BUF@CLS","CLS","BUF","","","",""
"14727-8312","G","Steve","Mason","4.311111111111112","36","8100","PHI@MON","PHI","MON","","","",""
"14727-8944","G","Chad","Johnson","4.09375","32","8100","BUF@CLS","BUF","CLS","","","",""
"14727-8615","RW","Joe","Pavelski","4.108928571428572","56","8100","SJ@CAR","SJ","CAR","","","",""
"14727-12163","G","Sergei","Bobrovsky","3.896296296296297","27","8000","BUF@CLS","CLS","BUF","IR","Groin","",""
"14727-8556","C","Claude","Giroux","3.4366071428571425","56","7900","PHI@MON","PHI","MON","","","",""
"14727-41389","C","Sean","Monahan","2.838181818181818","55","7800","VAN@CGY","CGY","VAN","","","",""
"14727-8303","RW","Jakub","Voracek","3.185714285714286","56","7700","PHI@MON","PHI","MON","","","",""
"14727-8453","G","Jaroslav","Halak","4.033333333333333","30","7700","NYI@NJ","NYI","NJ","","","",""
"14727-8438","LW","Michael","Cammalleri","3.6880952380952383","42","7600","NYI@NJ","NJ","NYI","IR","Hand","",""
"14727-8404","RW","Wayne","Simmonds","3.3116071428571425","56","7500","PHI@MON","PHI","MON","","","",""
"14727-9269","C","Logan","Couture","3.223076923076923","26","7400","SJ@CAR","SJ","CAR","","","",""
"14727-54809","G","Linus","Ullmark","3.8947368421052633","19","7400","BUF@CLS","BUF","CLS","","","",""
"14727-8698","LW","Daniel","Sedin","3.8912280701754387","57","7400","VAN@CGY","VAN","CGY","","","",""
"14727-8426","D","Brent","Burns","3.948214285714286","56","7100","SJ@CAR","SJ","CAR","","","",""
"14727-12093","G","Ben","Scrivens","3.2666666666666675","9","7100","PHI@MON","MON","PHI","","","",""
"14727-11370","G","Eddie","Lack","3.3461538461538463","26","7000","SJ@CAR","CAR","SJ","","","",""
"14727-11184","G","Richard","Bachman","5.6000000000000005","1","7000","VAN@CGY","VAN","CGY","","","",""
"14727-9092","LW","Evander","Kane","3.224468085106383","47","7000","BUF@CLS","BUF","CLS","","","",""
