"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14950-9644","SG","James","Harden","47.1476923076923","65","11000","HOU@CHA","HOU","CHA","","","",""
"14950-14507","PG","Kemba","Walker","36.72380952380952","63","9100","HOU@CHA","CHA","HOU","","","",""
"14950-12341","SF","Paul","George","39.159375","64","9000","IND@DAL","IND","DAL","","","",""
"14950-9535","PG","Kyle","Lowry","39.49677419354839","62","8700","MIA@TOR","TOR","MIA","","","",""
"14950-12363","C","Hassan","Whiteside","35.151785714285715","56","8700","MIA@TOR","MIA","TOR","","","",""
"14950-15557","C","Andre","Drummond","39.949230769230766","65","8600","DET@PHI","DET","PHI","","","",""
"14950-9660","C","Dwight","Howard","34.16481481481482","54","8100","HOU@CHA","HOU","CHA","","","",""
"14950-9714","SG","DeMar","DeRozan","34.98095238095238","63","7900","MIA@TOR","TOR","MIA","","","",""
"14950-9585","SG","Dwyane","Wade","31.663333333333334","60","7600","MIA@TOR","MIA","TOR","","","",""
"14950-9718","PF","Chris","Bosh","32.679245283018865","53","7000","MIA@TOR","MIA","TOR","O","Calf","",""
"14950-9500","PF","Dirk","Nowitzki","30.0135593220339","59","6900","IND@DAL","DAL","IND","","","",""
"14950-9809","SF","Nicolas","Batum","30.494545454545456","55","6900","HOU@CHA","CHA","HOU","","","",""
"14950-14537","SF","Chandler","Parsons","23.642105263157895","57","6800","IND@DAL","DAL","IND","","","",""
"14950-14523","PG","Reggie","Jackson","31.478125","64","6700","DET@PHI","DET","PHI","","","",""
"14950-12511","PG","Ishmael","Smith","27.154999999999998","60","6700","DET@PHI","PHI","DET","","","",""
"14950-9526","SG","Monta","Ellis","27.3953125","64","6600","IND@DAL","IND","DAL","","","",""
"14950-9673","PG","Goran","Dragic","26.47142857142857","56","6600","MIA@TOR","MIA","TOR","","","",""
"14950-58083","C","Jahlil","Okafor","28.58679245283019","53","6300","DET@PHI","PHI","DET","O","Knee","",""
"14950-9479","SF","Luol","Deng","22.99137931034483","58","6300","MIA@TOR","MIA","TOR","","","",""
"14950-23825","PF","Nerlens","Noel","27.201785714285712","56","6300","DET@PHI","PHI","DET","","","",""
"14950-9538","SF","Trevor","Ariza","24.79375","64","6200","HOU@CHA","HOU","CHA","","","",""
"14950-20491","SF","Robert","Covington","23.157142857142855","56","6200","DET@PHI","PHI","DET","O","Neck","",""
"14950-14518","PF","Tobias","Harris","27.015","60","6000","DET@PHI","DET","PHI","","","",""
"14950-14503","C","Jonas","Valanciunas","26.347826086956523","46","5900","MIA@TOR","TOR","MIA","","","",""
"14950-9451","PF","Marvin","Williams","23.854687499999997","64","5800","HOU@CHA","CHA","HOU","","","",""
"14950-9722","PG","Deron","Williams","25.84642857142857","56","5600","IND@DAL","DAL","IND","","","",""
"14950-9703","PG","George","Hill","24.12280701754386","57","5500","IND@DAL","IND","DAL","","","",""
"14950-9787","SF","DeMarre","Carroll","21.52173913043478","23","5400","MIA@TOR","TOR","MIA","O","Knee","",""
"14950-15758","SF","Michael","Kidd-Gilchrist","22.928571428571427","7","5400","HOU@CHA","CHA","HOU","O","Shoulder","",""
"14950-14512","SF","Marcus","Morris","23.7375","64","5200","DET@PHI","DET","PHI","","","",""
"14950-23831","PF","Jerami","Grant","20.590476190476192","63","5200","DET@PHI","PHI","DET","O","Concussion","",""
"14950-9609","C","Al","Jefferson","23.526666666666664","30","5200","HOU@CHA","CHA","HOU","","","",""
"14950-9953","C","Ian","Mahinmi","22.34909090909091","55","5200","IND@DAL","IND","DAL","","","",""
"14950-12474","PG","Patrick","Beverley","19.914814814814818","54","5200","HOU@CHA","HOU","CHA","","","",""
"14950-15636","SG","Kentavious","Caldwell-Pope","23.557377049180328","61","5100","DET@PHI","DET","PHI","","","",""
"14950-9447","SG","Joe","Johnson","22","64","5100","MIA@TOR","MIA","TOR","","","",""
"14950-58253","PF","Myles","Turner","19.9","42","4900","IND@DAL","IND","DAL","","","",""
"14950-9638","PF","David","Lee","17.50526315789474","38","4800","IND@DAL","DAL","IND","","","",""
"14950-9454","C","Zaza","Pachulia","25.536666666666665","60","4800","IND@DAL","DAL","IND","","","",""
"14950-15691","PF","Cody","Zeller","20.107142857142858","56","4600","HOU@CHA","CHA","HOU","","","",""
"14950-58350","SF","Stanley","Johnson","16.391379310344828","58","4500","DET@PHI","DET","PHI","","","",""
"14950-9752","C","Jordan","Hill","19.80666666666667","60","4100","IND@DAL","IND","DAL","","","",""
"14950-9799","SG","Wesley","Matthews","19.95245901639344","61","4100","IND@DAL","DAL","IND","","","",""
"14950-12443","SG","Jeremy","Lin","20.581967213114755","61","4100","HOU@CHA","CHA","HOU","","","",""
"14950-9700","C","Spencer","Hawes","15.129787234042555","47","4100","HOU@CHA","CHA","HOU","O","Back","",""
"14950-9465","PG","Raymond","Felton","18.95","64","4100","IND@DAL","DAL","IND","","","",""
"14950-58084","SF","Justise","Winslow","15.706451612903225","62","3900","MIA@TOR","MIA","TOR","","","",""
"14950-14505","C","Bismack","Biyombo","17.946031746031746","63","3900","MIA@TOR","TOR","MIA","","","",""
"14950-19456","PG","Isaiah","Canaan","16.315625","64","3900","DET@PHI","PHI","DET","","","",""
