C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,G,Pheonix Copley (6189532),Pheonix Copley,6189532,6000,StL@TB 06:00PM ET,StL,
,,,,,,,,,,G,Roman Will (6189511),Roman Will,6189511,6000,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,G,MacKenzie Blackwood (6189519),MacKenzie Blackwood,6189519,6000,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Jeff Carter (6189062),Jeff Carter,6189062,5900,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,David Krejci (6189077),David Krejci,6189077,5900,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,LW,Ryan O'Reilly (6189192),Ryan O'Reilly,6189192,5900,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Gabriel Landeskog (6189195),Gabriel Landeskog,6189195,5900,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,Derick Brassard (6189102),Derick Brassard,6189102,5800,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Francois Beauchemin (6189351),Francois Beauchemin,6189351,5700,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Alex Pietrangelo (6189405),Alex Pietrangelo,6189405,5700,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Torey Krug (6189396),Torey Krug,6189396,5700,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Henrik Zetterberg (6189074),Henrik Zetterberg,6189074,5600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Tyson Barrie (6189362),Tyson Barrie,6189362,5600,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Rasmus Ristolainen (6189365),Rasmus Ristolainen,6189365,5600,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,C,Dylan Larkin (6189084),Dylan Larkin,6189084,5600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Erik Johnson (6189356),Erik Johnson,6189356,5500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Jaden Schwartz (6189219),Jaden Schwartz,6189219,5400,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Shayne Gostisbehere (6189427),Shayne Gostisbehere,6189427,5400,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Jack Eichel (6189059),Jack Eichel,6189059,5400,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Zdeno Chara (6189383),Zdeno Chara,6189383,5300,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,RW,Loui Eriksson (6189277),Loui Eriksson,6189277,5300,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Ryan McDonagh (6189422),Ryan McDonagh,6189422,5200,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Jake Muzzin (6189375),Jake Muzzin,6189375,5200,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Tyler Johnson (6189094),Tyler Johnson,6189094,5200,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Michael Cammalleri (6189197),Michael Cammalleri,6189197,5100,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Anton Stralman (6189403),Anton Stralman,6189403,5100,StL@TB 06:00PM ET,TB,
,,,,,,,,,,RW,Kyle Palmieri (6189273),Kyle Palmieri,6189273,5100,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Derek Stepan (6189107),Derek Stepan,6189107,5000,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Mike Green (6189386),Mike Green,6189386,4900,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,RW,Lee Stempniak (6189271),Lee Stempniak,6189271,4900,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Keith Yandle (6189420),Keith Yandle,6189420,4900,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Carl Soderberg (6189047),Carl Soderberg,6189047,4900,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Tomas Tatar (6189214),Tomas Tatar,6189214,4900,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,RW,Marian Gaborik (6189269),Marian Gaborik,6189269,4800,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Paul Stastny (6189091),Paul Stastny,6189091,4800,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,David Backes (6189089),David Backes,6189089,4700,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Milan Lucic (6189202),Milan Lucic,6189202,4700,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,LW,Justin Abdelkader (6189211),Justin Abdelkader,6189211,4700,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Alec Martinez (6189370),Alec Martinez,6189370,4700,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Ryan Spooner (6189081),Ryan Spooner,6189081,4700,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Adam Henrique (6189069),Adam Henrique,6189069,4700,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,RW,Gustav Nyquist (6189281),Gustav Nyquist,6189281,4700,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Colton Parayko (6189413),Colton Parayko,6189413,4700,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,J.T. Miller (6189111),J.T. Miller,6189111,4500,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,LW,Chris Kreider (6189227),Chris Kreider,6189227,4400,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Mark Streit (6189419),Mark Streit,6189419,4300,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Ryan Callahan (6189286),Ryan Callahan,6189286,4300,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Ondrej Palat (6189220),Ondrej Palat,6189220,4300,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Matt Beleskey (6189212),Matt Beleskey,6189212,4200,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Michael Del Zotto (6189423),Michael Del Zotto,6189423,4200,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Brayden Schenn (6189105),Brayden Schenn,6189105,4200,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Jarome Iginla (6189264),Jarome Iginla,6189264,4100,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Dustin Brown (6189199),Dustin Brown,6189199,4100,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Tyler Ennis (6189050),Tyler Ennis,6189050,4100,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,C,Sam Reinhart (6189058),Sam Reinhart,6189058,4100,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,RW,David Pastrnak (6189284),David Pastrnak,6189284,4100,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Brad Richards (6189072),Brad Richards,6189072,4000,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,LW,Blake Comeau (6189186),Blake Comeau,6189186,4000,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,Vladislav Namestnikov (6189095),Vladislav Namestnikov,6189095,4000,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Alex Killorn (6189221),Alex Killorn,6189221,4000,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Dan Boyle (6189415),Dan Boyle,6189415,3900,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Sean Couturier (6189110),Sean Couturier,6189110,3900,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Joseph Blandisi (6189071),Joseph Blandisi,6189071,3900,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,RW,Johan Franzen (6189278),Johan Franzen,6189278,3800,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,RW,Troy Brouwer (6189288),Troy Brouwer,6189288,3800,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Dan Girardi (6189421),Dan Girardi,6189421,3800,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Nick Holden (6189359),Nick Holden,6189359,3800,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Danny DeKeyser (6189398),Danny DeKeyser,6189398,3800,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,C,Travis Zajac (6189063),Travis Zajac,6189063,3700,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Valtteri Filppula (6189088),Valtteri Filppula,6189088,3700,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Jamie McGinn (6189189),Jamie McGinn,6189189,3700,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,RW,Jimmy Hayes (6189279),Jimmy Hayes,6189279,3700,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,RW,Matt Read (6189303),Matt Read,6189303,3700,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Brian Gionta (6189265),Brian Gionta,6189265,3600,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Jay Bouwmeester (6189399),Jay Bouwmeester,6189399,3600,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Kevin Hayes (6189301),Kevin Hayes,6189301,3600,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Patrik Elias (6189060),Patrik Elias,6189060,3500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Vincent Lecavalier (6189061),Vincent Lecavalier,6189061,3500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Dennis Seidenberg (6189384),Dennis Seidenberg,6189384,3500,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Trevor Lewis (6189065),Trevor Lewis,6189065,3500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Patrik Berglund (6189090),Patrik Berglund,6189090,3500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,David Schlemko (6189369),David Schlemko,6189369,3500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Jori Lehtera (6189093),Jori Lehtera,6189093,3500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Alex Tanguay (6189185),Alex Tanguay,6189185,3400,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,RW,Brett Connolly (6189280),Brett Connolly,6189280,3400,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Oscar Lindberg (6189108),Oscar Lindberg,6189108,3400,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Radko Gudas (6189425),Radko Gudas,6189425,3400,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,LW,Tanner Pearson (6189208),Tanner Pearson,6189208,3400,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Robby Fabbri (6189099),Robby Fabbri,6189099,3400,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Niklas Kronwall (6189385),Niklas Kronwall,6189385,3300,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Kevin Klein (6189417),Kevin Klein,6189417,3300,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Zach Bogosian (6189360),Zach Bogosian,6189360,3300,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Jason Garrison (6189406),Jason Garrison,6189406,3300,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Kevan Miller (6189393),Kevan Miller,6189393,3300,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Adam Larsson (6189380),Adam Larsson,6189380,3300,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Colin Miller (6189397),Colin Miller,6189397,3300,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Cody Franson (6189355),Cody Franson,6189355,3200,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Dwight King (6189203),Dwight King,6189203,3200,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,RW,J.T. Brown (6189295),J.T. Brown,6189295,3200,StL@TB 06:00PM ET,TB,
,,,,,,,,,,C,Zemgus Girgensons (6189056),Zemgus Girgensons,6189056,3200,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,C,Darren Helm (6189078),Darren Helm,6189078,3100,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,C,Sam Gagner (6189104),Sam Gagner,6189104,3100,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Jesper Fast (6189302),Jesper Fast,6189302,3100,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,LW,Reid Boucher (6189206),Reid Boucher,6189206,3100,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Mikhail Grigorenko (6189055),Mikhail Grigorenko,6189055,3100,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Michael Raffl (6189228),Michael Raffl,6189228,3100,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,D,Nick Schultz (6189416),Nick Schultz,6189416,3000,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,John Mitchell (6189046),John Mitchell,6189046,3000,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Viktor Stalberg (6189226),Viktor Stalberg,6189226,3000,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,LW,Marcus Foligno (6189191),Marcus Foligno,6189191,3000,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Teemu Pulkkinen (6189215),Teemu Pulkkinen,6189215,3000,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,C,Jonathan Marchessault (6189097),Jonathan Marchessault,6189097,3000,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Josh Gorges (6189354),Josh Gorges,6189354,2900,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Marc Staal (6189418),Marc Staal,6189418,2900,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Andy Greene (6189368),Andy Greene,6189368,2900,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Luke Schenn (6189372),Luke Schenn,6189372,2900,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Damon Severson (6189381),Damon Severson,6189381,2900,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Adam McQuaid (6189389),Adam McQuaid,6189389,2800,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,LW,Matt Moulson (6189187),Matt Moulson,6189187,2800,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Brendan Smith (6189391),Brendan Smith,6189391,2800,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,C,Jacob Josefson (6189067),Jacob Josefson,6189067,2800,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,John Moore (6189374),John Moore,6189374,2800,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Eric Gelinas (6189376),Eric Gelinas,6189376,2800,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Zach Trotman (6189392),Zach Trotman,6189392,2800,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,LW,Jonathan Drouin (6189222),Jonathan Drouin,6189222,2800,StL@TB 06:00PM ET,TB,
,,,,,,,,,,C,David Legwand (6189045),David Legwand,6189045,2700,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Braydon Coburn (6189400),Braydon Coburn,6189400,2700,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Kyle Quincey (6189387),Kyle Quincey,6189387,2700,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Jon Merrill (6189377),Jon Merrill,6189377,2700,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Brayden McNabb (6189379),Brayden McNabb,6189379,2700,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Nick Cousins (6189112),Nick Cousins,6189112,2700,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,D,Brad Stuart (6189350),Brad Stuart,6189350,2600,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,R.J. Umberger (6189100),R.J. Umberger,6189100,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Dominic Moore (6189101),Dominic Moore,6189101,2600,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Brian Boyle (6189086),Brian Boyle,6189086,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Jakub Kindl (6189388),Jakub Kindl,6189388,2600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,LW,Tyler Kennedy (6189201),Tyler Kennedy,6189201,2600,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Jonathan Ericsson (6189390),Jonathan Ericsson,6189390,2600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Mike Weber (6189357),Mike Weber,6189357,2600,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,RW,Ryan White (6189298),Ryan White,6189298,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,LW,Kyle Clifford (6189204),Kyle Clifford,6189204,2600,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Dylan McIlrath (6189424),Dylan McIlrath,6189424,2600,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Riley Sheahan (6189080),Riley Sheahan,6189080,2600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Zach Redmond (6189363),Zach Redmond,6189363,2600,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,RW,Tyler Randell (6189282),Tyler Randell,6189282,2600,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Joe Morrow (6189394),Joe Morrow,6189394,2600,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Nikita Nesterov (6189411),Nikita Nesterov,6189411,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,C,Philip Varone (6189054),Philip Varone,6189054,2600,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,D,Slater Koekkoek (6189412),Slater Koekkoek,6189412,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Jake McCabe (6189364),Jake McCabe,6189364,2600,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,C,Andreas Athanasiou (6189083),Andreas Athanasiou,6189083,2600,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Andrej Sustr (6189414),Andrej Sustr,6189414,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Evgeny Medvedev (6189428),Evgeny Medvedev,6189428,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Olli Jokinen (6189085),Olli Jokinen,6189085,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Daniel Paille (6189223),Daniel Paille,6189223,2500,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,RW,Scottie Upshall (6189285),Scottie Upshall,6189285,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Jordin Tootoo (6189270),Jordin Tootoo,6189270,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Carlo Colaiacovo (6189352),Carlo Colaiacovo,6189352,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Tuomo Ruutu (6189198),Tuomo Ruutu,6189198,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Matt Greene (6189367),Matt Greene,6189367,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Nate Guenin (6189353),Nate Guenin,6189353,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Matthew Carle (6189401),Matthew Carle,6189401,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,C,Max Talbot (6189076),Max Talbot,6189076,2500,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,LW,Ryane Clowe (6189200),Ryane Clowe,6189200,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Kyle Brodziak (6189087),Kyle Brodziak,6189087,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Jack Skille (6189266),Jack Skille,6189266,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Peter Harrold (6189402),Peter Harrold,6189402,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Drew Miller (6189209),Drew Miller,6189209,2500,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,RW,Mike Blunden (6189287),Mike Blunden,6189287,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,RW,Jiri Tlusty (6189272),Jiri Tlusty,6189272,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,LW,Cody McLeod (6189188),Cody McLeod,6189188,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,Cal O'Reilly (6189048),Cal O'Reilly,6189048,2500,Col@Buf 12:30PM ET,Buf,
