"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14683-8594","C","Sidney","Crosby","4.075","52","10200","PIT@CAR","PIT","CAR","","","",""
"14683-8532","G","Henrik","Lundqvist","5.1000000000000005","46","9800","LA@NYR","NYR","LA","","","",""
"14683-8712","G","Roberto","Luongo","5.3047619047619055","42","9500","STL@FLA","FLA","STL","","","",""
"14683-15400","G","Petr","Mrazek","5.302702702702703","37","9500","COL@DET","DET","COL","","","",""
"14683-8732","G","Semyon","Varlamov","4.6000000000000005","38","9300","COL@DET","COL","DET","","","",""
"14683-8595","C","Evgeni","Malkin","4.076530612244898","49","9100","PIT@CAR","PIT","CAR","O","Knee","",""
"14683-8612","G","Marc-Andre","Fleury","4.892307692307693","39","9000","PIT@CAR","PIT","CAR","","","",""
"14683-8553","G","Brian","Elliott","4.557142857142857","28","8800","STL@FLA","STL","FLA","","","",""
"14683-8883","G","Ben","Bishop","4.565","40","8700","NSH@TB","TB","NSH","","","",""
"14683-54514","LW","Johnny","Gaudreau","3.771153846153846","52","8500","CGY@ARI","CGY","ARI","","","",""
"14683-11133","G","Carter","Hutton","4.95","8","8400","NSH@TB","NSH","TB","","","",""
"14683-8958","G","Jeff","Zatkoff","4.266666666666667","12","8300","PIT@CAR","PIT","CAR","","","",""
"14683-8302","LW","Rick","Nash","3.413333333333333","45","8300","LA@NYR","NYR","LA","O","Leg","",""
"14683-8412","G","Jon","Quick","4.7681818181818185","44","8200","LA@NYR","LA","NYR","DTD","Lower body","",""
"14683-8944","G","Chad","Johnson","4.090322580645162","31","8100","MON@BUF","BUF","MON","","","",""
"14683-8655","RW","Steven","Stamkos","3.1999999999999997","53","8100","NSH@TB","TB","NSH","","","",""
"14683-23071","RW","Vladimir","Tarasenko","3.9935185185185187","54","7900","STL@FLA","STL","FLA","","","",""
"14683-40050","G","Antti","Raanta","2.8333333333333335","12","7800","LA@NYR","NYR","LA","","","",""
"14683-9005","G","Jhonas","Enroth","4.327272727272727","11","7700","LA@NYR","LA","NYR","","","",""
"14683-8294","C","Derick","Brassard","3.2773584905660376","53","7700","LA@NYR","NYR","LA","","","",""
"14683-8593","G","Al","Montoya","4.685714285714286","14","7700","STL@FLA","FLA","STL","","","",""
"14683-39349","G","Reto","Berra","4.214285714285714","14","7600","COL@DET","COL","DET","IR","Ankle","",""
"14683-54565","G","Andrei","Vasilevskii","4.093333333333334","15","7600","NSH@TB","TB","NSH","","","",""
"14683-12592","C","Ryan","Johansen","4.328571428571428","14","7600","NSH@TB","NSH","TB","","","",""
"14683-8394","C","Anze","Kopitar","3.4339622641509435","53","7600","LA@NYR","LA","NYR","","","",""
"14683-12093","G","Ben","Scrivens","4.200000000000001","7","7500","MON@BUF","MON","BUF","","","",""
"14683-12654","G","Calvin","Pickard","3.563636363636364","11","7500","COL@DET","COL","DET","","","",""
"14683-41389","C","Sean","Monahan","2.798076923076923","52","7500","CGY@ARI","CGY","ARI","","","",""
"14683-16927","G","Karri","Ramo","3.972972972972973","37","7400","CGY@ARI","CGY","ARI","DTD","Lower body","",""
"14683-54809","G","Linus","Ullmark","3.8947368421052633","19","7400","MON@BUF","BUF","MON","","","",""
"14683-8472","G","Pekka","Rinne","3.5822222222222226","45","7400","NSH@TB","NSH","TB","","","",""
"14683-39253","LW","Filip","Forsberg","2.903703703703704","54","7200","NSH@TB","NSH","TB","","","",""
"14683-8275","RW","Matt","Duchene","3.1403508771929824","57","7200","COL@DET","COL","DET","","","",""
"14683-8152","G","Jonas","Hiller","3.3764705882352946","17","7200","CGY@ARI","CGY","ARI","","","",""
"14683-9092","LW","Evander","Kane","3.007777777777778","45","7100","MON@BUF","BUF","MON","","","",""
"14683-8441","LW","Max","Pacioretty","3.350909090909091","55","7100","MON@BUF","MON","BUF","","","",""
"14683-8682","RW","Phil","Kessel","2.9","53","7100","PIT@CAR","PIT","CAR","","","",""
"14683-8672","G","Mike","Smith","3.6727272727272733","22","7100","CGY@ARI","ARI","CGY","IR","Lower body","",""
"14683-8608","D","Kris","Letang","3.5372093023255813","43","7100","PIT@CAR","PIT","CAR","","","",""
"14683-11370","G","Eddie","Lack","3.4608695652173918","23","7000","PIT@CAR","CAR","PIT","","","",""
"14683-8864","G","Robin","Lehner","3.6000000000000005","9","6900","MON@BUF","BUF","MON","","","",""
"14683-8252","G","Cam","Ward","3.605882352941177","34","6900","PIT@CAR","CAR","PIT","","","",""
"14683-39844","G","Mike","Condon","3.1942857142857144","35","6900","MON@BUF","MON","BUF","","","",""
"14683-14483","G","Louis","Domingue","4.390000000000001","20","6900","CGY@ARI","ARI","CGY","","","",""
"14683-8335","LW","Henrik","Zetterberg","2.735185185185185","54","6800","COL@DET","DET","COL","","","",""
"14683-8334","C","Pavel","Datsyuk","3.1512820512820516","39","6800","COL@DET","DET","COL","","","",""
"14683-8353","G","Jimmy","Howard","3.342857142857143","21","6800","COL@DET","DET","COL","","","",""
"14683-43214","RW","Nikita","Kucherov","3.40188679245283","53","6800","NSH@TB","TB","NSH","","","",""
"14683-8555","C","Jeff","Carter","3.4291666666666667","48","6800","LA@NYR","LA","NYR","","","",""
"14683-8598","LW","Chris","Kunitz","2.5294117647058822","51","6800","PIT@CAR","PIT","CAR","","","",""
"14683-8641","C","Alexander","Steen","3.1875","56","6700","STL@FLA","STL","FLA","","","",""
"14683-12448","C","Derek","Stepan","2.4954545454545456","44","6700","LA@NYR","NYR","LA","","","",""
"14683-41391","C","Nathan","MacKinnon","3.4105263157894736","57","6600","COL@DET","COL","DET","","","",""
"14683-14148","G","Joni","Ortio","0.8000000000000003","4","6500","CGY@ARI","CGY","ARI","","","",""
"14683-13612","C","Tyler","Johnson","2.3075","40","6500","NSH@TB","TB","NSH","","","",""
"14683-8319","RW","James","Neal","3.478703703703704","54","6500","NSH@TB","NSH","TB","","","",""
"14683-51834","G","Daniel","Altshuller","0","0","6500","PIT@CAR","CAR","PIT","","","",""
"14683-14126","G","Allan","York","0","0","6400","NSH@TB","TB","NSH","","","",""
"14683-8765","RW","Patric","Hornqvist","2.8566037735849057","53","6400","PIT@CAR","PIT","CAR","","","",""
"14683-15283","C","Vincent","Trocheck","2.701851851851852","54","6400","STL@FLA","FLA","STL","","","",""
"14683-12240","G","Edward","Pasquale","0","0","6400","MON@BUF","MON","BUF","","","",""
"14683-9107","D","P.K.","Subban","3.2809090909090908","55","6400","MON@BUF","MON","BUF","","","",""
"14683-8178","LW","Milan","Lucic","2.8096153846153844","52","6400","LA@NYR","LA","NYR","","","",""
"14683-8234","C","Eric","Staal","2.4555555555555553","54","6400","PIT@CAR","CAR","PIT","","","",""
"14683-8406","D","Drew","Doughty","3.035849056603774","53","6400","LA@NYR","LA","NYR","","","",""
"14683-8669","D","Victor","Hedman","2.7192307692307693","52","6400","NSH@TB","TB","NSH","","","",""
"14683-15217","LW","Jonathan","Huberdeau","2.946296296296296","54","6300","STL@FLA","FLA","STL","","","",""
"14683-14697","LW","Gabriel","Landeskog","2.881132075471698","53","6300","COL@DET","COL","DET","","","",""
