"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14902-9508","SF","Carmelo","Anthony","38.03157894736842","57","9100","NY@DEN","NY","DEN","","","",""
"14902-9729","PF","Paul","Millsap","36.943548387096776","62","8000","ATL@UTA","ATL","UTA","","","",""
"14902-12351","PF","Derrick","Favors","33.144444444444446","45","7600","ATL@UTA","UTA","ATL","","","",""
"14902-9453","C","Al","Horford","32.076190476190476","63","7400","ATL@UTA","ATL","UTA","","","",""
"14902-12366","SF","Gordon","Hayward","32.00967741935484","62","7300","ATL@UTA","UTA","ATL","","","",""
"14902-40203","C","Rudy","Gobert","30.15","42","6900","ATL@UTA","UTA","ATL","","","",""
"14902-9637","SF","Danilo","Gallinari","30.579245283018867","53","6700","NY@DEN","DEN","NY","O","Ankle","",""
"14902-14521","PF","Kenneth","Faried","26.794642857142858","56","6400","NY@DEN","DEN","NY","","","",""
"14902-63122","PF","Kristaps","Porzingis","28.403225806451612","62","6300","NY@DEN","NY","DEN","","","",""
"14902-9446","PG","Jeff","Teague","27.103333333333335","60","6200","ATL@UTA","ATL","UTA","","","",""
"14902-63124","PG","Emmanuel","Mudiay","24.528571428571432","49","6000","NY@DEN","DEN","NY","","","",""
"14902-55062","C","Nikola","Jokic","22.09344262295082","61","5900","NY@DEN","DEN","NY","","","",""
"14902-17333","SG","Will","Barton","27.084126984126982","63","5800","NY@DEN","DEN","NY","","","",""
"14902-9873","C","Robin","Lopez","21.885937499999997","64","5800","NY@DEN","NY","DEN","","","",""
"14902-15904","SG","Rodney","Hood","23.27","60","5400","ATL@UTA","UTA","ATL","","","",""
"14902-24544","SG","Gary","Harris","19.519298245614035","57","5000","NY@DEN","DEN","NY","","","",""
"14902-9507","SG","Arron","Afflalo","21.569090909090907","55","5000","NY@DEN","NY","DEN","","","",""
"14902-19781","SF","Kent","Bazemore","23.08103448275862","58","4900","ATL@UTA","ATL","UTA","","","",""
"14902-40201","PG","Dennis","Schroder","21.51967213114754","61","4900","ATL@UTA","ATL","UTA","","","",""
"14902-14510","SG","Alec","Burks","21.446428571428573","28","4800","ATL@UTA","UTA","ATL","O","Ankle","",""
"14902-9652","PG","Jameer","Nelson","18.810526315789474","38","4700","NY@DEN","DEN","NY","","","",""
"14902-9870","SG","Kyle","Korver","17.97049180327869","61","4000","ATL@UTA","ATL","UTA","","","",""
"14902-9466","PG","D.J.","Augustin","10.944186046511629","43","4000","NY@DEN","DEN","NY","","","",""
"14902-14533","PG","Shelvin","Mack","10.4875","32","3900","ATL@UTA","UTA","ATL","","","",""
"14902-9712","PG","Jose","Calderon","17.96833333333333","60","3900","NY@DEN","NY","DEN","","","",""
