"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14801-12362","C","DeMarcus","Cousins","46.8531914893617","47","10700","LAC@SAC","SAC","LAC","","","",""
"14801-9488","SF","LeBron","James","44.35454545454545","55","9900","CLE@TOR","CLE","TOR","","","",""
"14801-9623","PG","Chris","Paul","40.3","52","9800","LAC@SAC","LAC","SAC","","","",""
"14801-12332","PG","John","Wall","41.667857142857144","56","9700","WAS@PHI","WAS","PHI","","","",""
"14801-9455","PG","Rajon","Rondo","37.90555555555556","54","9000","LAC@SAC","SAC","LAC","","","",""
"14801-9508","SF","Carmelo","Anthony","37.55384615384615","52","9000","ORL@NY","NY","ORL","","","",""
"14801-9570","C","Pau","Gasol","38.45283018867924","53","9000","CHI@ATL","CHI","ATL","GTD","Illness","",""
"14801-9535","PG","Kyle","Lowry","38.941071428571426","56","8800","CLE@TOR","TOR","CLE","","","",""
"14801-12341","SF","Paul","George","38.87719298245614","57","8800","CHA@IND","IND","CHA","","","",""
"14801-9561","C","DeAndre","Jordan","35.29818181818182","55","8500","LAC@SAC","LAC","SAC","","","",""
"14801-14514","C","Nikola","Vucevic","34.71346153846154","52","8500","ORL@NY","ORL","NY","","","",""
"14801-14507","PG","Kemba","Walker","35.841818181818184","55","8400","CHA@IND","CHA","IND","","","",""
"14801-9714","SG","DeMar","DeRozan","35.18571428571429","56","8100","CLE@TOR","TOR","CLE","","","",""
"14801-9729","PF","Paul","Millsap","36.896491228070175","57","7800","CHI@ATL","ATL","CHI","","","",""
"14801-9453","C","Al","Horford","32.050000000000004","58","7800","CHI@ATL","ATL","CHI","","","",""
"14801-14498","PG","Kyrie","Irving","29.476666666666667","30","7400","CLE@TOR","CLE","TOR","","","",""
"14801-9874","PF","Kevin","Love","32.849090909090904","55","7200","CLE@TOR","CLE","TOR","","","",""
"14801-9475","PG","Derrick","Rose","27.118750000000002","48","7200","CHI@ATL","CHI","ATL","GTD","Hamstring","",""
"14801-9577","SF","Rudy","Gay","30.828571428571426","49","7100","LAC@SAC","SAC","LAC","","","",""
"14801-9661","C","Marcin","Gortat","30.291999999999998","50","7000","WAS@PHI","WAS","PHI","","","",""
"14801-15684","SG","Victor","Oladipo","28.219607843137254","51","6900","ORL@NY","ORL","NY","","","",""
"14801-9575","PG","Mike","Conley","29.454","50","6900","MEM@LAL","MEM","LAL","","","",""
"14801-9500","PF","Dirk","Nowitzki","29.715384615384615","52","6800","DEN@DAL","DAL","DEN","","","",""
"14801-9637","SF","Danilo","Gallinari","30.68846153846154","52","6800","DEN@DAL","DEN","DAL","","","",""
"14801-9809","SG","Nicolas","Batum","30.559574468085106","47","6700","CHA@IND","CHA","IND","","","",""
