"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14547-11074","SG","Garrett","Temple","15.6","41","4400","DEN@WAS","WAS","DEN","","","",""
"14547-9712","PG","Jose","Calderon","18.2","47","4400","NY@TOR","NY","TOR","GTD","Groin","",""
"14547-9512","PF","Nene","Hilario","17.9","22","4300","DEN@WAS","WAS","DEN","","","",""
"14547-14527","PG","Norris","Cole","16.5","27","4300","SAC@NO","NO","SAC","","","",""
"14547-9647","SF","Thabo","Sefolosha","17.4","41","4300","ATL@IND","ATL","IND","","","",""
"14547-9514","SG","Rodney","Stuckey","18.3","33","4200","ATL@IND","IND","ATL","O","Ankle","",""
"14547-14505","C","Bismack","Biyombo","18.2","45","4200","NY@TOR","TOR","NY","","","",""
"14547-9547","SF","Mike","Dunleavy","0","0","4200","CHI@LAL","CHI","LAL","O","Back","",""
"14547-16405","SG","Terrence","Ross","14.3","39","4200","NY@TOR","TOR","NY","","","",""
"14547-9605","PG","Ramon","Sessions","17.6","43","4200","DEN@WAS","WAS","DEN","","","",""
"14547-9677","PF","Jared","Dudley","17","42","4200","DEN@WAS","WAS","DEN","","","",""
"14547-9752","C","Jordan","Hill","19.9","41","4100","ATL@IND","IND","ATL","","","",""
"14547-9580","PF","Darrell","Arthur","15.9","43","4100","DEN@WAS","DEN","WAS","GTD","Quadriceps","",""
"14547-9659","PF","Brandon","Bass","15.1","39","4100","CHI@LAL","LAL","CHI","","","",""
"14547-9725","SF","C.J.","Miles","20","40","4100","ATL@IND","IND","ATL","","","",""
"14547-17230","SG","Langston","Galloway","16.7","47","4100","NY@TOR","NY","TOR","","","",""
"14547-9491","PF","J.J.","Hickson","15.4","19","4000","DEN@WAS","DEN","WAS","","","",""
"14547-9751","PG","Toney","Douglas","12.7","23","4000","SAC@NO","NO","SAC","","","",""
"14547-9553","C","Roy","Hibbert","18.5","47","4000","CHI@LAL","LAL","CHI","","","",""
"14547-9542","PF","Luis","Scola","19.1","45","4000","NY@TOR","TOR","NY","","","",""
"14547-9810","PG","Jerryd","Bayless","19.8","29","4000","MIL@MEM","MIL","MEM","","","",""
"14547-20992","PF","Larry","Nance Jr.","14.5","38","4000","CHI@LAL","LAL","CHI","","","",""
"14547-11104","SF","Alonzo","Gee","11","44","4000","SAC@NO","NO","SAC","","","",""
"14547-9615","SG","Courtney","Lee","17.1","44","4000","MIL@MEM","MEM","MIL","","","",""
"14547-9870","SG","Kyle","Korver","18.1","45","4000","ATL@IND","ATL","IND","","","",""
"14547-9574","SG","O.J.","Mayo","17.9","29","3900","MIL@MEM","MIL","MEM","O","Hamstring","",""
"14547-9534","PG","Aaron","Brooks","13.7","34","3800","CHI@LAL","CHI","LAL","","","",""
"14547-16859","SF","Lance","Thomas","13","44","3800","NY@TOR","NY","TOR","","","",""
"14547-12340","PF","Patrick","Patterson","14.6","45","3800","NY@TOR","TOR","NY","","","",""
"14547-15952","PF","John","Henson","16.2","42","3800","MIL@MEM","MIL","MEM","O","Back","",""
"14547-15996","PG","Jerian","Grant","10.7","44","3800","NY@TOR","NY","TOR","","","",""
"14547-14529","PG","Cory","Joseph","16.8","45","3700","NY@TOR","TOR","NY","","","",""
