C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,C,R.J. Umberger (6189171),R.J. Umberger,6189171,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Dominic Moore (6189172),Dominic Moore,6189172,2600,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,C,Brian Boyle (6189157),Brian Boyle,6189157,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,RW,Ryan White (6189344),Ryan White,6189344,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,D,Dylan McIlrath (6189500),Dylan McIlrath,6189500,2600,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Nikita Nesterov (6189487),Nikita Nesterov,6189487,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Slater Koekkoek (6189488),Slater Koekkoek,6189488,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Andrej Sustr (6189490),Andrej Sustr,6189490,2600,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Evgeny Medvedev (6189504),Evgeny Medvedev,6189504,2600,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Olli Jokinen (6189156),Olli Jokinen,6189156,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Daniel Paille (6189257),Daniel Paille,6189257,2500,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,RW,Scottie Upshall (6189331),Scottie Upshall,6189331,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Matthew Carle (6189477),Matthew Carle,6189477,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,C,Kyle Brodziak (6189158),Kyle Brodziak,6189158,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Peter Harrold (6189478),Peter Harrold,6189478,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Mike Blunden (6189333),Mike Blunden,6189333,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,RW,Ryan Reaves (6189335),Ryan Reaves,6189335,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Tanner Glass (6189259),Tanner Glass,6189259,2500,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Carl Gunnarsson (6189483),Carl Gunnarsson,6189483,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Magnus Paajarvi (6189252),Magnus Paajarvi,6189252,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Jordan Caron (6189336),Jordan Caron,6189336,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Erik Condra (6189337),Erik Condra,6189337,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Robert Bortuzzo (6189485),Robert Bortuzzo,6189485,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,Chris VandeVelde (6189177),Chris VandeVelde,6189177,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Jordan Weal (6189180),Jordan Weal,6189180,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Dmitrij Jaskin (6189339),Dmitrij Jaskin,6189339,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (6189486),Joel Edmundson,6189486,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Brandon Manning (6189502),Brandon Manning,6189502,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Jeremy Welsh (6189167),Jeremy Welsh,6189167,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,Scott Laughton (6189184),Scott Laughton,6189184,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Cedric Paquette (6189169),Cedric Paquette,6189169,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,RW,Joel Vermin (6189342),Joel Vermin,6189342,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Pierre-Edouard Bellemare (6189263),Pierre-Edouard Bellemare,6189263,2500,Phi@NYR 07:30PM ET,Phi,
