"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14700-8532","G","Henrik","Lundqvist","5.1000000000000005","46","9800","PHI@NYR","NYR","PHI","","","",""
"14700-15400","G","Petr","Mrazek","5.2105263157894735","38","9500","BOS@DET","DET","BOS","","","",""
"14700-8732","G","Semyon","Varlamov","4.728205128205128","39","9300","COL@BUF","COL","BUF","","","",""
"14700-8781","G","Cory","Schneider","5.102127659574468","47","8800","LA@NJ","NJ","LA","","","",""
"14700-8553","G","Brian","Elliott","4.6000000000000005","29","8800","STL@TB","STL","TB","","","",""
"14700-9302","G","Michal","Neuvirth","5.336363636363637","22","8700","PHI@NYR","PHI","NYR","","","",""
"14700-8883","G","Ben","Bishop","4.585365853658536","41","8700","STL@TB","TB","STL","","","",""
"14700-8193","G","Tuukka","Rask","4.639024390243903","41","8600","BOS@DET","BOS","DET","","","",""
"14700-8302","LW","Rick","Nash","3.413333333333333","45","8300","PHI@NYR","NYR","PHI","O","Leg","",""
"14700-8763","LW","Brad","Marchand","4.208","50","8300","BOS@DET","BOS","DET","","","",""
"14700-8412","G","Jon","Quick","4.7681818181818185","44","8200","LA@NJ","LA","NJ","DTD","Lower body","",""
"14700-8312","G","Steve","Mason","4.365714285714286","35","8100","PHI@NYR","PHI","NYR","","","",""
"14700-8944","G","Chad","Johnson","4.09375","32","8100","COL@BUF","BUF","COL","","","",""
"14700-8655","RW","Steven","Stamkos","3.312962962962963","54","8100","STL@TB","TB","STL","","","",""
"14700-23071","RW","Vladimir","Tarasenko","4.0627272727272725","55","7900","STL@TB","STL","TB","","","",""
"14700-40050","G","Antti","Raanta","2.676923076923077","13","7800","PHI@NYR","NYR","PHI","","","",""
"14700-8294","C","Derick","Brassard","3.212962962962963","54","7700","PHI@NYR","NYR","PHI","","","",""
"14700-8303","LW","Jakub","Voracek","3.1981481481481477","54","7700","PHI@NYR","PHI","NYR","","","",""
"14700-8438","LW","Michael","Cammalleri","3.6880952380952383","42","7600","LA@NJ","NJ","LA","IR","Hand","",""
"14700-39349","G","Reto","Berra","4.214285714285714","14","7600","COL@BUF","COL","BUF","IR","Ankle","",""
"14700-8556","C","Claude","Giroux","3.360185185185185","54","7600","PHI@NYR","PHI","NYR","","","",""
"14700-54565","G","Andrei","Vasilevskii","4.093333333333334","15","7600","STL@TB","TB","STL","","","",""
"14700-12654","G","Calvin","Pickard","3.563636363636364","11","7500","COL@BUF","COL","BUF","","","",""
"14700-9005","G","Jhonas","Enroth","4.327272727272727","11","7500","LA@NJ","LA","NJ","","","",""
"14700-54809","G","Linus","Ullmark","3.8947368421052633","19","7400","COL@BUF","BUF","COL","","","",""
"14700-8175","C","Patrice","Bergeron","4.1157407407407405","54","7300","BOS@DET","BOS","DET","DTD","Undisclosed","",""
