C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,C,Paul Gaustad (6205481),Paul Gaustad,6205481,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Matt Greene (6205526),Matt Greene,6205526,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,C,Max Talbot (6205483),Max Talbot,6205483,2500,Bos@Nsh 08:00PM ET,Bos,
,,,,,,,,,,C,Kyle Brodziak (6205468),Kyle Brodziak,6205468,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,D,Peter Harrold (6205527),Peter Harrold,6205527,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,C,Cody Bass (6205485),Cody Bass,6205485,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Ryan Reaves (6205511),Ryan Reaves,6205511,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,D,Jamie McBain (6205533),Jamie McBain,6205533,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,LW,Magnus Paajarvi (6205494),Magnus Paajarvi,6205494,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Jordan Caron (6205512),Jordan Caron,6205512,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Zac Rinaldo (6205503),Zac Rinaldo,6205503,2500,Bos@Nsh 08:00PM ET,Bos,
,,,,,,,,,,D,Robert Bortuzzo (6205535),Robert Bortuzzo,6205535,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Kyle Clifford (6205495),Kyle Clifford,6205495,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,C,Landon Ferraro (6205486),Landon Ferraro,6205486,2500,Bos@Nsh 08:00PM ET,Bos,
,,,,,,,,,,C,Jordan Nolan (6205475),Jordan Nolan,6205475,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,LW,Austin Watson (6205504),Austin Watson,6205504,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Petter Granberg (6205548),Petter Granberg,6205548,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Kevin Gravel (6205537),Kevin Gravel,6205537,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,D,Anthony Bitetto (6205549),Anthony Bitetto,6205549,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Tyler Randell (6205521),Tyler Randell,6205521,2500,Bos@Nsh 08:00PM ET,Bos,
,,,,,,,,,,RW,Dmitrij Jaskin (6205515),Dmitrij Jaskin,6205515,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (6205539),Joel Edmundson,6205539,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,RW,Miikka Salomaki (6205523),Miikka Salomaki,6205523,2500,Bos@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Andy Andreoff (6205497),Andy Andreoff,6205497,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,C,Nick Shore (6205476),Nick Shore,6205476,2500,LA@StL 08:00PM ET,LA,
,,,,,,,,,,C,Jeremy Welsh (6205477),Jeremy Welsh,6205477,2500,LA@StL 08:00PM ET,StL,
,,,,,,,,,,LW,Joonas Kemppainen (6205507),Joonas Kemppainen,6205507,2500,Bos@Nsh 08:00PM ET,Bos,
