"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14807-9524","PG","Stephen","Curry","48.04727272727273","55","11100","GS@OKC","GS","OKC","","","",""
"14807-9642","PG","Russell","Westbrook","49.415517241379305","58","11000","GS@OKC","OKC","GS","","","",""
"14807-9644","SG","James","Harden","46.789655172413795","58","11000","SA@HOU","HOU","SA","","","",""
"14807-9646","SF","Kevin","Durant","45.32549019607843","51","10400","GS@OKC","OKC","GS","","","",""
"14807-15755","PF","Anthony","Davis","44.19019607843137","51","10200","MIN@NO","NO","MIN","","","",""
"14807-20848","PG","Damian","Lillard","40.5078431372549","51","9400","POR@CHI","POR","CHI","","","",""
"14807-9570","C","Pau","Gasol","38.42407407407408","54","9000","POR@CHI","CHI","POR","","","",""
"14807-58462","C","Karl-Anthony","Towns","34.574137931034485","58","8900","MIN@NO","MIN","NO","","","",""
"14807-9621","C","Brook","Lopez","35.967241379310344","58","8600","BKN@UTA","BKN","UTA","","","",""
"14807-15557","C","Andre","Drummond","40.231034482758616","58","8500","DET@MIL","DET","MIL","","","",""
"14807-15860","PF","Draymond","Green","38.37321428571429","56","8100","GS@OKC","GS","OKC","","","",""
"14807-9660","C","Dwight","Howard","33.89574468085106","47","8100","SA@HOU","HOU","SA","","","",""
"14807-40199","SF","Giannis","Antetokounmpo","31.626785714285713","56","8100","DET@MIL","MIL","DET","","","",""
"14807-14513","SF","Kawhi","Leonard","36.09056603773585","53","7900","SA@HOU","SA","HOU","","","",""
"14807-12337","C","Greg","Monroe","33.62321428571429","56","7900","DET@MIL","MIL","DET","","","",""
"14807-12351","PF","Derrick","Favors","33.097500000000004","40","7700","BKN@UTA","UTA","BKN","","","",""
"14807-9663","PG","Jrue","Holiday","28.607843137254903","51","7700","MIN@NO","NO","MIN","","","",""
"14807-16261","SG","Khris","Middleton","29.67241379310345","58","7600","DET@MIL","MIL","DET","","","",""
"14807-19067","SG","C.J.","McCollum","32.346428571428575","56","7500","POR@CHI","POR","CHI","","","",""
"14807-12366","SF","Gordon","Hayward","31.778947368421054","57","7300","BKN@UTA","UTA","BKN","","","",""
"14807-9475","PG","Derrick","Rose","27.118750000000002","48","7200","POR@CHI","CHI","POR","GTD","Hamstring","",""
"14807-14509","SG","Klay","Thompson","30.16","55","7000","GS@OKC","GS","OKC","","","",""
"14807-9688","PF","LaMarcus","Aldridge","30.38703703703704","54","7000","SA@HOU","SA","HOU","","","",""
"14807-9666","PF","Thaddeus","Young","30.620689655172413","58","7000","BKN@UTA","BKN","UTA","","","",""
"14807-14496","PG","Ricky","Rubio","30.388461538461538","52","6900","MIN@NO","MIN","NO","","","",""
"14807-9575","PG","Mike","Conley","29.458823529411767","51","6900","MEM@PHO","MEM","PHO","","","",""
"14807-14523","PG","Reggie","Jackson","31.659649122807014","57","6700","DET@MIL","DET","MIL","","","",""
"14807-40203","C","Rudy","Gobert","29.535135135135135","37","6700","BKN@UTA","UTA","BKN","","","",""
"14807-49116","SG","Andrew","Wiggins","28.726315789473684","57","6600","MIN@NO","MIN","NO","","","",""
"14807-15771","PF","Gorgui","Dieng","23.00344827586207","58","6500","MIN@NO","MIN","NO","","","",""
"14807-14506","PG","Brandon","Knight","31.592857142857145","42","6500","MEM@PHO","PHO","MEM","GTD","Groin","",""
"14807-9579","PF","Zach","Randolph","26.555769230769233","52","6500","MEM@PHO","MEM","PHO","","","",""
"14807-9538","SF","Trevor","Ariza","24.289473684210527","57","6200","SA@HOU","HOU","SA","","","",""
"14807-15904","SG","Rodney","Hood","23.581818181818182","55","6000","BKN@UTA","UTA","BKN","","","",""
"14807-16201","PG","Michael","Carter-Williams","27.328301886792456","53","5900","DET@MIL","MIL","DET","","","",""
