"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14586-9644","SG","James","Harden","45.8","50","10900","MIA@HOU","HOU","MIA","","","",""
"14586-9535","PG","Kyle","Lowry","38.6","48","9000","TOR@PHO","TOR","PHO","","","",""
"14586-9508","SF","Carmelo","Anthony","36.9","44","9000","BOS@NY","NY","BOS","","","",""
"14586-20848","PG","Damian","Lillard","39.3","42","8800","MIL@POR","POR","MIL","","","",""
"14586-58462","C","Karl-Anthony","Towns","33.4","49","8600","MIN@LAL","MIN","LAL","","","",""
"14586-9714","SG","DeMar","DeRozan","35","48","8200","TOR@PHO","TOR","PHO","","","",""
"14586-12363","C","Hassan","Whiteside","33","41","7900","MIA@HOU","MIA","HOU","O","Oblique","",""
"14586-12337","C","Greg","Monroe","33.6","48","7900","MIL@POR","MIL","POR","","","",""
"14586-9585","SG","Dwyane","Wade","31.3","45","7900","MIA@HOU","MIA","HOU","","","",""
"14586-14559","PG","Isaiah","Thomas","34.5","49","7800","BOS@NY","BOS","NY","","","",""
"14586-9660","C","Dwight","Howard","33.3","40","7800","MIA@HOU","HOU","MIA","O","Suspension","",""
"14586-9718","PF","Chris","Bosh","33.4","48","7600","MIA@HOU","MIA","HOU","","","",""
"14586-40199","SF","Giannis","Antetokounmpo","30.3","48","7500","MIL@POR","MIL","POR","","","",""
"14586-16261","SG","Khris","Middleton","28.7","50","7300","MIL@POR","MIL","POR","","","",""
"14586-19067","SG","C.J.","McCollum","31.8","47","7300","MIL@POR","POR","MIL","","","",""
"14586-63122","PF","Kristaps","Porzingis","28.7","49","6700","BOS@NY","NY","BOS","","","",""
"14586-14496","PG","Ricky","Rubio","29.9","43","6700","MIN@LAL","MIN","LAL","","","",""
"14586-14506","PG","Brandon","Knight","31.6","42","6500","TOR@PHO","PHO","TOR","GTD","Groin","",""
"14586-14503","C","Jonas","Valanciunas","26.3","31","6500","TOR@PHO","TOR","PHO","","","",""
"14586-49116","SG","Andrew","Wiggins","28.2","48","6300","MIN@LAL","MIN","LAL","","","",""
"14586-16201","PG","Michael","Carter-Williams","27.9","45","6200","MIL@POR","MIL","POR","","","",""
"14586-15800","SF","Jae","Crowder","26.5","49","6100","BOS@NY","BOS","NY","GTD","Shin","",""
"14586-42669","PF","Julius","Randle","25.4","49","6100","MIN@LAL","LAL","MIN","","","",""
"14586-9538","SF","Trevor","Ariza","23.6","49","6000","MIA@HOU","HOU","MIA","","","",""
"14586-9566","SG","Kobe","Bryant","26","40","5800","MIN@LAL","LAL","MIN","GTD","Shoulder","",""
"14586-12334","SG","Avery","Bradley","23.6","44","5800","BOS@NY","BOS","NY","","","",""
"14586-23670","PG","Marcus","Smart","22.7","28","5700","BOS@NY","BOS","NY","","","",""
"14586-15590","C","Mason","Plumlee","24.5","49","5700","MIL@POR","POR","MIL","","","",""
"14586-9662","SG","Louis","Williams","23.7","47","5700","MIN@LAL","LAL","MIN","","","",""
"14586-20640","PG","Jordan","Clarkson","24.1","48","5500","MIN@LAL","LAL","MIN","","","",""
"14586-15771","C","Gorgui","Dieng","21.2","49","5500","MIN@LAL","MIN","LAL","","","",""
"14586-9787","SF","DeMarre","Carroll","21.5","23","5400","TOR@PHO","TOR","PHO","O","Knee","",""
"14586-16008","PF","Jared","Sullinger","25.1","48","5400","BOS@NY","BOS","NY","","","",""
"14586-9673","PG","Goran","Dragic","23.6","39","5400","MIA@HOU","MIA","HOU","","","",""
"14586-42550","PF","Jabari","Parker","20.7","44","5200","MIL@POR","MIL","POR","","","",""
"14586-12359","SF","Evan","Turner","21.2","49","5200","BOS@NY","BOS","NY","","","",""
"14586-9862","PF","Amir","Johnson","20.9","46","5200","BOS@NY","BOS","NY","","","",""
"14586-58460","SG","Devin","Booker","14.5","43","5200","TOR@PHO","PHO","TOR","","","",""
"14586-12342","SF","Al-Farouq","Aminu","22.1","49","5100","MIL@POR","POR","MIL","","","",""
"14586-22541","C","Kelly","Olynyk","19.8","48","5000","BOS@NY","BOS","NY","","","",""
"14586-9507","SG","Arron","Afflalo","21.1","42","4900","BOS@NY","NY","BOS","","","",""
"14586-9873","C","Robin","Lopez","19.8","50","4900","BOS@NY","NY","BOS","","","",""
"14586-9473","C","Tyson","Chandler","18.3","40","4800","TOR@PHO","PHO","TOR","","","",""
"14586-9479","SF","Luol","Deng","19.8","41","4800","MIA@HOU","MIA","HOU","","","",""
"14586-14511","PF","Markieff","Morris","19.2","32","4800","TOR@PHO","PHO","TOR","","","",""
"14586-14500","PF","Derrick","Williams","15.8","49","4800","BOS@NY","NY","BOS","","","",""
"14586-23407","SF","P.J.","Tucker","18.1","49","4800","TOR@PHO","PHO","TOR","","","",""
"14586-23824","PG","Archie","Goodwin","12.8","29","4800","TOR@PHO","PHO","TOR","","","",""
"14586-12474","PG","Patrick","Beverley","18.5","39","4800","MIA@HOU","HOU","MIA","","","",""
"14586-58312","PG","D'Angelo","Russell","21.5","48","4700","MIN@LAL","LAL","MIN","","","",""
"14586-40783","SG","Zach","LaVine","20.6","49","4700","MIN@LAL","MIN","LAL","","","",""
"14586-15814","C","Alex","Len","16.8","46","4600","TOR@PHO","PHO","TOR","","","",""
"14586-17230","SG","Langston","Galloway","17.3","50","4600","BOS@NY","NY","BOS","","","",""
"14586-55059","PF","Clint","Capela","20","49","4400","MIA@HOU","HOU","MIA","","","",""
"14586-9712","PG","Jose","Calderon","18.2","47","4400","BOS@NY","NY","BOS","GTD","Groin","",""
"14586-58084","SF","Justise","Winslow","14.4","45","4200","MIA@HOU","MIA","HOU","","","",""
"14586-15501","SG","Allen","Crabbe","17.2","49","4200","MIL@POR","POR","MIL","","","",""
"14586-16405","SG","Terrence","Ross","14.2","42","4200","TOR@PHO","TOR","PHO","","","",""
"14586-9680","PF","Amar'e","Stoudemire","11.8","20","4200","MIA@HOU","MIA","HOU","","","",""
"14586-12365","PF","Ed","Davis","18.9","48","4100","MIL@POR","POR","MIL","","","",""
"14586-15669","C","Meyers","Leonard","17","42","4100","MIL@POR","POR","MIL","","","",""
"14586-9638","PF","David","Lee","15.4","30","4100","BOS@NY","BOS","NY","","","",""
"14586-14539","PF","Jon","Leuer","18.3","42","4000","TOR@PHO","PHO","TOR","","","",""
"14586-14505","C","Bismack","Biyombo","18.2","48","4000","TOR@PHO","TOR","PHO","","","",""
"14586-9542","PF","Luis","Scola","18.8","48","4000","TOR@PHO","TOR","PHO","","","",""
"14586-18600","PG","Tyler","Johnson","16.5","36","4000","MIA@HOU","MIA","HOU","O","Shoulder","",""
"14586-9449","PF","Josh","Smith","19.8","6","4000","MIA@HOU","HOU","MIA","","","",""
"14586-14529","PG","Cory","Joseph","17.1","48","3900","TOR@PHO","TOR","PHO","","","",""
"14586-23120","SF","T.J.","Warren","17.7","47","3900","TOR@PHO","PHO","TOR","GTD","Ankle","",""
"14586-9553","C","Roy","Hibbert","18.3","50","3900","MIN@LAL","LAL","MIN","","","",""
"14586-9574","SG","O.J.","Mayo","17.9","29","3900","MIL@POR","MIL","POR","O","Hamstring","",""
"14586-14519","PF","Donatas","Motiejunas","9","14","3800","MIA@HOU","HOU","MIA","O","Back","",""
"14586-12340","PF","Patrick","Patterson","14.3","48","3800","TOR@PHO","TOR","PHO","","","",""
"14586-9810","PG","Jerryd","Bayless","19.4","32","3800","MIL@POR","MIL","POR","","","",""
"14586-9659","PF","Brandon","Bass","15","42","3800","MIN@LAL","LAL","MIN","","","",""
"14586-15952","PF","John","Henson","16.2","42","3800","MIL@POR","MIL","POR","O","Back","",""
"14586-15757","PF","Terrence","Jones","17.6","44","3700","MIA@HOU","HOU","MIA","","","",""
"14586-9567","SG","Sasha","Vujacic","8.1","33","3700","BOS@NY","NY","BOS","","","",""
"14586-15591","C","Miles","Plumlee","6.8","29","3700","MIL@POR","MIL","POR","","","",""
"14586-20992","PF","Larry","Nance Jr.","14.2","40","3700","MIN@LAL","LAL","MIN","O","Knee","",""
"14586-42661","PF","Noah","Vonleh","10.4","49","3700","MIL@POR","POR","MIL","","","",""
"14586-9962","PF","Jonas","Jerebko","9.3","48","3700","BOS@NY","BOS","NY","","","",""
"14586-23717","SF","Shabazz","Muhammad","13.8","49","3700","MIN@LAL","MIN","LAL","","","",""
"14586-15996","PG","Jerian","Grant","11","47","3700","BOS@NY","NY","BOS","","","",""
"14586-9723","PG","Ronnie","Price","9.8","34","3700","TOR@PHO","PHO","TOR","O","Foot","",""
"14586-9951","SG","Gerald","Henderson","11.6","40","3700","MIL@POR","POR","MIL","","","",""
"14586-9849","SG","Gerald","Green","16","42","3600","MIA@HOU","MIA","HOU","","","",""
"14586-15587","SF","Ryan","Kelly","12.1","19","3600","MIN@LAL","LAL","MIN","","","",""
"14586-12344","PG","Greivis","Vasquez","15.6","16","3600","MIL@POR","MIL","POR","O","Ankle","",""
"14586-23178","PF","Mirza","Teletovic","15.2","47","3600","TOR@PHO","PHO","TOR","","","",""
"14586-9606","SF","Corey","Brewer","13.8","50","3600","MIA@HOU","HOU","MIA","","","",""
"14586-9496","PG","Jason","Terry","10.4","41","3500","MIA@HOU","HOU","MIA","","","",""
"14586-58081","PG","Tyus","Jones","7.6","9","3500","MIN@LAL","MIN","LAL","","","",""
"14586-18702","C","Robert","Sacre","7.8","16","3500","MIN@LAL","LAL","MIN","","","",""
"14586-17332","C","Tarik","Black","9.2","15","3500","MIN@LAL","LAL","MIN","","","",""
"14586-15792","C","Johnny","O'Bryant","8.2","45","3500","MIL@POR","MIL","POR","","","",""
"14586-23920","PF","Anthony","Bennett","3.7","14","3500","TOR@PHO","TOR","PHO","","","",""
"14586-15532","SF","K.J.","McDaniels","3.2","15","3500","MIA@HOU","HOU","MIA","","","",""
"14586-9778","PF","Josh","McRoberts","9.8","22","3500","MIA@HOU","MIA","HOU","","","",""
"14586-16293","SG","Norman","Powell","3.3","20","3500","TOR@PHO","TOR","PHO","","","",""
"14586-9737","SG","Nick","Young","11.1","40","3500","MIN@LAL","LAL","MIN","","","",""
"14586-41063","PF","Jordan","Mickey","4.7","3","3500","BOS@NY","BOS","NY","","","",""
"14586-9513","C","Chris","Andersen","4.9","7","3500","MIA@HOU","MIA","HOU","O","Knee","",""
"14586-9518","SF","Tayshaun","Prince","8.1","49","3500","MIN@LAL","MIN","LAL","","","",""
"14586-12368","SF","Nemanja","Bjelica","11.4","43","3500","MIN@LAL","MIN","LAL","","","",""
"14586-16859","SF","Lance","Thomas","12.6","47","3500","BOS@NY","NY","BOS","","","",""
"14586-9563","C","Chris","Kaman","4.8","7","3500","MIL@POR","POR","MIL","","","",""
"14586-12335","PF","Kevin","Seraphin","9.4","30","3500","BOS@NY","NY","BOS","","","",""
"14586-17384","C","Kyle","O'Quinn","12.1","40","3500","BOS@NY","NY","BOS","","","",""
"14586-16071","PG","Tim","Frazier","4.9","31","3500","MIL@POR","POR","MIL","","","",""
"14586-15864","PF","Adreian","Payne","6.4","30","3500","MIN@LAL","MIN","LAL","","","",""
"14586-55376","SF","Damjan","Rudez","3.1","17","3500","MIN@LAL","MIN","LAL","","","",""
"14586-63477","SF","Luis","Montero","2.1","7","3500","MIL@POR","POR","MIL","","","",""
"14586-9589","PF","Udonis","Haslem","5.4","24","3500","MIA@HOU","MIA","HOU","","","",""
"14586-16100","PG","Bryce","Cotton","3.2","3","3500","TOR@PHO","PHO","TOR","","","",""
"14586-9568","SF","Metta","World Peace","11.1","19","3500","MIN@LAL","LAL","MIN","","","",""
"14586-42671","SF","James","Young","3.6","20","3500","BOS@NY","BOS","NY","","","",""
"14586-23776","PF","Montrezl","Harrell","6.6","25","3500","MIA@HOU","HOU","MIA","","","",""
"14586-42677","PG","Terry","Rozier","3.4","18","3500","BOS@NY","BOS","NY","","","",""
"14586-23220","SF","Chris","Copeland","3.3","23","3500","MIL@POR","MIL","POR","","","",""
"14586-16188","SF","Anthony","Brown","8","24","3500","MIN@LAL","LAL","MIN","","","",""
"14586-58661","SG","Rashad","Vaughn","5.1","42","3500","MIL@POR","MIL","POR","","","",""
"14586-16925","PF","Jarnell","Stokes","2.8","3","3500","MIA@HOU","MIA","HOU","","","",""
"14586-16178","SF","Maurice","Harkless","10.6","47","3500","MIL@POR","POR","MIL","","","",""
"14586-40830","PG","Delon","Wright","2.1","12","3500","TOR@PHO","TOR","PHO","","","",""
"14586-55058","SF","Bruno","Caboclo","1.1","2","3500","TOR@PHO","TOR","PHO","","","",""
"14586-9955","SG","Marcus","Thornton","16","42","3500","MIA@HOU","HOU","MIA","","","",""
"14586-12459","C","Nikola","Pekovic","7.4","12","3500","MIN@LAL","MIN","LAL","O","Foot","",""
"14586-15961","C","Tyler","Zeller","7.5","31","3500","BOS@NY","BOS","NY","","","",""
"14586-9682","PG","Andre","Miller","8","21","3500","MIN@LAL","MIN","LAL","","","",""
"14586-15964","PG","Lorenzo","Brown","5.5","8","3500","TOR@PHO","PHO","TOR","","","",""
"14586-55061","SF","Damien","Inglis","2.7","8","3500","MIL@POR","MIL","POR","","","",""
"14586-9693","PG","Beno","Udrih","9.6","28","3500","MIA@HOU","MIA","HOU","","","",""
"14586-9694","SG","Kevin","Martin","15.6","35","3500","MIN@LAL","MIN","LAL","GTD","Wrist","",""
"14586-23248","SG","RJ","Hunter","5.9","24","3500","BOS@NY","BOS","NY","","","",""
"14586-9964","PG","Ty","Lawson","14.9","43","3500","MIA@HOU","HOU","MIA","","","",""
"14586-9966","SF","James","Johnson","10.5","40","3500","TOR@PHO","TOR","PHO","GTD","Ankle","",""
"14586-15475","PF","Cory","Jefferson","5.4","8","3500","TOR@PHO","PHO","TOR","","","",""
"14586-9679","PF","Louis","Amundson","5.5","21","3500","BOS@NY","NY","BOS","","","",""
"14586-58150","PF","Cliff","Alexander","3.2","7","3500","MIL@POR","POR","MIL","","","",""
"14586-15993","SG","Pat","Connaughton","1.6","19","3500","MIL@POR","POR","MIL","","","",""
"14586-16233","SG","Josh","Richardson","5.3","22","3500","MIA@HOU","MIA","HOU","","","",""
"14586-24244","SF","Cleanthony","Early","1.4","10","3500","BOS@NY","NY","BOS","O","Knee","",""
"14586-42689","PG","Tyler","Ennis","5.2","22","3500","MIL@POR","MIL","POR","","","",""
"14586-40200","C","Lucas","Nogueira","6.3","16","3500","TOR@PHO","TOR","PHO","","","",""
"14586-9928","SF","Sonny","Weems","5.7","27","3500","TOR@PHO","PHO","TOR","","","",""
"14586-23282","SF","Sam","Dekker","1.1","3","3500","MIA@HOU","HOU","MIA","O","Back","",""
"14586-16230","SG","Jordan","McRae","12.1","2","3500","TOR@PHO","PHO","TOR","","","",""
"14586-9461","PF","Kevin","Garnett","12","38","3500","MIN@LAL","MIN","LAL","O","Knee","",""
"14586-66521","PG","Marcelo","Huertas","7.8","29","3500","MIN@LAL","LAL","MIN","","","",""
