PG,SG,SF,PF,C,G,F,UTIL,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,PF,Draymond Green (6340599),Draymond Green,6340599,8000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SF,Paul George (6340589),Paul George,6340589,8000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SG,Eric Bledsoe (6340480),Eric Bledsoe,6340480,8000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,C,Andre Drummond (6340684),Andre Drummond,6340684,7900,Det@Phi 07:00PM ET,Det,
,,,,,,,,,C,Nikola Vucevic (6340710),Nikola Vucevic,6340710,7800,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,Paul Millsap (6340641),Paul Millsap,6340641,7700,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,SG,DeMar DeRozan (6340496),DeMar DeRozan,6340496,7500,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SG,Victor Oladipo (6340531),Victor Oladipo,6340531,7500,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,LaMarcus Aldridge (6340611),LaMarcus Aldridge,6340611,7400,OKC@SA 08:30PM ET,SA,
,,,,,,,,,SG,Khris Middleton (6340485),Khris Middleton,6340485,7400,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SG,Dwyane Wade (6340494),Dwyane Wade,6340494,7100,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SG,C.J. McCollum (6340529),C.J. McCollum,6340529,7100,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SG,Nicolas Batum (6340516),Nicolas Batum,6340516,7000,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SG,Klay Thompson (6340478),Klay Thompson,6340478,7000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,C,Alex Len (6340665),Alex Len,6340665,7000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PF,Aaron Gordon (6340657),Aaron Gordon,6340657,7000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,C,Marc Gasol (6340700),Marc Gasol,6340700,6900,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,C,Marcin Gortat (6340687),Marcin Gortat,6340687,6800,Was@Den 09:30PM ET,Was,
,,,,,,,,,PG,Ish Smith (6340443),Ish Smith,6340443,6800,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Emmanuel Mudiay (6340453),Emmanuel Mudiay,6340453,6800,Was@Den 09:30PM ET,Den,
,,,,,,,,,C,Al Horford (6340698),Al Horford,6340698,6700,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,SG,Tyreke Evans (6340484),Tyreke Evans,6340484,6700,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PF,Zach Randolph (6340639),Zach Randolph,6340639,6600,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PF,Chris Bosh (6340615),Chris Bosh,6340615,6600,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,PG,Goran Dragic (6340439),Goran Dragic,6340439,6600,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,PG,Brandon Knight (6340422),Brandon Knight,6340422,6600,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PF,Kenneth Faried (6340630),Kenneth Faried,6340630,6500,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Reggie Jackson (6340444),Reggie Jackson,6340444,6500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,SF,Robert Covington (6340561),Robert Covington,6340561,6500,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Mike Conley (6340463),Mike Conley,6340463,6400,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,SF,Chandler Parsons (6340588),Chandler Parsons,6340588,6400,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,SF,Danilo Gallinari (6340569),Danilo Gallinari,6340569,6400,Was@Den 09:30PM ET,Den,
,,,,,,,,,C,Nikola Jokic (6340690),Nikola Jokic,6340690,6400,Was@Den 09:30PM ET,Den,
,,,,,,,,,PF,Dirk Nowitzki (6340646),Dirk Nowitzki,6340646,6300,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PF,Jabari Parker (6340607),Jabari Parker,6340607,6300,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SF,Luol Deng (6340555),Luol Deng,6340555,6200,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SF,Trevor Ariza (6340574),Trevor Ariza,6340574,6200,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,C,Greg Monroe (6340670),Greg Monroe,6340670,6200,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SF,Tobias Harris (6340563),Tobias Harris,6340563,6200,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PF,Nerlens Noel (6340625),Nerlens Noel,6340625,6200,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SG,Evan Fournier (6340532),Evan Fournier,6340532,6100,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,SG,Devin Booker (6340482),Devin Booker,6340482,6100,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PG,Jeff Teague (6340464),Jeff Teague,6340464,6000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PF,JaMychal Green (6340644),JaMychal Green,6340644,6000,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,SG,Monta Ellis (6340525),Monta Ellis,6340525,5900,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SG,Will Barton (6340510),Will Barton,6340510,5800,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Elfrid Payton (6340476),Elfrid Payton,6340476,5800,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,C,Jahlil Okafor (6340686),Jahlil Okafor,6340686,5800,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PF,Serge Ibaka (6340612),Serge Ibaka,6340612,5600,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SG,Bradley Beal (6340512),Bradley Beal,6340512,5600,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Markieff Morris (6340631),Markieff Morris,6340631,5500,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Marvin Williams (6340633),Marvin Williams,6340633,5400,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Wilson Chandler (6340567),Wilson Chandler,6340567,5400,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Michael Carter-Williams (6340430),Michael Carter-Williams,6340430,5400,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SF,Matt Barnes (6340580),Matt Barnes,6340580,5300,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PF,Ryan Anderson (6340603),Ryan Anderson,6340603,5300,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PG,Deron Williams (6340467),Deron Williams,6340467,5200,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PG,Patrick Beverley (6340455),Patrick Beverley,6340455,5200,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,PG,Norris Cole (6340428),Norris Cole,6340428,5200,NO@Mil 07:30PM ET,NO,
,,,,,,,,,C,Jonas Valanciunas (6340679),Jonas Valanciunas,6340679,5200,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SF,Jerami Grant (6340564),Jerami Grant,6340564,5200,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SF,Joe Johnson (6340554),Joe Johnson,6340554,5100,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,PF,David Lee (6340647),David Lee,6340647,5100,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,SG,Eric Gordon (6340483),Eric Gordon,6340483,5100,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SF,Kent Bazemore (6340583),Kent Bazemore,6340583,5100,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,SG,Gary Harris (6340513),Gary Harris,6340513,5100,Was@Den 09:30PM ET,Den,
,,,,,,,,,SF,Tony Allen (6340581),Tony Allen,6340581,5000,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,SF,Marcus Morris (6340560),Marcus Morris,6340560,5000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,SG,Kentavious Caldwell-Pope (6340505),Kentavious Caldwell-Pope,6340505,5000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,SG,Vince Carter (6340518),Vince Carter,6340518,4800,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PG,Tony Parker (6340433),Tony Parker,6340433,4800,OKC@SA 08:30PM ET,SA,
,,,,,,,,,C,Zaza Pachulia (6340703),Zaza Pachulia,6340703,4800,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,C,Al Jefferson (6340692),Al Jefferson,6340692,4800,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Lance Stephenson (6340584),Lance Stephenson,6340584,4800,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,SF,Michael Kidd-Gilchrist (6340577),Michael Kidd-Gilchrist,6340577,4800,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,PF,Myles Turner (6340652),Myles Turner,6340652,4800,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SF,DeMarre Carroll (6340556),DeMarre Carroll,6340556,4700,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,PG,George Hill (6340469),George Hill,6340469,4700,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,C,Ian Mahinmi (6340704),Ian Mahinmi,6340704,4700,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SF,Mirza Teletovic (6340538),Mirza Teletovic,6340538,4600,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,C,Tim Duncan (6340671),Tim Duncan,6340671,4500,OKC@SA 08:30PM ET,SA,
,,,,,,,,,C,Andrew Bogut (6340661),Andrew Bogut,6340661,4500,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SG,Danny Green (6340491),Danny Green,6340491,4500,OKC@SA 08:30PM ET,SA,
,,,,,,,,,PG,Jerryd Bayless (6340427),Jerryd Bayless,6340427,4500,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,C,Enes Kanter (6340675),Enes Kanter,6340675,4500,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SF,Harrison Barnes (6340537),Harrison Barnes,6340537,4400,Pho@GS 10:30PM ET,GS,
,,,,,,,,,C,Cody Zeller (6340694),Cody Zeller,6340694,4400,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Otto Porter (6340570),Otto Porter,6340570,4400,Was@Den 09:30PM ET,Was,
,,,,,,,,,SF,Stanley Johnson (6340565),Stanley Johnson,6340565,4400,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PG,Ronnie Price (6340417),Ronnie Price,6340417,4300,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,SF,P.J. Tucker (6340535),P.J. Tucker,6340535,4300,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,SG,Wesley Matthews (6340526),Wesley Matthews,6340526,4300,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PF,Ed Davis (6340655),Ed Davis,6340655,4300,Orl@Por 10:30PM ET,Por,
,,,,,,,,,C,Tyson Chandler (6340660),Tyson Chandler,6340660,4200,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,C,Mason Plumlee (6340711),Mason Plumlee,6340711,4200,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PG,Dennis Schroder (6340465),Dennis Schroder,6340465,4200,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PG,Patty Mills (6340436),Patty Mills,6340436,4100,OKC@SA 08:30PM ET,SA,
,,,,,,,,,PG,Isaiah Canaan (6340445),Isaiah Canaan,6340445,4100,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SG,Manu Ginobili (6340488),Manu Ginobili,6340488,4000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,PF,David West (6340609),David West,6340609,4000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,SF,Al-Farouq Aminu (6340593),Al-Farouq Aminu,6340593,4000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SG,Hollis Thompson (6340503),Hollis Thompson,6340503,4000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SG,Mario Hezonja (6340533),Mario Hezonja,6340533,4000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,Jason Smith (6340653),Jason Smith,6340653,3900,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,Ersan Ilyasova (6340654),Ersan Ilyasova,6340654,3900,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,Jordan Hill (6340649),Jordan Hill,6340649,3900,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,C,Steven Adams (6340676),Steven Adams,6340676,3900,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SG,Kyle Korver (6340519),Kyle Korver,6340519,3800,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PF,Nene Hilario (6340627),Nene Hilario,6340627,3800,Was@Den 09:30PM ET,Was,
,,,,,,,,,SF,Andre Iguodala (6340534),Andre Iguodala,6340534,3800,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SG,Raymond Felton (6340523),Raymond Felton,6340523,3800,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,SF,Corey Brewer (6340575),Corey Brewer,6340575,3800,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SF,C.J. Miles (6340586),C.J. Miles,6340586,3800,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,PG,D.J. Augustin (6340451),D.J. Augustin,6340451,3800,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Jeremy Lin (6340456),Jeremy Lin,6340456,3800,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,PF,John Henson (6340604),John Henson,6340604,3800,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SG,Tyler Johnson (6340498),Tyler Johnson,6340498,3800,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SF,T.J. Warren (6340539),T.J. Warren,6340539,3800,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PF,Clint Capela (6340638),Clint Capela,6340638,3800,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SF,Justise Winslow (6340559),Justise Winslow,6340559,3800,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SF,Jared Dudley (6340566),Jared Dudley,6340566,3700,Was@Den 09:30PM ET,Was,
,,,,,,,,,PG,Toney Douglas (6340424),Toney Douglas,6340424,3700,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SG,Courtney Lee (6340514),Courtney Lee,6340514,3700,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,PG,Brandon Jennings (6340474),Brandon Jennings,6340474,3700,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,C,Bismack Biyombo (6340680),Bismack Biyombo,6340680,3700,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,PF,Richaun Holmes (6340624),Richaun Holmes,6340624,3700,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PF,Luis Scola (6340614),Luis Scola,6340614,3600,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,PG,J.J. Barea (6340468),J.J. Barea,6340468,3600,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PG,Shaun Livingston (6340419),Shaun Livingston,6340419,3600,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SG,Garrett Temple (6340509),Garrett Temple,6340509,3600,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Brandan Wright (6340642),Brandan Wright,6340642,3600,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,C,Spencer Hawes (6340693),Spencer Hawes,6340693,3600,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SG,Gerald Henderson (6340528),Gerald Henderson,6340528,3600,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PF,Patrick Patterson (6340619),Patrick Patterson,6340619,3600,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SG,Dion Waiters (6340493),Dion Waiters,6340493,3600,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SG,Josh Richardson (6340499),Josh Richardson,6340499,3600,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SF,P.J. Hairston (6340585),P.J. Hairston,6340585,3600,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PF,Jarell Martin (6340645),Jarell Martin,6340645,3600,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PG,Jameer Nelson (6340449),Jameer Nelson,6340449,3500,Was@Den 09:30PM ET,Den,
,,,,,,,,,C,Amar'e Stoudemire (6340677),Amar'e Stoudemire,6340677,3500,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,PF,Anthony Tolliver (6340620),Anthony Tolliver,6340620,3500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PF,Josh Smith (6340632),Josh Smith,6340632,3500,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SG,Rodney Stuckey (6340524),Rodney Stuckey,6340524,3500,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,PG,Ramon Sessions (6340450),Ramon Sessions,6340450,3500,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Darrell Arthur (6340628),Darrell Arthur,6340628,3500,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,O.J. Mayo (6340426),O.J. Mayo,6340426,3500,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,C,Festus Ezeli (6340664),Festus Ezeli,6340664,3500,Pho@GS 10:30PM ET,GS,
,,,,,,,,,C,Miles Plumlee (6340669),Miles Plumlee,6340669,3500,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SG,Terrence Ross (6340497),Terrence Ross,6340497,3500,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,C,Frank Kaminsky (6340695),Frank Kaminsky,6340695,3500,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Maurice Harkless (6340596),Maurice Harkless,6340596,3500,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PG,C.J. Watson (6340471),C.J. Watson,6340471,3400,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,SF,Dante Cunningham (6340541),Dante Cunningham,6340541,3400,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SG,Allen Crabbe (6340530),Allen Crabbe,6340530,3400,Orl@Por 10:30PM ET,Por,
,,,,,,,,,C,Chris Andersen (6340696),Chris Andersen,6340696,3300,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PF,Jason Thompson (6340617),Jason Thompson,6340617,3300,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,PG,Ty Lawson (6340470),Ty Lawson,6340470,3300,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,PF,Jon Leuer (6340598),Jon Leuer,6340598,3300,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,C,Meyers Leonard (6340712),Meyers Leonard,6340712,3300,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PG,T.J. McConnell (6340446),T.J. McConnell,6340446,3300,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Cory Joseph (6340440),Cory Joseph,6340440,3300,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SG,Nik Stauskas (6340506),Nik Stauskas,6340506,3300,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Archie Goodwin (6340423),Archie Goodwin,6340423,3300,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,C,Jusuf Nurkic (6340689),Jusuf Nurkic,6340689,3300,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Jason Terry (6340454),Jason Terry,6340454,3200,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SG,Alan Anderson (6340508),Alan Anderson,6340508,3200,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Carl Landry (6340621),Carl Landry,6340621,3200,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SG,Gerald Green (6340495),Gerald Green,6340495,3200,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,SF,Thabo Sefolosha (6340582),Thabo Sefolosha,6340582,3200,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,C,Marreese Speights (6340663),Marreese Speights,6340663,3200,Pho@GS 10:30PM ET,GS,
,,,,,,,,,C,Alexis Ajinca (6340667),Alexis Ajinca,6340667,3200,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SF,Reggie Bullock (6340562),Reggie Bullock,6340562,3200,Det@Phi 07:00PM ET,Det,
,,,,,,,,,SG,Jeremy Lamb (6340517),Jeremy Lamb,6340517,3200,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Kyle Anderson (6340553),Kyle Anderson,6340553,3200,OKC@SA 08:30PM ET,SA,
,,,,,,,,,PF,Kris Humphries (6340640),Kris Humphries,6340640,3100,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,C,Omer Asik (6340668),Omer Asik,6340668,3100,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PF,Terrence Jones (6340635),Terrence Jones,6340635,3100,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,C,Nazr Mohammed (6340672),Nazr Mohammed,6340672,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,C,Elton Brand (6340682),Elton Brand,6340682,3000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Andre Miller (6340432),Andre Miller,6340432,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,SG,Mike Miller (6340507),Mike Miller,6340507,3000,Was@Den 09:30PM ET,Den,
,,,,,,,,,PF,Matt Bonner (6340608),Matt Bonner,6340608,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,C,Nick Collison (6340673),Nick Collison,6340673,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,PG,Kirk Hinrich (6340462),Kirk Hinrich,6340462,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PG,Steve Blake (6340442),Steve Blake,6340442,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,C,Chris Kaman (6340709),Chris Kaman,6340709,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PG,Devin Harris (6340466),Devin Harris,6340466,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,SG,Kevin Martin (6340489),Kevin Martin,6340489,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,PF,Drew Gooden (6340626),Drew Gooden,6340626,3000,Was@Den 09:30PM ET,Was,
,,,,,,,,,SF,Steve Novak (6340540),Steve Novak,6340540,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,PG,Randy Foye (6340434),Randy Foye,6340434,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,C,Ryan Hollins (6340697),Ryan Hollins,6340697,3000,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,PF,Boris Diaw (6340610),Boris Diaw,6340610,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,C,Kendrick Perkins (6340666),Kendrick Perkins,6340666,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PG,Leandro Barbosa (6340418),Leandro Barbosa,6340418,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,PF,Udonis Haslem (6340616),Udonis Haslem,6340616,3000,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,PF,Charlie Villanueva (6340648),Charlie Villanueva,6340648,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,C,Anderson Varejao (6340662),Anderson Varejao,6340662,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,PG,Brian Roberts (6340472),Brian Roberts,6340472,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SG,Anthony Morrow (6340490),Anthony Morrow,6340490,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,PF,Joel Anthony (6340622),Joel Anthony,6340622,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PF,Tyler Hansbrough (6340634),Tyler Hansbrough,6340634,3000,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,PF,Josh McRoberts (6340618),Josh McRoberts,6340618,3000,Mia@Tor 07:00PM ET,Mia,
,,,,,,,,,C,Aron Baynes (6340683),Aron Baynes,6340683,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,SF,Alonzo Gee (6340542),Alonzo Gee,6340542,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SG,Brandon Rush (6340477),Brandon Rush,6340477,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SF,Chase Budinger (6340536),Chase Budinger,6340536,3000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,SF,Quincy Pondexter (6340543),Quincy Pondexter,6340543,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SG,Jodie Meeks (6340501),Jodie Meeks,6340501,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PG,Greivis Vasquez (6340425),Greivis Vasquez,6340425,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SG,Sonny Weems (6340502),Sonny Weems,6340502,3000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,C,JaVale McGee (6340705),JaVale McGee,6340705,3000,Ind@Dal 02:00PM ET,Dal,
