"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14728-9488","SF","LeBron","James","44.437254901960785","51","10300","CHI@CLE","CLE","CHI","","","",""
"14728-9623","PG","Chris","Paul","39.824999999999996","48","9900","SA@LAC","LAC","SA","","","",""
"14728-9570","C","Pau","Gasol","38.22653061224489","49","9000","CHI@CLE","CHI","CLE","","","",""
"14728-9561","C","DeAndre","Jordan","35.00392156862745","51","8600","SA@LAC","LAC","SA","","","",""
"14728-14498","PG","Kyrie","Irving","29.615384615384617","26","7900","CHI@CLE","CLE","CHI","","","",""
"14728-14513","SF","Kawhi","Leonard","35.86666666666667","51","7700","SA@LAC","SA","LAC","","","",""
"14728-9688","PF","LaMarcus","Aldridge","30.591836734693878","49","7500","SA@LAC","SA","LAC","","","",""
"14728-9874","PF","Kevin","Love","32.772549019607844","51","7100","CHI@CLE","CLE","CHI","","","",""
"14728-9475","PG","Derrick","Rose","26.42888888888889","45","6800","CHI@CLE","CHI","CLE","","","",""
"14728-9710","C","Tim","Duncan","25.123684210526317","38","5800","SA@LAC","SA","LAC","","","",""
"14728-9506","SG","J.R.","Smith","20.758333333333333","48","5300","CHI@CLE","CLE","CHI","","","",""
"14728-9481","PF","Taj","Gibson","20.68846153846154","52","5100","CHI@CLE","CHI","CLE","","","",""
"14728-9448","SG","Jamal","Crawford","18.90377358490566","53","5100","SA@LAC","LAC","SA","","","",""
"14728-9655","SG","J.J.","Redick","20.744897959183675","49","5000","SA@LAC","LAC","SA","","","",""
"14728-9702","PG","Tony","Parker","23.0125","48","5000","SA@LAC","SA","LAC","GTD","Ankle","",""
"14728-14501","PF","Tristan","Thompson","20.98076923076923","52","4800","CHI@CLE","CLE","CHI","","","",""
"14728-9758","SG","Danny","Green","16.979245283018866","53","4500","SA@LAC","SA","LAC","","","",""
"14728-9704","SG","Manu","Ginobili","19.404651162790696","43","4500","SA@LAC","SA","LAC","O","Groin","",""
"14728-12348","SF","Wesley","Johnson","13.964150943396227","53","4400","SA@LAC","LAC","SA","","","",""
"14728-9939","PG","Patrick","Mills","15.547169811320755","53","4400","SA@LAC","SA","LAC","","","",""
"14728-14554","SG","E'Twaun","Moore","11.33","40","4300","CHI@CLE","CHI","CLE","","","",""
"14728-20064","PG","Matthew","Dellavedova","18.593478260869563","46","4100","CHI@CLE","CLE","CHI","GTD","Hamstring","",""
"14728-9629","PF","David","West","15.48076923076923","52","4000","SA@LAC","SA","LAC","","","",""
"14728-42156","PF","Bobby","Portis","14.1375","32","3900","CHI@CLE","CHI","CLE","","","",""
"14728-18256","SF","Doug","McDermott","11.68235294117647","51","3600","CHI@CLE","CHI","CLE","","","",""
"14728-14515","SG","Iman","Shumpert","14.016666666666667","30","3600","CHI@CLE","CLE","CHI","","","",""
"14728-9547","SF","Mike","Dunleavy","7.3","3","3600","CHI@CLE","CHI","CLE","","","",""
"14728-15592","PG","Austin","Rivers","13.039130434782608","46","3600","SA@LAC","LAC","SA","O","Hand","",""
"14728-18821","SG","Jonathon","Simmons","9.594871794871795","39","3500","SA@LAC","SA","LAC","","","",""
"14728-9785","SF","James","Jones","5.682857142857143","35","3500","CHI@CLE","CLE","CHI","","","",""
"14728-9484","PG","Mo","Williams","14.897058823529411","34","3500","CHI@CLE","CLE","CHI","","","",""
"14728-16411","SG","C.J.","Wilcox","1.425","8","3500","SA@LAC","LAC","SA","","","",""
"14728-9534","PG","Aaron","Brooks","12.83095238095238","42","3500","CHI@CLE","CHI","CLE","","","",""
"14728-12354","C","Cole","Aldrich","13.109677419354838","31","3500","SA@LAC","LAC","SA","","","",""
"14728-17517","SG","Tony","Snell","10.995999999999999","50","3500","CHI@CLE","CHI","CLE","","","",""
"14728-12369","SG","Lance","Stephenson","9.990697674418605","43","3500","SA@LAC","LAC","SA","GTD","Hip","",""
"14728-63826","C","Boban","Marjanovic","11.429411764705883","34","3500","SA@LAC","SA","LAC","","","",""
"14728-17520","PF","Cameron","Bairstow","4.678571428571429","14","3500","CHI@CLE","CHI","CLE","","","",""
"14728-18352","PG","Ray","McCallum","6.148","25","3500","SA@LAC","SA","LAC","","","",""
"14728-9559","SF","Rasual","Butler","6.230555555555556","36","3500","SA@LAC","SA","LAC","","","",""
"14728-23716","SF","Kyle","Anderson","9.540816326530612","49","3500","SA@LAC","SA","LAC","","","",""
"14728-15858","PF","Branden","Dawson","3.8","2","3500","SA@LAC","LAC","SA","","","",""
"14728-23234","PG","Pablo","Prigioni","8.318181818181818","33","3500","SA@LAC","LAC","SA","","","",""
"14728-12424","C","Timofey","Mozgov","13.148979591836733","49","3500","CHI@CLE","CLE","CHI","","","",""
"14728-63478","C","Cristiano","Felicio","1.3142857142857143","7","3500","CHI@CLE","CHI","CLE","","","",""
"14728-9796","SF","Luc Richard","Mbah a Moute","7.476470588235293","51","3500","SA@LAC","LAC","SA","","","",""
"14728-66520","C","Sasha","Kaun","2.7199999999999998","10","3500","CHI@CLE","CLE","CHI","","","",""
"14728-9459","SF","Paul","Pierce","11.208333333333334","48","3500","SA@LAC","LAC","SA","","","",""
"14728-9941","PF","Jeff","Ayres","3.5200000000000005","5","3500","SA@LAC","LAC","SA","","","",""
"14728-9709","C","Matt","Bonner","4.2299999999999995","20","3500","SA@LAC","SA","LAC","O","Calf","",""
"14728-9471","PF","Boris","Diaw","14.326415094339621","53","3500","SA@LAC","SA","LAC","","","",""
"14728-9706","SF","Richard","Jefferson","9.477083333333333","48","3500","CHI@CLE","CLE","CHI","","","",""
