"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14642-12362","C","DeMarcus","Cousins","46.85121951219512","41","11100","SAC@BOS","SAC","BOS","GTD","Ankle","",""
"14642-9623","PG","Chris","Paul","39.27777777777778","45","9600","LAC@MIA","LAC","MIA","","","",""
"14642-9508","SF","Carmelo","Anthony","37.05","46","9000","DEN@NY","NY","DEN","","","",""
"14642-9561","C","DeAndre","Jordan","34.62708333333333","48","8500","LAC@MIA","LAC","MIA","","","",""
"14642-9455","PG","Rajon","Rondo","36.949999999999996","48","8400","SAC@BOS","SAC","BOS","GTD","Toe","",""
"14642-12363","C","Hassan","Whiteside","33.188372093023254","43","8000","LAC@MIA","MIA","LAC","","","",""
"14642-14559","PG","Isaiah","Thomas","34.517307692307696","52","7800","SAC@BOS","BOS","SAC","","","",""
"14642-9729","PF","Paul","Millsap","36.98431372549019","51","7800","ATL@ORL","ATL","ORL","","","",""
"14642-14514","C","Nikola","Vucevic","33.54565217391304","46","7800","ATL@ORL","ORL","ATL","","","",""
"14642-9585","SG","Dwyane","Wade","31.339583333333334","48","7800","LAC@MIA","MIA","LAC","","","",""
"14642-9718","PF","Chris","Bosh","33.05882352941177","51","7400","LAC@MIA","MIA","LAC","","","",""
"14642-9577","SF","Rudy","Gay","30.802272727272726","44","7200","SAC@BOS","SAC","BOS","O","Ankle","",""
"14642-9637","SF","Danilo","Gallinari","30.788888888888888","45","7100","DEN@NY","DEN","NY","","","",""
"14642-9453","C","Al","Horford","31.225","52","7100","ATL@ORL","ATL","ORL","","","",""
"14642-15684","SG","Victor","Oladipo","27.566666666666666","45","6500","ATL@ORL","ORL","ATL","","","",""
"14642-63122","PF","Kristaps","Porzingis","28.305769230769233","52","6400","DEN@NY","NY","DEN","","","",""
"14642-55062","C","Nikola","Jokic","21.553061224489795","49","6400","DEN@NY","DEN","NY","","","",""
"14642-14521","PF","Kenneth","Faried","26.220454545454547","44","6100","DEN@NY","DEN","NY","","","",""
"14642-9446","PG","Jeff","Teague","26.659183673469386","49","6100","ATL@ORL","ATL","ORL","","","",""
"14642-17333","SG","Will","Barton","27.22352941176471","51","5900","DEN@NY","DEN","NY","","","",""
"14642-15800","SF","Jae","Crowder","26.23076923076923","52","5900","SAC@BOS","BOS","SAC","","","",""
"14642-12359","SF","Evan","Turner","22.13076923076923","52","5900","SAC@BOS","BOS","SAC","","","",""
"14642-9673","PG","Goran","Dragic","23.98095238095238","42","5700","LAC@MIA","MIA","LAC","","","",""
"14642-9873","C","Robin","Lopez","20.67924528301887","53","5600","DEN@NY","NY","DEN","","","",""
"14642-12334","SG","Avery","Bradley","23.329787234042552","47","5500","SAC@BOS","BOS","SAC","","","",""
"14642-14518","SF","Tobias","Harris","26.553061224489795","49","5500","ATL@ORL","ORL","ATL","O","Ankle","",""
"14642-16008","PF","Jared","Sullinger","24.86862745098039","51","5400","SAC@BOS","BOS","SAC","","","",""
"14642-63124","PG","Emmanuel","Mudiay","23.324324324324323","37","5400","DEN@NY","DEN","NY","","","",""
"14642-23670","PG","Marcus","Smart","22.04516129032258","31","5300","SAC@BOS","BOS","SAC","","","",""
"14642-19138","PG","Elfrid","Payton","24.017777777777777","45","5200","ATL@ORL","ORL","ATL","","","",""
"14642-19781","SF","Kent","Bazemore","23.365957446808512","47","5100","ATL@ORL","ATL","ORL","","","",""
"14642-9507","SG","Arron","Afflalo","21.46222222222222","45","5100","DEN@NY","NY","DEN","","","",""
"14642-9960","SF","Omri","Casspi","22.628888888888888","45","5100","SAC@BOS","SAC","BOS","","","",""
"14642-41594","PF","Aaron","Gordon","18.04375","48","4900","ATL@ORL","ORL","ATL","","","",""
"14642-9479","SF","Luol","Deng","19.931818181818183","44","4800","LAC@MIA","MIA","LAC","","","",""
"14642-9624","PG","Darren","Collison","21.724444444444444","45","4800","SAC@BOS","SAC","BOS","","","",""
"14642-9655","SG","J.J.","Redick","20.495652173913044","46","4800","LAC@MIA","LAC","MIA","","","",""
"14642-40201","PG","Dennis","Schroder","21.094","50","4800","ATL@ORL","ATL","ORL","","","",""
"14642-9448","SG","Jamal","Crawford","18.332","50","4800","LAC@MIA","LAC","MIA","","","",""
"14642-9652","PG","Jameer","Nelson","18.810526315789474","38","4700","DEN@NY","DEN","NY","O","Wrist","",""
"14642-23096","SG","Evan","Fournier","21.883673469387755","49","4600","ATL@ORL","ORL","ATL","","","",""
"14642-22541","C","Kelly","Olynyk","19.44313725490196","51","4600","SAC@BOS","BOS","SAC","","","",""
"14642-9862","PF","Amir","Johnson","20.397959183673468","49","4600","SAC@BOS","BOS","SAC","","","",""
"14642-24544","SG","Gary","Harris","18.48","45","4600","DEN@NY","DEN","NY","","","",""
"14642-17230","SG","Langston","Galloway","17.383018867924527","53","4500","DEN@NY","NY","DEN","","","",""
"14642-58084","SF","Justise","Winslow","14.918749999999998","48","4400","LAC@MIA","MIA","LAC","","","",""
"14642-9680","PF","Amar'e","Stoudemire","13.017391304347825","23","4400","LAC@MIA","MIA","LAC","","","",""
"14642-9712","PG","Jose","Calderon","18.26938775510204","49","4400","DEN@NY","NY","DEN","","","",""
"14642-23823","PF","Willie","Cauley-Stein","16.36111111111111","36","4300","SAC@BOS","SAC","BOS","","","",""
"14642-12348","SF","Wesley","Johnson","13.415999999999999","50","4200","LAC@MIA","LAC","MIA","","","",""
"14642-9638","PF","David","Lee","15.433333333333334","30","4100","SAC@BOS","BOS","SAC","","","",""
"14642-14500","PF","Derrick","Williams","15.226923076923075","52","4000","DEN@NY","NY","DEN","","","",""
"14642-18600","PG","Tyler","Johnson","16.452777777777776","36","4000","LAC@MIA","MIA","LAC","O","Shoulder","",""
"14642-9715","SG","Marco","Belinelli","16.197959183673472","49","4000","SAC@BOS","SAC","BOS","","","",""
"14642-9647","SF","Thabo","Sefolosha","17.110869565217392","46","3900","ATL@ORL","ATL","ORL","","","",""
"14642-15961","C","Tyler","Zeller","8.979411764705883","34","3900","SAC@BOS","BOS","SAC","","","",""
"14642-9733","SG","Randy","Foye","11.923529411764706","51","3700","DEN@NY","DEN","NY","","","",""
"14642-16368","SF","Mike","Scott","11.378260869565217","46","3700","ATL@ORL","ATL","ORL","","","",""
"14642-9870","SG","Kyle","Korver","17.604","50","3700","ATL@ORL","ATL","ORL","","","",""
"14642-15727","SG","Ben","McLemore","12.56938775510204","49","3700","SAC@BOS","SAC","BOS","GTD","Wrist","",""
"14642-63123","SF","Mario","Hezonja","8.521739130434783","46","3600","ATL@ORL","ORL","ATL","","","",""
"14642-9525","PG","C.J.","Watson","13.0875","8","3600","ATL@ORL","ORL","ATL","O","Calf","",""
"14642-12369","SG","Lance","Stephenson","9.85","40","3600","LAC@MIA","LAC","MIA","","","",""
"14642-15846","SG","Tim","Hardaway Jr.","8.847619047619048","21","3600","ATL@ORL","ATL","ORL","","","",""
"14642-15592","PG","Austin","Rivers","13.039130434782608","46","3600","LAC@MIA","LAC","MIA","O","Hand","",""
"14642-9580","PF","Darrell","Arthur","15.730434782608697","46","3600","DEN@NY","DEN","NY","O","Quadriceps","",""
"14642-9669","PF","Jason","Smith","11.468181818181819","44","3600","ATL@ORL","ORL","ATL","","","",""
"14642-12421","C","Tiago","Splitter","11.944444444444445","36","3600","ATL@ORL","ATL","ORL","O","Hip","",""
"14642-9459","SF","Paul","Pierce","11.197826086956523","46","3600","LAC@MIA","LAC","MIA","","","",""
"14642-9491","PF","J.J.","Hickson","14.669999999999998","20","3500","DEN@NY","DEN","NY","","","",""
"14642-15520","SG","Sean","Kilpatrick","4.8375","8","3500","DEN@NY","DEN","NY","","","",""
"14642-9778","PF","Josh","McRoberts","9.229166666666666","24","3500","LAC@MIA","MIA","LAC","","","",""
"14642-12354","C","Cole","Aldrich","12.853571428571428","28","3500","LAC@MIA","LAC","MIA","","","",""
"14642-9736","SF","Caron","Butler","5.522222222222222","9","3500","SAC@BOS","SAC","BOS","","","",""
"14642-9734","SF","Mike","Miller","4.4944444444444445","36","3500","DEN@NY","DEN","NY","","","",""
"14642-16063","PF","Eric","Moreland","3.84","5","3500","SAC@BOS","SAC","BOS","O","Foot","",""
"14642-41063","PF","Jordan","Mickey","4.7","3","3500","SAC@BOS","BOS","SAC","","","",""
"14642-12364","SG","James","Anderson","4.75","28","3500","SAC@BOS","SAC","BOS","","","",""
"14642-16301","C","Dewayne","Dedmon","8.76774193548387","31","3500","ATL@ORL","ORL","ATL","","","",""
"14642-9731","C","Kosta","Koufos","16.222448979591835","49","3500","SAC@BOS","SAC","BOS","","","",""
"14642-9513","C","Chris","Andersen","4.8999999999999995","7","3500","LAC@MIA","MIA","LAC","O","Knee","",""
"14642-17894","PF","Mike","Muscala","7.702702702702703","37","3500","ATL@ORL","ATL","ORL","","","",""
"14642-14533","PG","Shelvin","Mack","7.604347826086957","23","3500","ATL@ORL","ATL","ORL","","","",""
"14642-16859","SF","Lance","Thomas","12.522448979591838","49","3500","DEN@NY","NY","DEN","O","Concussion","",""
"14642-9567","SG","Sasha","Vujacic","8.547222222222222","36","3500","DEN@NY","NY","DEN","","","",""
"14642-16089","SG","Lamar","Patterson","5.823529411764706","34","3500","ATL@ORL","ATL","ORL","","","",""
"14642-12335","PF","Kevin","Seraphin","8.871875","32","3500","DEN@NY","NY","DEN","","","",""
"14642-9849","SG","Gerald","Green","15.922222222222222","45","3500","LAC@MIA","MIA","LAC","","","",""
"14642-16604","SG","Justin","Holiday","5.188","25","3500","ATL@ORL","ATL","ORL","","","",""
"14642-17384","C","Kyle","O'Quinn","11.69047619047619","42","3500","DEN@NY","NY","DEN","","","",""
"14642-15583","SG","Seth","Curry","6.034782608695653","23","3500","SAC@BOS","SAC","BOS","","","",""
"14642-16363","SG","Joe","Harris","1.72","5","3500","ATL@ORL","ORL","ATL","O","Foot","",""
"14642-9589","PF","Udonis","Haslem","5.26","25","3500","LAC@MIA","MIA","LAC","","","",""
"14642-9796","SF","Luc Richard","Mbah a Moute","7.414583333333333","48","3500","LAC@MIA","LAC","MIA","","","",""
"14642-15560","PG","Shabazz","Napier","8.636585365853659","41","3500","ATL@ORL","ORL","ATL","","","",""
"14642-42671","SF","James","Young","3.595","20","3500","SAC@BOS","BOS","SAC","","","",""
"14642-42677","PG","Terry","Rozier","3.3499999999999996","18","3500","SAC@BOS","BOS","SAC","","","",""
"14642-16411","SG","C.J.","Wilcox","1.425","8","3500","LAC@MIA","LAC","MIA","","","",""
"14642-16443","PF","Duje","Dukan","0","0","3500","SAC@BOS","SAC","BOS","O","Leg","",""
"14642-16925","PF","Jarnell","Stokes","2.475","4","3500","LAC@MIA","MIA","LAC","","","",""
"14642-55057","C","Jusuf","Nurkic","14.471428571428572","14","3500","DEN@NY","DEN","NY","","","",""
"14642-55063","C","Walter","Tavares","5.9","10","3500","ATL@ORL","ATL","ORL","","","",""
"14642-9693","PG","Beno","Udrih","9.819354838709677","31","3500","LAC@MIA","MIA","LAC","","","",""
"14642-9962","PF","Jonas","Jerebko","9.066666666666666","51","3500","SAC@BOS","BOS","SAC","","","",""
"14642-23248","SG","RJ","Hunter","5.945833333333333","24","3500","SAC@BOS","BOS","SAC","","","",""
"14642-15469","PF","Quincy","Acy","8.799999999999999","27","3500","SAC@BOS","SAC","BOS","","","",""
"14642-9679","PF","Louis","Amundson","5.5476190476190474","21","3500","DEN@NY","NY","DEN","","","",""
"14642-9678","PF","Channing","Frye","12.073809523809524","42","3500","ATL@ORL","ORL","ATL","","","",""
"14642-23234","PG","Pablo","Prigioni","8.516666666666667","30","3500","LAC@MIA","LAC","MIA","","","",""
"14642-16233","SG","Josh","Richardson","5.1173913043478265","23","3500","LAC@MIA","MIA","LAC","","","",""
"14642-15996","PG","Jerian","Grant","10.634","50","3500","DEN@NY","NY","DEN","","","",""
"14642-24244","SF","Cleanthony","Early","1.3900000000000001","10","3500","DEN@NY","NY","DEN","O","Knee","",""
"14642-40209","C","Joffrey","Lauvergne","15.475862068965515","29","3500","DEN@NY","DEN","NY","","","",""
"14642-17218","PF","Andrew","Nicholson","11.225714285714284","35","3500","ATL@ORL","ORL","ATL","","","",""
"14642-9941","PF","Jeff","Ayres","3.1","4","3500","LAC@MIA","LAC","MIA","","","",""
"14642-15699","SG","Roy Devyn","Marble","0.825","8","3500","ATL@ORL","ORL","ATL","","","",""
