"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14462-9849","SG","Gerald","Green","17.1","35","3700","MIL@MIA","MIA","MIL","","","",""
"14462-11104","SF","Alonzo","Gee","9.9","40","3700","MIN@NO","NO","MIN","","","",""
"14462-18828","SG","Joseph","Young","5.6","16","3700","IND@PHO","IND","PHO","","","",""
"14462-9694","SG","Kevin","Martin","16.2","32","3700","MIN@NO","MIN","NO","","","",""
"14462-9723","PG","Ronnie","Price","9.8","34","3700","IND@PHO","PHO","IND","O","Foot","",""
"14462-15548","SG","Andre","Roberson","13.1","41","3600","OKC@DEN","OKC","DEN","","","",""
"14462-9518","SF","Tayshaun","Prince","7.8","42","3600","MIN@NO","MIN","NO","","","",""
"14462-15417","SG","Solomon","Hill","7.5","21","3600","IND@PHO","IND","PHO","","","",""
"14462-12423","C","Omer","Asik","10.4","33","3600","MIN@NO","NO","MIN","","","",""
"14462-58084","SF","Justise","Winslow","13.3","38","3500","MIL@MIA","MIA","MIL","","","",""
"14462-58081","PG","Tyus","Jones","7.6","9","3500","MIN@NO","MIN","NO","","","",""
"14462-15520","SG","Sean","Kilpatrick","0.1","2","3500","OKC@DEN","DEN","OKC","","","",""
"14462-15792","C","Johnny","O'Bryant","8.5","39","3500","MIL@MIA","MIL","MIA","","","",""
"14462-20907","C","Shayne","Whittington","3.1","2","3500","IND@PHO","IND","PHO","","","",""
"14462-9778","PF","Josh","McRoberts","10","20","3500","MIL@MIA","MIA","MIL","O","Knee","",""
"14462-9529","SG","Anthony","Morrow","8.6","39","3500","OKC@DEN","OKC","DEN","","","",""
"14462-9734","SF","Mike","Miller","5.1","30","3500","OKC@DEN","DEN","OKC","","","",""
"14462-23098","SF","Kostas","Papanikolaou","5.9","26","3500","OKC@DEN","DEN","OKC","","","",""
"14462-14549","PF","Lavoy","Allen","14.1","40","3500","IND@PHO","IND","PHO","","","",""
"14462-9513","C","Chris","Andersen","4.9","7","3500","MIL@MIA","MIA","MIL","O","Knee","",""
"14462-12368","SF","Nemanja","Bjelica","12.1","36","3500","MIN@NO","MIN","NO","","","",""
"14462-9751","PG","Toney","Douglas","10.9","20","3500","MIN@NO","NO","MIN","","","",""
"14462-14532","SF","Kyle","Singler","5","31","3500","OKC@DEN","OKC","DEN","","","",""
"14462-15591","C","Miles","Plumlee","6.1","24","3500","MIL@MIA","MIL","MIA","","","",""
"14462-12349","SF","Luke","Babbitt","8.3","19","3500","MIN@NO","NO","MIN","","","",""
"14462-15864","PF","Adreian","Payne","6.3","29","3500","MIN@NO","MIN","NO","","","",""
"14462-9804","C","Alexis","Ajinca","11.7","30","3500","MIN@NO","NO","MIN","","","",""
"14462-55376","SF","Damjan","Rudez","3.3","16","3500","MIN@NO","MIN","NO","","","",""
"14462-9589","PF","Udonis","Haslem","5","19","3500","MIL@MIA","MIA","MIL","","","",""
"14462-16100","PG","Bryce","Cotton","3.2","3","3500","IND@PHO","PHO","IND","","","",""
"14462-16378","SG","Erick","Green","0.9","3","3500","OKC@DEN","DEN","OKC","","","",""
"14462-23824","PG","Archie","Goodwin","9.9","22","3500","IND@PHO","PHO","IND","","","",""
"14462-9895","SF","Steve","Novak","2.9","5","3500","OKC@DEN","OKC","DEN","","","",""
